Values recorded at: 17-Oct-2013 13:55:37

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       0.288	      3.478	      0.485	      0.000	      0.000	      0.007	      0.401	
       0.287	      3.486	      0.454	      0.000	      0.001	      0.007	      0.385	
       0.291	      3.392	      0.475	      0.000	      0.000	      0.008	      0.422	
       0.319	      3.347	      0.476	      0.000	      0.001	      0.007	      0.417	
       0.303	      3.290	      0.466	      0.000	      0.000	      0.006	      0.393	
       0.288	      3.391	      0.494	      0.000	      0.001	      0.007	      0.396	
       0.293	      3.293	      0.437	      0.000	      0.001	      0.006	      0.406	
       0.294	      3.412	      0.490	      0.000	      0.001	      0.007	      0.443	
       0.296	      3.498	      0.469	      0.000	      0.001	      0.006	      0.399	
       0.279	      3.358	      0.477	      0.000	      0.001	      0.006	      0.411	
       0.315	      3.364	      0.463	      0.000	      0.001	      0.007	      0.396	
       0.288	      3.501	      0.467	      0.000	      0.000	      0.007	      0.414	
       0.295	      3.492	      0.456	      0.000	      0.000	      0.007	      0.413	
       0.284	      3.392	      0.523	      0.000	      0.001	      0.007	      0.402	
       0.325	      3.345	      0.463	      0.000	      0.001	      0.006	      0.390	
       0.295	      3.333	      0.496	      0.000	      0.000	      0.010	      0.536	
       0.327	      3.420	      0.633	      0.000	      0.001	      0.006	      0.405	
       0.294	      3.390	      0.485	      0.000	      0.001	      0.007	      0.383	
       0.288	      3.307	      0.458	      0.000	      0.001	      0.006	      0.394	
       0.465	      3.572	      0.531	      0.000	      0.001	      0.007	      0.422	
       0.295	      3.417	      0.472	      0.000	      0.001	      0.007	      0.415	
       0.290	      3.361	      0.498	      0.000	      0.001	      0.006	      0.429	
       0.314	      3.346	      0.452	      0.000	      0.000	      0.006	      0.403	
       0.295	      3.314	      0.465	      0.000	      0.001	      0.007	      0.402	
       0.299	      3.167	      0.461	      0.000	      0.000	      0.007	      0.525	
       0.334	      3.386	      0.592	      0.000	      0.001	      0.007	      0.412	
       0.307	      3.354	      0.469	      0.000	      0.001	      0.007	      0.405	
       0.288	      3.306	      0.502	      0.000	      0.000	      0.007	      0.394	
       0.292	      3.291	      0.455	      0.000	      0.000	      0.006	      0.395	
       0.285	      3.481	      0.494	      0.000	      0.001	      0.006	      0.488	
       0.302	      3.409	      0.474	      0.000	      0.001	      0.007	      0.431	
       0.285	      3.609	      0.448	      0.000	      0.001	      0.007	      0.405	
       0.298	      3.338	      0.448	      0.000	      0.000	      0.006	      0.387	
       0.297	      3.429	      0.468	      0.000	      0.000	      0.007	      0.399	
       0.345	      3.578	      0.480	      0.000	      0.001	      0.009	      0.424	
       0.309	      3.405	      0.474	      0.000	      0.001	      0.006	      0.409	
       0.300	      3.406	      0.588	      0.000	      0.000	      0.007	      0.405	
       0.301	      3.188	      0.469	      0.000	      0.001	      0.007	      0.413	
       0.285	      3.509	      0.536	      0.000	      0.000	      0.008	      0.417	
       0.298	      3.303	      0.454	      0.000	      0.000	      0.006	      0.398	
       0.301	      3.364	      0.512	      0.000	      0.001	      0.007	      0.431	
       0.314	      3.322	      0.451	      0.000	      0.000	      0.007	      0.453	
       0.304	      3.433	      0.490	      0.000	      0.001	      0.006	      0.445	
       0.326	      3.409	      0.479	      0.000	      0.001	      0.007	      0.418	
       0.311	      3.187	      0.471	      0.000	      0.001	      0.007	      0.412	
       0.290	      3.334	      0.496	      0.000	      0.000	      0.006	      0.423	
       0.317	      3.405	      0.455	      0.000	      0.001	      0.007	      0.382	
       0.287	      3.392	      0.470	      0.000	      0.001	      0.007	      0.484	
       0.312	      3.444	      0.635	      0.000	      0.001	      0.007	      0.419	
       0.307	      3.351	      0.470	      0.000	      0.001	      0.007	      0.405	
       0.299	      3.374	      0.479	      0.000	      0.000	      0.007	      0.421	
       0.287	      3.504	      0.638	      0.000	      0.001	      0.006	      0.430	
       0.310	      3.459	      0.493	      0.000	      0.000	      0.007	      0.431	
       0.287	      3.470	      0.449	      0.000	      0.001	      0.007	      0.407	
       0.325	      3.383	      0.475	      0.000	      0.001	      0.006	      0.401	
       0.298	      3.383	      0.490	      0.000	      0.001	      0.007	      0.418	
       0.302	      3.421	      0.460	      0.000	      0.001	      0.006	      0.384	
       0.298	      3.359	      0.459	      0.000	      0.001	      0.006	      0.411	
       0.313	      3.337	      0.449	      0.000	      0.001	      0.006	      0.393	
       0.284	      3.271	      0.454	      0.000	      0.000	      0.007	      0.380	
       0.300	      3.454	      0.475	      0.000	      0.001	      0.007	      0.405	
       0.292	      3.406	      0.509	      0.000	      0.000	      0.007	      0.397	
       0.305	      3.403	      0.464	      0.000	      0.001	      0.006	      0.415	
       0.282	      3.318	      0.470	      0.000	      0.000	      0.006	      0.399	
       0.310	      3.359	      0.477	      0.000	      0.001	      0.007	      0.396	
       0.301	      3.408	      0.469	      0.000	      0.001	      0.008	      0.488	
       0.308	      3.499	      0.493	      0.000	      0.001	      0.008	      0.474	
       0.312	      3.390	      0.450	      0.000	      0.000	      0.007	      0.390	
       0.323	      3.177	      0.502	      0.000	      0.001	      0.008	      0.405	
       0.298	      3.164	      0.465	      0.000	      0.001	      0.007	      0.420	
       0.294	      3.461	      0.532	      0.000	      0.001	      0.008	      0.414	
       0.300	      3.403	      0.466	      0.000	      0.001	      0.006	      0.377	
       0.287	      3.336	      0.471	      0.000	      0.000	      0.006	      0.411	
       0.294	      3.317	      0.451	      0.000	      0.001	      0.008	      0.417	
       0.298	      3.482	      0.493	      0.000	      0.001	      0.007	      0.419	
       0.354	      3.464	      0.455	      0.000	      0.000	      0.006	      0.391	
       0.309	      3.425	      0.474	      0.000	      0.000	      0.006	      0.398	
       0.293	      3.324	      0.564	      0.000	      0.001	      0.006	      0.388	
       0.391	      3.384	      0.451	      0.000	      0.001	      0.007	      0.407	
       0.309	      3.622	      0.519	      0.000	      0.000	      0.008	      0.408	
       0.326	      3.536	      0.479	      0.000	      0.001	      0.007	      0.395	
       0.291	      3.371	      0.469	      0.000	      0.000	      0.006	      0.400	
       0.288	      3.314	      0.449	      0.000	      0.000	      0.006	      0.411	
       0.295	      3.384	      0.479	      0.000	      0.001	      0.007	      0.464	
       0.306	      3.550	      0.495	      0.000	      0.001	      0.007	      0.417	
       0.286	      3.318	      0.483	      0.000	      0.001	      0.008	      0.417	
       0.298	      3.418	      0.485	      0.000	      0.001	      0.007	      0.423	
       0.289	      3.359	      0.501	      0.000	      0.000	      0.006	      0.444	
       0.312	      3.450	      0.467	      0.000	      0.001	      0.007	      0.407	
       0.287	      3.349	      0.505	      0.000	      0.001	      0.006	      0.402	
       0.289	      3.363	      0.472	      0.000	      0.000	      0.008	      0.405	
       0.312	      3.368	      0.455	      0.000	      0.000	      0.006	      0.443	
       0.290	      3.449	      0.511	      0.000	      0.000	      0.007	      0.398	
       0.297	      3.179	      0.494	      0.000	      0.001	      0.007	      0.433	
       0.318	      3.295	      0.452	      0.000	      0.000	      0.007	      0.404	
       0.294	      3.302	      0.473	      0.000	      0.000	      0.007	      0.423	
       0.301	      3.432	      0.463	      0.000	      0.001	      0.007	      0.409	
       0.508	      3.461	      0.493	      0.000	      0.000	      0.007	      0.399	
       0.315	      3.310	      0.456	      0.000	      0.001	      0.006	      0.395	
       0.286	      3.399	      0.462	      0.000	      0.000	      0.006	      0.405	
       0.288	      3.324	      0.451	      0.000	      0.001	      0.008	      0.437	
       0.286	      3.493	      0.510	      0.000	      0.001	      0.007	      0.393	
       0.293	      3.273	      0.450	      0.000	      0.001	      0.006	      0.375	
       0.285	      3.373	      0.449	      0.000	      0.001	      0.006	      0.389	
       0.288	      3.365	      0.449	      0.000	      0.001	      0.007	      0.434	
       0.286	      3.407	      0.493	      0.000	      0.001	      0.007	      0.407	
       0.484	      3.336	      0.506	      0.000	      0.001	      0.006	      0.402	
       0.303	      3.374	      0.472	      0.000	      0.001	      0.007	      0.422	
       0.295	      3.335	      0.494	      0.000	      0.000	      0.006	      0.477	
       0.298	      3.155	      0.463	      0.000	      0.000	      0.006	      0.398	
       0.308	      3.548	      0.471	      0.000	      0.001	      0.007	      0.383	
       0.293	      3.417	      0.472	      0.000	      0.001	      0.007	      0.396	
       0.295	      3.312	      0.464	      0.000	      0.000	      0.006	      0.390	
       0.284	      3.418	      0.470	      0.000	      0.001	      0.006	      0.397	
       0.284	      3.397	      0.517	      0.000	      0.001	      0.006	      0.415	
       0.292	      3.517	      0.491	      0.000	      0.001	      0.007	      0.422	
       0.383	      3.338	      0.463	      0.000	      0.001	      0.006	      0.387	
       0.304	      3.215	      0.488	      0.000	      0.001	      0.007	      0.412	
       0.294	      3.364	      0.462	      0.000	      0.000	      0.006	      0.407	
       0.298	      3.397	      0.551	      0.000	      0.001	      0.007	      0.417	
       0.315	      3.561	      0.484	      0.000	      0.000	      0.006	      0.398	
