Values recorded at: 04-Apr-2013 21:05:00

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       0.669	      1.317	      0.696	      0.002	      0.033	      0.002	      0.242	
       0.626	      1.467	      0.654	      0.003	      0.068	      0.002	      0.310	
       0.733	      1.400	      0.726	      0.002	      0.035	      0.003	      0.263	
       0.603	      1.305	      0.619	      0.002	      0.030	      0.001	      0.208	
       0.554	      1.302	      0.585	      0.002	      0.047	      0.002	      0.262	
       0.660	      1.265	      0.608	      0.001	      0.030	      0.001	      0.214	
       0.559	      1.308	      0.659	      0.002	      0.034	      0.003	      0.300	
       0.594	      1.287	      0.655	      0.002	      0.029	      0.002	      0.256	
       0.585	      1.273	      0.645	      0.002	      0.029	      0.001	      0.205	
       0.614	      1.282	      0.617	      0.002	      0.031	      0.001	      0.211	
       0.548	      1.384	      0.668	      0.002	      0.029	      0.001	      0.205	
       0.554	      1.247	      0.656	      0.001	      0.029	      0.001	      0.210	
       0.624	      1.292	      0.651	      0.001	      0.032	      0.001	      0.226	
       0.556	      1.230	      0.610	      0.002	      0.030	      0.001	      0.242	
       0.567	      1.353	      0.622	      0.001	      0.030	      0.001	      0.225	
       0.872	      1.296	      0.674	      0.002	      0.031	      0.001	      0.216	
       0.578	      1.362	      0.620	      0.001	      0.030	      0.001	      0.212	
       0.753	      1.326	      0.877	      0.002	      0.063	      0.002	      0.227	
       0.674	      1.344	      0.778	      0.002	      0.031	      0.002	      0.245	
       0.625	      1.336	      0.614	      0.002	      0.032	      0.001	      0.227	
       0.617	      1.408	      0.728	      0.002	      0.035	      0.002	      0.283	
       1.303	      1.315	      0.641	      0.002	      0.036	      0.003	      0.414	
       0.557	      1.321	      0.624	      0.001	      0.031	      0.001	      0.257	
       0.807	      1.573	      0.651	      0.002	      0.046	      0.003	      0.308	
       0.535	      1.311	      0.593	      0.002	      0.030	      0.001	      0.207	
       0.632	      1.337	      0.593	      0.002	      0.036	      0.002	      0.287	
       0.560	      1.338	      0.605	      0.001	      0.030	      0.001	      0.208	
       0.600	      1.297	      0.695	      0.002	      0.038	      0.002	      0.429	
       0.888	      1.327	      0.609	      0.004	      0.054	      0.004	      0.419	
       0.530	      1.264	      0.585	      0.002	      0.030	      0.001	      0.265	
       0.887	      1.316	      0.910	      0.002	      0.035	      0.001	      0.240	
       0.590	      1.326	      0.804	      0.002	      0.034	      0.001	      0.226	
       0.637	      1.373	      0.648	      0.001	      0.032	      0.002	      0.230	
       0.677	      1.340	      0.632	      0.002	      0.035	      0.002	      0.290	
       0.558	      1.362	      0.618	      0.001	      0.030	      0.002	      0.295	
       0.735	      1.578	      0.674	      0.004	      0.070	      0.003	      0.287	
       0.549	      1.337	      0.638	      0.001	      0.030	      0.001	      0.210	
       0.872	      1.408	      0.617	      0.004	      0.078	      0.002	      0.356	
       0.561	      1.285	      0.612	      0.002	      0.030	      0.001	      0.209	
       0.600	      1.302	      0.601	      0.002	      0.033	      0.001	      0.246	
       0.556	      1.373	      0.597	      0.001	      0.031	      0.001	      0.216	
       0.613	      1.288	      0.584	      0.001	      0.032	      0.001	      0.221	
       0.572	      1.306	      0.616	      0.001	      0.030	      0.001	      0.204	
       0.629	      1.315	      0.565	      0.001	      0.029	      0.001	      0.215	
       0.624	      1.305	      0.611	      0.001	      0.031	      0.002	      0.220	
       0.599	      1.362	      0.597	      0.001	      0.031	      0.001	      0.204	
       0.572	      1.324	      0.623	      0.001	      0.030	      0.001	      0.203	
       0.678	      1.261	      0.610	      0.002	      0.035	      0.002	      0.228	
       0.579	      1.391	      0.615	      0.002	      0.030	      0.001	      0.210	
       0.621	      1.235	      0.599	      0.002	      0.030	      0.001	      0.207	
       0.570	      1.380	      0.608	      0.001	      0.030	      0.001	      0.207	
       0.962	      1.285	      0.670	      0.002	      0.033	      0.001	      0.265	
       0.582	      1.355	      0.761	      0.002	      0.046	      0.001	      0.220	
       0.615	      1.334	      0.714	      0.003	      0.064	      0.001	      0.285	
       0.591	      1.332	      0.576	      0.002	      0.034	      0.001	      0.250	
       0.603	      1.268	      0.628	      0.002	      0.035	      0.002	      0.243	
       0.590	      1.430	      0.793	      0.003	      0.060	      0.002	      0.275	
       0.582	      1.413	      0.699	      0.017	      0.077	      0.002	      0.257	
       0.818	      1.485	      0.644	      0.002	      0.072	      0.002	      0.260	
       0.618	      1.258	      0.612	      0.002	      0.031	      0.001	      0.217	
       0.597	      1.454	      0.679	      0.001	      0.032	      0.003	      0.291	
       0.644	      1.270	      0.609	      0.002	      0.033	      0.001	      0.204	
       0.596	      1.412	      0.595	      0.001	      0.030	      0.001	      0.276	
       0.608	      1.298	      0.584	      0.001	      0.030	      0.001	      0.205	
       0.573	      1.338	      0.617	      0.001	      0.031	      0.001	      0.201	
       0.619	      1.317	      0.569	      0.001	      0.030	      0.001	      0.204	
       0.549	      1.357	      0.649	      0.002	      0.036	      0.002	      0.233	
       0.629	      1.259	      0.660	      0.011	      0.033	      0.002	      0.227	
       0.562	      1.326	      0.562	      0.002	      0.032	      0.001	      0.221	
       0.611	      1.333	      0.581	      0.001	      0.031	      0.001	      0.211	
       0.591	      1.297	      0.632	      0.002	      0.036	      0.001	      0.228	
       0.560	      1.255	      0.594	      0.002	      0.032	      0.002	      0.221	
       0.555	      1.273	      0.618	      0.001	      0.032	      0.003	      0.266	
       0.856	      1.280	      0.768	      0.001	      0.033	      0.001	      0.220	
       0.572	      1.306	      0.824	      0.002	      0.032	      0.001	      0.225	
       0.670	      1.341	      0.621	      0.002	      0.035	      0.001	      0.229	
       0.552	      1.400	      0.613	      0.001	      0.029	      0.001	      0.222	
       1.203	      1.253	      0.605	      0.002	      0.040	      0.003	      0.327	
       0.541	      1.329	      0.602	      0.002	      0.030	      0.001	      0.216	
       0.831	      1.399	      0.641	      0.002	      0.037	      0.002	      0.333	
       0.572	      1.349	      0.631	      0.002	      0.044	      0.002	      0.227	
       0.646	      1.305	      0.801	      0.002	      0.038	      0.004	      0.436	
       0.599	      1.339	      0.757	      0.002	      0.037	      0.002	      0.336	
       0.608	      1.354	      0.592	      0.001	      0.031	      0.001	      0.239	
       0.580	      1.297	      0.609	      0.001	      0.032	      0.001	      0.204	
       0.566	      1.277	      0.594	      0.002	      0.032	      0.001	      0.215	
       0.610	      1.300	      0.596	      0.001	      0.031	      0.001	      0.210	
       0.594	      1.311	      0.622	      0.001	      0.031	      0.001	      0.203	
       0.570	      1.370	      0.603	      0.001	      0.031	      0.001	      0.208	
       0.613	      1.234	      0.597	      0.001	      0.033	      0.001	      0.283	
       0.582	      1.346	      0.601	      0.001	      0.031	      0.001	      0.204	
       0.661	      1.270	      0.596	      0.002	      0.035	      0.002	      0.226	
       0.573	      1.311	      0.636	      0.001	      0.032	      0.001	      0.225	
       0.561	      1.345	      0.588	      0.001	      0.032	      0.001	      0.208	
       0.806	      1.316	      0.635	      0.003	      0.032	      0.001	      0.236	
       0.616	      1.397	      0.708	      0.002	      0.035	      0.001	      0.280	
       0.581	      1.374	      0.614	      0.002	      0.037	      0.002	      0.231	
       0.588	      1.411	      0.604	      0.002	      0.033	      0.001	      0.275	
       1.048	      1.317	      0.678	      0.003	      0.038	      0.002	      0.348	
       0.587	      1.329	      0.579	      0.001	      0.032	      0.002	      0.220	
       0.799	      1.504	      0.688	      0.002	      0.039	      0.003	      0.278	
       0.597	      1.281	      0.664	      0.002	      0.038	      0.002	      0.236	
       0.644	      1.440	      0.609	      0.002	      0.038	      0.005	      0.471	
       0.599	      1.345	      0.606	      0.002	      0.032	      0.001	      0.205	
       0.563	      1.356	      0.623	      0.002	      0.032	      0.001	      0.232	
       0.623	      1.389	      0.614	      0.002	      0.037	      0.005	      0.405	
       0.567	      1.352	      0.628	      0.001	      0.031	      0.002	      0.247	
       0.626	      1.322	      0.615	      0.002	      0.037	      0.002	      0.329	
       0.569	      1.347	      0.567	      0.002	      0.035	      0.001	      0.259	
       0.656	      1.256	      0.693	      0.002	      0.034	      0.002	      0.242	
       0.603	      1.360	      0.614	      0.001	      0.034	      0.002	      0.239	
       0.569	      1.273	      0.592	      0.002	      0.035	      0.001	      0.239	
       0.593	      1.286	      0.636	      0.001	      0.032	      0.001	      0.211	
       0.654	      1.311	      0.595	      0.002	      0.042	      0.001	      0.214	
       0.582	      1.318	      0.626	      0.001	      0.032	      0.001	      0.211	
       0.940	      1.280	      0.667	      0.001	      0.034	      0.001	      0.217	
       0.747	      1.338	      0.624	      0.002	      0.044	      0.002	      0.270	
       0.640	      1.341	      0.744	      0.001	      0.037	      0.001	      0.281	
       0.663	      1.436	      0.653	      0.005	      0.089	      0.001	      0.233	
       1.210	      1.341	      0.628	      0.002	      0.038	      0.003	      0.311	
       0.571	      1.373	      0.607	      0.002	      0.035	      0.003	      0.326	
       0.754	      1.370	      0.752	      0.004	      0.101	      0.002	      0.304	
       0.579	      1.309	      0.624	      0.001	      0.033	      0.002	      0.263	
       0.610	      1.443	      0.591	      0.002	      0.040	      0.004	      0.447	
       0.579	      1.344	      0.682	      0.004	      0.076	      0.003	      0.360	
       0.632	      1.374	      0.582	      0.002	      0.031	      0.001	      0.201	
       0.561	      1.326	      0.699	      0.002	      0.041	      0.003	      0.443	
       0.608	      1.291	      0.594	      0.001	      0.032	      0.001	      0.201	
       0.548	      1.380	      0.605	      0.002	      0.032	      0.001	      0.207	
       0.633	      1.259	      0.576	      0.002	      0.033	      0.001	      0.213	
       0.567	      1.327	      0.626	      0.002	      0.036	      0.002	      0.235	
       0.596	      1.377	      0.600	      0.001	      0.034	      0.002	      0.300	
       0.560	      1.285	      0.560	      0.002	      0.036	      0.002	      0.224	
       0.562	      1.244	      0.583	      0.002	      0.033	      0.001	      0.217	
       0.582	      1.312	      0.620	      0.002	      0.036	      0.002	      0.242	
       0.624	      1.272	      0.628	      0.001	      0.033	      0.001	      0.203	
       0.536	      1.309	      0.606	      0.001	      0.032	      0.001	      0.357	
       0.593	      1.269	      0.585	      0.001	      0.033	      0.001	      0.207	
       0.595	      1.368	      0.738	      0.002	      0.038	      0.001	      0.222	
       0.699	      1.301	      0.815	      0.003	      0.060	      0.002	      0.254	
       0.619	      1.457	      0.672	      0.002	      0.036	      0.001	      0.257	
       0.598	      1.354	      0.599	      0.001	      0.034	      0.006	      0.437	
       0.710	      1.448	      0.784	      0.002	      0.055	      0.002	      0.255	
       0.582	      1.307	      0.811	      0.003	      0.084	      0.002	      0.293	
       0.835	      1.414	      0.659	      0.002	      0.036	      0.002	      0.261	
       0.655	      1.344	      0.665	      0.003	      0.038	      0.002	      0.284	
       0.529	      1.333	      0.673	      0.002	      0.033	      0.002	      0.251	
       0.614	      1.439	      0.572	      0.001	      0.033	      0.003	      0.293	
       0.554	      1.415	      0.598	      0.002	      0.032	      0.001	      0.210	
       0.711	      1.387	      0.639	      0.002	      0.042	      0.002	      0.302	
       0.642	      1.291	      0.656	      0.002	      0.035	      0.001	      0.220	
       0.635	      1.296	      0.599	      0.002	      0.033	      0.002	      0.258	
       0.582	      1.333	      0.600	      0.002	      0.034	      0.001	      0.207	
       0.608	      1.300	      0.560	      0.001	      0.033	      0.001	      0.198	
       0.560	      1.300	      0.594	      0.001	      0.032	      0.001	      0.213	
       0.678	      1.330	      0.594	      0.002	      0.037	      0.001	      0.222	
       0.558	      1.321	      0.609	      0.002	      0.033	      0.001	      0.205	
       0.651	      1.256	      0.596	      0.002	      0.034	      0.001	      0.219	
       0.552	      1.300	      0.648	      0.002	      0.034	      0.001	      0.206	
       0.717	      1.314	      0.827	      0.003	      0.071	      0.001	      0.219	
       0.596	      1.368	      0.721	      0.003	      0.072	      0.001	      0.222	
       0.551	      1.369	      0.682	      0.002	      0.046	      0.001	      0.214	
       0.590	      1.501	      0.883	      0.004	      0.102	      0.002	      0.239	
       0.607	      1.309	      0.558	      0.001	      0.033	      0.001	      0.208	
       0.563	      1.289	      0.604	      0.002	      0.036	      0.002	      0.216	
       0.781	      1.363	      0.815	      0.004	      0.100	      0.002	      0.251	
       0.635	      1.354	      0.769	      0.004	      0.092	      0.004	      0.382	
       0.591	      1.301	      0.562	      0.001	      0.032	      0.001	      0.223	
       0.703	      1.382	      0.641	      0.002	      0.077	      0.003	      0.246	
       0.643	      1.315	      0.624	      0.002	      0.035	      0.002	      0.240	
       0.570	      1.414	      0.596	      0.001	      0.033	      0.002	      0.206	
       0.615	      1.326	      0.598	      0.002	      0.036	      0.001	      0.207	
       0.556	      1.388	      0.600	      0.002	      0.033	      0.001	      0.207	
       0.604	      1.353	      0.580	      0.001	      0.034	      0.001	      0.204	
       0.614	      1.330	      0.708	      0.002	      0.040	      0.002	      0.236	
       0.627	      1.333	      0.582	      0.002	      0.034	      0.001	      0.223	
       0.540	      1.288	      0.603	      0.001	      0.032	      0.001	      0.198	
       0.641	      1.291	      0.588	      0.001	      0.035	      0.001	      0.204	
       0.561	      1.467	      0.659	      0.002	      0.042	      0.002	      0.213	
       0.867	      1.254	      0.656	      0.001	      0.035	      0.001	      0.215	
       0.555	      1.298	      0.618	      0.002	      0.039	      0.002	      0.219	
       0.637	      1.292	      0.783	      0.002	      0.076	      0.002	      0.286	
       0.577	      1.333	      0.690	      0.001	      0.027	      0.001	      0.257	
       0.621	      1.280	      0.695	      0.002	      0.027	      0.001	      0.217	
       0.612	      1.291	      0.665	      0.001	      0.027	      0.001	      0.211	
       0.649	      1.255	      0.599	      0.002	      0.028	      0.001	      0.210	
       0.568	      1.341	      0.635	      0.001	      0.028	      0.001	      0.208	
       0.661	      1.233	      0.608	      0.001	      0.028	      0.001	      0.225	
       0.632	      1.297	      0.630	      0.002	      0.030	      0.002	      0.213	
       0.614	      1.279	      0.612	      0.001	      0.029	      0.001	      0.213	
 
