Values recorded at: 02-Jan-2014 15:38:09

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       0.015	      2.986	     87.224	      0.001	      0.405	      0.016	      0.591	
       0.015	      2.632	     88.179	      0.001	      0.405	      0.018	      0.620	
       0.015	      2.701	     88.100	      0.001	      0.410	      0.018	      0.586	
       0.015	      2.616	     87.933	      0.001	      0.431	      0.020	      0.564	
       0.014	      2.665	     87.954	      0.001	      0.357	      0.018	      0.647	
       0.013	      2.615	     87.608	      0.001	      0.351	      0.016	      0.577	
       0.013	      2.610	     88.320	      0.001	      0.366	      0.016	      0.612	
       0.015	      2.750	     87.499	      0.001	      0.408	      0.018	      0.573	
       0.015	      2.672	     87.457	      0.001	      0.434	      0.019	      0.595	
       0.015	      2.690	     88.124	      0.001	      0.399	      0.018	      0.598	
       0.018	      2.842	     87.167	      0.002	      0.506	      0.021	      0.640	
       0.023	      2.792	     86.974	      0.001	      0.466	      0.020	      0.593	
       0.015	      2.615	     87.428	      0.001	      0.450	      0.019	      0.591	
       0.014	      2.623	     87.908	      0.001	      0.448	      0.021	      0.610	
       0.014	      2.675	     87.528	      0.001	      0.458	      0.015	      0.544	
       0.015	      2.781	     86.704	      0.001	      0.412	      0.017	      0.594	
       0.014	      2.576	     87.994	      0.001	      0.452	      0.018	      0.552	
       0.014	      2.600	     88.241	      0.001	      0.448	      0.020	      0.629	
       0.013	      2.678	     87.978	      0.002	      0.449	      0.019	      0.601	
       0.012	      2.546	     87.342	      0.001	      0.456	      0.016	      0.556	
       0.013	      2.719	     87.344	      0.002	      0.466	      0.021	      0.591	
       0.012	      2.643	     87.461	      0.001	      0.427	      0.020	      0.582	
       0.013	      2.648	     87.787	      0.001	      0.476	      0.021	      0.598	
       0.013	      2.686	     87.817	      0.001	      0.446	      0.016	      0.569	
       0.013	      2.721	     87.988	      0.001	      0.447	      0.018	      0.585	
       0.012	      2.612	     88.371	      0.001	      0.430	      0.018	      0.632	
       0.012	      2.667	     87.920	      0.001	      0.489	      0.019	      0.605	
       0.012	      2.591	     87.993	      0.001	      0.614	      0.018	      0.561	
       0.013	      2.662	     87.604	      0.001	      0.392	      0.016	      0.520	
       0.013	      2.635	     87.610	      0.001	      0.390	      0.018	      0.576	
       0.012	      2.651	     87.809	      0.001	      0.477	      0.019	      0.570	
       0.013	      2.711	     88.066	      0.001	      0.444	      0.019	      0.603	
       0.013	      2.636	     86.472	      0.001	      0.431	      0.019	      0.574	
       0.013	      2.630	     87.671	      0.001	      0.417	      0.020	      0.615	
       0.012	      2.637	     88.272	      0.001	      0.427	      0.018	      0.590	
       0.013	      2.643	     87.818	      0.002	      0.415	      0.019	      0.612	
       0.014	      2.635	     87.738	      0.001	      0.415	      0.018	      0.564	
       0.013	      2.659	     86.845	      0.001	      0.432	      0.018	      0.605	
       0.014	      2.705	     85.413	      0.002	      0.432	      0.019	      0.598	
       0.013	      2.629	     86.791	      0.001	      0.412	      0.016	      0.579	
       0.012	      2.632	     86.449	      0.001	      0.438	      0.018	      0.585	
       0.015	      2.669	     86.187	      0.001	      0.434	      0.020	      0.592	
       0.013	      2.643	     85.909	      0.002	      0.414	      0.016	      0.597	
       0.014	      2.652	     85.487	      0.001	      0.475	      0.017	      0.631	
       0.014	      2.798	     87.042	      0.002	      0.585	      0.019	      0.557	
       0.013	      2.747	     86.704	      0.001	      0.501	      0.018	      0.576	
       0.012	      2.612	     86.781	      0.001	      0.535	      0.018	      0.585	
       0.013	      2.606	     86.881	      0.001	      0.445	      0.016	      0.532	
       0.012	      2.633	     87.417	      0.002	      0.407	      0.016	      0.559	
       0.013	      2.712	     86.737	      0.001	      0.425	      0.017	      0.601	
       0.022	      2.601	     87.019	      0.001	      0.458	      0.018	      1.350	
       0.012	      2.622	     86.872	      0.001	      0.454	      0.018	      0.581	
       0.012	      2.654	     86.186	      0.001	      0.470	      0.015	      0.537	
       0.012	      2.583	     87.933	      0.001	      0.442	      0.026	      0.567	
       0.012	      2.601	     87.874	      0.001	      0.437	      0.019	      0.581	
       0.012	      2.567	     87.218	      0.001	      0.449	      0.019	      2.009	
       0.013	      2.568	     86.443	      0.001	      0.653	      0.016	      2.026	
       0.013	      2.626	     86.679	      0.001	      0.469	      0.018	      1.914	
       0.012	      2.650	     86.972	      0.001	      0.621	      0.018	      2.140	
       0.012	      2.719	     86.022	      0.001	      0.479	      0.022	      2.108	
       0.013	      2.647	     86.078	      0.002	      0.550	      0.019	      1.987	
       0.012	      2.589	     86.039	      0.001	      0.384	      0.017	      1.846	
       0.014	      2.760	     86.679	      0.002	      0.397	      0.019	      1.350	
       0.013	      2.644	     87.564	      0.001	      0.386	      0.020	      1.283	
       0.012	      2.656	     87.701	      0.001	      0.404	      0.015	      1.279	
       0.013	      2.657	     87.518	      0.001	      0.389	      0.019	      1.336	
       0.012	      2.645	     87.283	      0.002	      0.381	      0.018	      1.284	
       0.015	      2.644	     87.671	      0.001	      0.415	      0.019	      1.302	
       0.012	      2.624	     87.817	      0.001	      0.451	      0.021	      1.223	
       0.013	      2.726	     87.317	      0.001	      0.387	      0.018	      1.223	
       0.012	      2.703	     87.613	      0.001	      0.443	      0.019	      1.213	
       0.012	      2.661	     87.423	      0.001	      0.469	      0.017	      1.149	
       0.013	      2.669	     87.975	      0.001	      0.476	      0.019	      1.208	
       0.013	      2.753	     87.155	      0.002	      0.495	      0.018	      1.223	
       0.012	      2.700	     87.002	      0.002	      0.493	      0.019	      1.284	
       0.014	      2.715	     86.838	      0.001	      0.431	      0.019	      1.209	
       0.012	      2.626	     87.612	      0.001	      0.450	      0.019	      1.154	
       0.013	      2.648	     87.608	      0.001	      0.440	      0.018	      1.181	
       0.012	      2.648	     87.326	      0.001	      0.435	      0.019	      1.217	
       0.013	      2.578	     87.335	      0.001	      0.434	      0.020	      1.244	
       0.013	      2.689	     86.909	      0.001	      0.438	      0.016	      1.185	
       0.012	      2.610	     87.831	      0.001	      0.408	      0.017	      1.167	
       0.013	      2.583	     87.617	      0.001	      0.471	      0.020	      1.199	
       0.017	      2.732	     87.263	      0.001	      0.488	      0.020	      1.186	
       0.016	      2.776	     86.634	      0.001	      0.442	      0.018	      1.164	
       0.012	      2.614	     87.155	      0.002	      0.476	      0.020	      1.189	
       0.012	      2.699	     87.203	      0.002	      0.468	      0.020	      1.161	
       0.013	      2.658	     87.577	      0.002	      0.414	      0.021	      0.656	
       0.028	      2.638	     87.677	      0.001	      0.406	      0.017	      0.602	
       0.012	      2.624	     87.876	      0.001	      0.417	      0.021	      0.632	
       0.015	      2.670	     88.267	      0.002	      0.408	      0.021	      0.650	
       0.013	      2.718	     87.822	      0.002	      0.415	      0.019	      0.638	
       0.012	      2.673	     87.800	      0.001	      0.406	      0.016	      0.681	
       0.012	      2.684	     88.624	      0.002	      0.423	      0.020	      0.631	
       0.012	      2.614	     88.844	      0.001	      0.434	      0.018	      0.591	
       0.013	      2.589	     88.958	      0.001	      0.454	      0.016	      0.611	
       0.014	      2.735	     88.403	      0.001	      0.489	      0.019	      0.625	
       0.012	      2.629	     88.215	      0.001	      0.538	      0.018	      0.593	
       0.012	      2.650	     88.369	      0.001	      0.488	      0.020	      0.638	
       0.019	      2.637	     88.320	      0.001	      0.418	      0.018	      0.589	
       0.012	      2.625	     88.363	      0.001	      0.483	      0.019	      0.593	
       0.013	      2.824	     87.695	      0.001	      0.433	      0.019	      0.629	
       0.012	      2.650	     87.865	      0.001	      0.385	      0.017	      0.617	
       0.012	      2.604	     87.748	      0.002	      0.413	      0.018	      0.610	
       0.013	      2.615	     88.480	      0.001	      0.440	      0.018	      0.619	
       0.013	      2.614	     88.222	      0.002	      0.471	      0.018	      0.648	
       0.014	      2.659	     88.081	      0.001	      0.465	      0.019	      0.596	
       0.012	      2.666	     88.398	      0.001	      0.470	      0.017	      0.561	
       0.013	      2.683	     88.524	      0.001	      0.465	      0.020	      0.635	
       0.012	      2.756	     88.488	      0.002	      0.459	      0.018	      0.606	
       0.014	      2.665	     87.768	      0.001	      0.467	      0.020	      0.596	
       0.012	      2.709	     88.723	      0.001	      0.482	      0.018	      0.623	
       0.012	      2.729	     88.541	      0.001	      0.408	      0.018	      0.627	
       0.012	      2.692	     89.092	      0.002	      0.402	      0.020	      0.623	
       0.013	      2.786	     88.247	      0.002	      0.395	      0.019	      0.603	
       0.012	      2.627	     88.428	      0.001	      0.413	      0.030	      0.609	
       0.012	      2.608	     88.143	      0.001	      0.442	      0.017	      0.612	
       0.013	      2.656	     88.388	      0.002	      0.402	      0.030	      0.631	
       0.012	      2.661	     88.300	      0.001	      0.416	      0.018	      0.618	
       0.012	      2.635	     88.487	      0.001	      0.381	      0.019	      0.633	
       0.014	      2.713	     88.013	      0.002	      0.453	      0.019	      0.622	
       0.013	      2.594	     89.184	      0.001	      0.455	      0.018	      0.593	
       0.013	      2.750	     88.223	      0.001	      0.471	      0.018	      0.597	
       0.013	      2.606	     88.637	      0.001	      0.410	      0.020	      0.635	
       0.012	      2.625	     88.650	      0.002	      0.260	      0.021	      0.645	
       0.012	      2.751	     87.854	      0.001	      0.266	      0.019	      0.612	
       0.012	      2.653	     88.923	      0.001	      0.189	      0.018	      0.586	
       0.013	      2.752	     87.844	      0.001	      0.192	      0.020	      0.647	
       0.012	      2.710	     88.907	      0.002	      0.193	      0.021	      0.603	
       0.012	      2.697	     88.600	      0.001	      0.187	      0.022	      0.646	
       0.012	      2.649	     88.547	      0.001	      0.201	      0.017	      0.586	
       0.013	      2.801	     88.075	      0.001	      0.204	      0.020	      0.614	
       0.013	      2.653	     88.728	      0.001	      0.204	      0.018	      0.584	
       0.012	      2.652	     88.690	      0.002	      0.204	      0.019	      0.624	
       0.012	      2.691	     88.272	      0.001	      0.217	      0.021	      0.600	
       0.014	      2.688	     88.857	      0.002	      0.267	      0.020	      0.632	
       0.012	      2.654	     88.528	      0.001	      0.295	      0.021	      0.613	
       0.012	      2.608	     88.506	      0.002	      0.260	      0.019	      0.605	
       0.012	      2.582	     88.745	      0.001	      0.213	      0.021	      0.656	
       0.012	      2.657	     88.276	      0.002	      0.218	      0.018	      0.617	
       0.016	      2.817	     87.891	      0.002	      0.211	      0.022	      0.650	
       0.013	      2.597	     88.969	      0.001	      0.214	      0.023	      0.632	
       0.013	      2.579	     88.753	      0.001	      0.265	      0.020	      0.626	
       0.013	      2.671	     88.649	      0.001	      0.269	      0.022	      0.635	
       0.012	      2.735	     88.027	      0.001	      0.229	      0.017	      0.591	
       0.012	      2.682	     88.792	      0.001	      0.235	      0.017	      0.606	
       0.012	      2.666	     88.048	      0.001	      0.197	      0.018	      0.589	
       0.012	      2.628	     88.498	      0.001	      0.198	      0.021	      0.641	
       0.013	      2.792	     88.228	      0.001	      0.207	      0.017	      0.592	
       0.012	      2.662	     88.760	      0.002	      0.219	      0.021	      0.600	
       0.012	      2.594	     88.520	      0.002	      0.205	      0.019	      0.637	
       0.016	      2.641	     89.121	      0.001	      0.198	      0.016	      0.586	
       0.013	      2.605	     88.911	      0.002	      0.269	      0.018	      0.577	
       0.015	      2.791	     88.507	      0.001	      0.275	      0.020	      0.591	
       0.012	      2.621	     89.263	      0.001	      0.242	      0.016	      0.582	
       0.012	      2.685	     88.709	      0.001	      0.265	      0.021	      0.604	
       0.012	      2.731	     88.803	      0.002	      0.201	      0.020	      0.596	
       0.012	      2.653	     88.598	      0.002	      0.203	      0.021	      0.603	
       0.013	      2.681	     88.497	      0.001	      0.187	      0.018	      0.611	
       0.013	      2.607	     88.926	      0.002	      0.315	      0.019	      0.611	
       0.012	      2.626	     89.079	      0.001	      0.198	      0.021	      0.598	
       0.012	      2.748	     89.249	      0.002	      0.200	      0.019	      0.621	
       0.012	      2.554	     88.211	      0.002	      0.204	      0.019	      0.613	
       0.014	      2.545	     89.410	      0.001	      0.236	      0.019	      0.595	
       0.015	      2.629	     88.965	      0.002	      0.265	      0.022	      0.620	
       0.012	      2.579	     88.748	      0.001	      0.345	      0.017	      0.616	
       0.013	      2.670	     88.432	      0.001	      0.252	      0.022	      0.587	
       0.013	      2.704	     88.272	      0.001	      0.207	      0.016	      0.582	
       0.019	      2.722	     89.473	      0.002	      0.177	      0.020	      0.607	
       0.013	      2.624	     88.282	      0.001	      0.186	      0.020	      0.592	
       0.012	      2.673	     89.332	      0.001	      0.192	      0.019	      0.613	
       0.013	      2.685	     88.269	      0.001	      0.187	      0.021	      0.611	
       0.012	      2.667	     88.169	      0.001	      0.181	      0.017	      0.581	
       0.012	      2.593	     88.582	      0.001	      0.182	      0.017	      0.564	
       0.012	      2.627	     89.091	      0.001	      0.176	      0.021	      0.703	
       0.015	      2.669	     88.498	      0.002	      0.187	      0.021	      0.636	
       0.013	      2.680	     88.265	      0.001	      0.191	      0.018	      0.587	
       0.013	      2.596	     88.923	      0.001	      0.235	      0.018	      0.576	
       0.013	      2.552	     88.658	      0.002	      0.243	      0.020	      0.584	
       0.013	      2.635	     89.231	      0.001	      0.246	      0.020	      0.617	
       0.012	      2.535	     89.508	      0.001	      0.240	      0.019	      0.599	
       0.013	      2.729	     88.438	      0.001	      0.245	      0.021	      0.694	
       0.013	      2.715	     88.187	      0.001	      0.222	      0.018	      0.636	
       0.012	      2.637	     88.693	      0.002	      0.249	      0.021	      0.632	
       0.013	      2.677	     88.388	      0.001	      0.181	      0.019	      0.577	
       0.013	      2.585	     88.690	      0.001	      0.169	      0.018	      0.576	
       0.012	      2.719	     88.659	      0.001	      0.189	      0.018	      0.568	
       0.012	      2.635	     88.828	      0.001	      0.178	      0.019	      0.616	
       0.013	      2.638	     88.586	      0.002	      0.179	      0.020	      0.597	
       0.015	      2.715	     89.558	      0.001	      0.176	      0.018	      0.690	
       0.012	      2.720	     88.817	      0.001	      0.190	      0.020	      0.596	
 
