Values recorded at: 04-Mar-2013 21:47:35

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       0.261	      1.261	      0.606	      0.000	      0.001	      6.969	      0.386	
       0.701	      1.183	      0.662	      0.000	      0.001	      7.090	      0.336	
       0.313	      1.391	      0.969	      0.001	      0.001	      7.559	      0.334	
       0.392	      1.598	      0.999	      0.000	      0.001	      7.936	      0.387	
       0.245	      1.361	      0.740	      0.000	      0.001	      7.998	      0.464	
       0.247	      1.201	      0.630	      0.001	      0.001	      6.998	      1.334	
       0.422	      1.300	      0.750	      0.000	      0.001	      7.131	      0.387	
       0.260	      1.442	      0.719	      0.000	      0.001	      7.834	      0.479	
       0.243	      1.391	      0.725	      0.000	      0.001	      6.845	      0.337	
       0.275	      1.258	      0.617	      0.000	      0.001	      7.803	      0.332	
       0.265	      1.298	      0.719	      0.001	      0.001	      6.655	      0.380	
       0.287	      1.440	      0.716	      0.000	      0.000	      7.735	      0.383	
       0.245	      1.351	      0.709	      0.000	      0.001	      6.926	      0.386	
       0.265	      1.460	      0.731	      0.000	      0.001	      8.704	      0.388	
       0.535	      1.223	      0.741	      0.000	      0.001	      8.130	      0.366	
       0.460	      1.167	      0.807	      0.000	      0.001	      7.506	      0.454	
       0.266	      1.392	      1.020	      0.000	      0.001	      6.608	      0.387	
       0.272	      1.294	      0.885	      0.000	      0.001	      7.031	      0.440	
       0.278	      1.515	      0.752	      0.000	      0.001	      6.963	      0.331	
       0.242	      1.443	      0.824	      0.001	      0.001	      6.952	      0.391	
       0.291	      1.240	      0.620	      0.000	      0.001	      7.159	      0.484	
       0.248	      1.374	      0.695	      0.000	      0.001	      6.988	      0.335	
       0.284	      1.371	      0.959	      0.000	      0.001	      7.127	      0.390	
       0.278	      1.353	      0.782	      0.000	      0.001	      7.459	      0.387	
       0.319	      1.456	      1.023	      0.001	      0.001	      7.405	      0.382	
       0.250	      1.309	      0.734	      0.000	      0.001	      7.600	      0.335	
       0.252	      1.365	      0.694	      0.000	      0.001	      8.032	      0.393	
       0.262	      1.298	      0.641	      0.000	      0.001	      8.015	      0.529	
       0.246	      1.407	      0.807	      0.000	      0.001	      7.455	      0.492	
       0.253	      1.268	      0.712	      0.000	      0.001	      6.652	      0.430	
       0.267	      1.277	      0.717	      0.000	      0.001	      7.267	      0.452	
       0.250	      1.429	      0.715	      0.000	      0.001	      6.925	      0.383	
       0.245	      1.631	      0.724	      0.000	      0.000	      7.756	      0.334	
       0.274	      1.337	      0.623	      0.000	      0.001	      6.870	      0.397	
       0.283	      1.336	      0.720	      0.000	      0.001	      8.147	      0.408	
       0.301	      1.281	      0.749	      0.000	      0.001	      6.701	      0.340	
       0.271	      1.351	      0.723	      0.001	      0.001	      7.378	      0.461	
       0.357	      1.282	      0.950	      0.000	      0.001	      6.774	      0.327	
       0.269	      1.458	      1.187	      0.000	      0.001	      7.564	      0.632	
       0.264	      1.371	      0.753	      0.000	      0.001	      7.497	      0.561	
       0.268	      1.368	      0.715	      0.000	      0.001	      6.756	      0.387	
       0.278	      1.326	      0.794	      0.000	      0.001	      6.951	      0.366	
       0.249	      1.352	      0.852	      0.000	      0.001	      7.032	      0.383	
       0.278	      1.456	      0.957	      0.000	      0.001	      7.435	      0.339	
       0.244	      1.390	      0.726	      0.000	      0.001	      7.448	      0.392	
       0.320	      1.466	      0.996	      0.001	      0.001	      7.608	      0.420	
       0.241	      1.415	      0.729	      0.000	      0.001	      7.148	      0.336	
       0.272	      1.327	      0.665	      0.001	      0.001	      8.123	      0.330	
       0.244	      1.343	      0.708	      0.000	      0.001	      7.976	      0.421	
       0.247	      1.357	      0.755	      0.000	      0.001	      7.020	      0.523	
       0.239	      1.285	      0.701	      0.000	      0.000	      6.786	      0.402	
       0.265	      1.228	      0.620	      0.001	      0.001	      7.317	      0.335	
       0.245	      1.375	      0.706	      0.000	      0.001	      7.685	      0.382	
       0.268	      1.416	      0.827	      0.000	      0.001	      8.100	      0.332	
       0.261	      1.312	      0.716	      0.000	      0.001	      6.660	      0.382	
       0.269	      1.318	      0.724	      0.000	      0.001	      8.048	      0.394	
       0.251	      1.369	      0.712	      0.000	      0.001	      6.644	      0.384	
       0.275	      1.281	      0.793	      0.000	      0.001	      8.304	      0.382	
       0.422	      1.443	      0.981	      0.000	      0.001	      6.951	      0.431	
       0.258	      1.547	      0.932	      0.001	      0.002	      6.664	      0.644	
       0.273	      1.384	      0.747	      0.000	      0.001	      6.593	      0.379	
       0.258	      1.349	      0.719	      0.000	      0.000	      6.664	      0.395	
       0.303	      1.284	      0.768	      0.000	      0.001	      6.977	      0.444	
       0.283	      1.332	      0.794	      0.000	      0.001	      7.251	      0.436	
       0.274	      1.235	      0.613	      0.000	      0.000	      6.965	      0.388	
       0.592	      1.260	      0.664	      0.000	      0.001	      6.841	      0.337	
       0.272	      1.455	      0.963	      0.002	      0.001	      7.363	      0.387	
       0.277	      1.339	      0.777	      0.001	      0.001	      7.252	      0.400	
       0.435	      1.462	      0.932	      0.000	      0.001	      7.972	      0.397	
       0.239	      1.361	      0.711	      0.000	      0.001	      7.785	      0.337	
       0.254	      1.421	      0.733	      0.000	      0.001	      7.280	      0.635	
       0.257	      1.264	      0.611	      0.000	      0.001	      6.762	      0.363	
       0.260	      1.280	      0.638	      0.000	      0.001	      7.494	      0.404	
       0.284	      1.481	      0.785	      0.000	      0.001	      7.417	      0.353	
       0.265	      1.337	      0.728	      0.000	      0.001	      6.626	      0.383	
       0.248	      1.237	      0.706	      0.000	      0.001	      6.986	      0.382	
       0.259	      1.347	      0.739	      0.000	      0.001	      7.719	      0.405	
       0.273	      1.290	      0.727	      0.000	      0.001	      8.528	      0.397	
       0.388	      1.219	      0.741	      0.000	      0.001	      8.277	      0.360	
       0.493	      1.208	      0.842	      0.001	      0.001	      6.604	      0.340	
       0.270	      1.255	      0.942	      0.000	      0.001	      6.667	      0.464	
       0.286	      1.452	      0.783	      0.000	      0.001	      7.323	      0.535	
       0.270	      1.323	      0.771	      0.000	      0.000	      6.776	      0.392	
       0.248	      1.396	      0.726	      0.000	      0.001	      6.995	      0.387	
       0.273	      1.265	      0.854	      0.000	      0.001	      6.925	      0.399	
       0.294	      1.331	      0.748	      0.000	      0.001	      6.921	      0.383	
       0.269	      1.378	      0.747	      0.000	      0.001	      6.819	      0.385	
       0.621	      1.382	      0.786	      0.000	      0.001	      7.124	      0.387	
       0.252	      1.589	      0.715	      0.000	      0.001	      7.750	      0.398	
       0.430	      1.335	      0.651	      0.000	      0.001	      7.503	      0.397	
       0.256	      1.272	      0.624	      0.000	      0.001	      7.131	      0.341	
       0.663	      1.476	      0.773	      0.000	      0.001	      7.244	      0.331	
       0.293	      1.329	      0.835	      0.001	      0.001	      8.165	      0.408	
       0.510	      1.752	      0.682	      0.000	      0.001	      8.746	      0.365	
 
