Values recorded at: 28-Aug-2013 00:14:30

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       0.276	      1.566	      0.511	      0.001	      0.001	      0.016	      0.312	
       0.326	      1.731	      0.592	      0.002	      0.001	      0.018	      0.302	
       0.453	      1.767	      0.520	      0.001	      0.001	      0.018	      0.298	
       0.322	      1.610	      0.550	      0.002	      0.001	      0.018	      0.308	
       0.275	      1.780	      0.690	      0.002	      0.001	      0.018	      0.304	
       0.271	      1.677	      0.510	      0.001	      0.001	      0.016	      0.303	
       0.313	      1.597	      0.527	      0.002	      0.001	      0.016	      0.305	
       0.310	      1.826	      0.540	      0.002	      0.001	      0.039	      0.447	
       0.263	      1.593	      0.508	      0.001	      0.001	      0.019	      0.322	
       0.312	      1.830	      0.572	      0.002	      0.001	      0.029	      0.561	
       0.266	      1.874	      0.498	      0.001	      0.001	      0.017	      0.302	
       0.312	      1.587	      0.564	      0.002	      0.001	      0.018	      0.326	
       0.513	      1.831	      0.594	      0.002	      0.001	      0.044	      0.455	
       0.269	      1.829	      0.499	      0.001	      0.000	      0.027	      0.348	
       0.386	      1.805	      0.644	      0.002	      0.001	      0.021	      0.312	
       0.364	      1.771	      0.577	      0.002	      0.001	      0.018	      0.417	
       0.302	      1.920	      0.598	      0.002	      0.001	      0.024	      0.532	
       0.306	      1.571	      0.530	      0.001	      0.001	      0.029	      0.488	
       0.275	      1.605	      0.525	      0.001	      0.001	      0.016	      0.306	
       0.370	      1.618	      0.553	      0.002	      0.001	      0.018	      0.313	
       0.266	      1.568	      0.497	      0.001	      0.001	      0.015	      0.285	
       0.263	      1.832	      0.495	      0.001	      0.010	      0.020	      0.317	
       0.273	      1.866	      0.500	      0.001	      0.001	      0.019	      0.362	
       0.265	      1.604	      0.495	      0.001	      0.001	      0.016	      0.301	
       0.275	      1.539	      0.474	      0.001	      0.000	      0.021	      0.351	
       0.267	      1.709	      0.506	      0.001	      0.001	      0.041	      0.481	
       0.257	      1.609	      0.477	      0.001	      0.001	      0.014	      0.285	
       0.270	      1.567	      0.497	      0.000	      0.001	      0.016	      0.313	
       0.268	      1.577	      0.491	      0.000	      0.000	      0.014	      0.298	
       0.275	      1.607	      0.546	      0.000	      0.001	      0.018	      0.329	
       0.305	      1.559	      0.537	      0.001	      0.001	      0.018	      0.335	
       0.278	      1.611	      0.506	      0.000	      0.001	      0.016	      0.310	
       0.275	      1.555	      0.507	      0.000	      0.001	      0.016	      0.334	
       0.280	      1.619	      0.514	      0.000	      0.001	      0.016	      0.309	
       0.354	      1.673	      0.561	      0.001	      0.001	      0.017	      0.314	
       0.267	      1.906	      0.568	      0.001	      0.001	      0.017	      0.304	
       0.352	      2.049	      0.549	      0.001	      0.001	      0.018	      0.450	
       0.266	      1.564	      0.490	      0.001	      0.000	      0.015	      0.311	
       0.275	      1.583	      0.523	      0.000	      0.001	      0.016	      0.308	
       0.281	      1.601	      0.508	      0.001	      0.001	      0.016	      0.319	
       0.270	      1.548	      0.491	      0.001	      0.000	      0.016	      0.308	
       0.271	      1.553	      0.483	      0.000	      0.001	      0.015	      0.316	
       0.267	      1.634	      0.497	      0.000	      0.001	      0.019	      0.322	
       0.283	      1.553	      0.488	      0.000	      0.001	      0.017	      0.344	
       0.284	      1.558	      0.510	      0.001	      0.001	      0.017	      0.319	
       0.266	      1.714	      0.498	      0.001	      0.001	      0.016	      0.310	
       0.281	      1.613	      0.507	      0.001	      0.001	      0.019	      0.315	
       0.275	      1.560	      0.508	      0.001	      0.001	      0.017	      0.307	
       0.295	      1.821	      0.519	      0.001	      0.001	      0.017	      0.313	
       0.287	      2.036	      0.506	      0.001	      0.001	      0.018	      0.324	
       0.309	      1.860	      0.527	      0.001	      0.001	      0.018	      0.314	
       0.276	      1.760	      0.502	      0.001	      0.000	      0.015	      0.331	
       0.271	      1.811	      0.532	      0.001	      0.001	      0.017	      0.348	
       0.276	      1.833	      0.493	      0.000	      0.001	      0.025	      0.309	
       0.343	      1.553	      0.550	      0.001	      0.001	      0.018	      0.315	
       0.265	      1.569	      0.489	      0.001	      0.000	      0.018	      0.310	
       0.274	      1.555	      0.507	      0.001	      0.001	      0.015	      0.308	
       0.283	      1.554	      0.517	      0.001	      0.001	      0.017	      0.309	
       0.268	      1.546	      0.487	      0.000	      0.001	      0.015	      0.299	
       0.276	      1.995	      0.502	      0.001	      0.001	      0.021	      0.335	
       0.290	      1.919	      0.508	      0.001	      0.001	      0.018	      0.309	
       0.273	      1.773	      0.494	      0.001	      0.001	      0.015	      0.292	
       0.292	      1.828	      0.524	      0.001	      0.001	      0.018	      0.316	
       0.283	      1.826	      0.499	      0.001	      0.000	      0.016	      0.301	
       0.283	      1.823	      0.500	      0.001	      0.001	      0.017	      0.311	
       0.257	      1.572	      0.496	      0.000	      0.001	      0.016	      0.296	
       0.312	      1.949	      0.514	      0.000	      0.001	      0.018	      0.353	
       0.272	      1.906	      0.502	      0.001	      0.000	      0.013	      0.308	
       0.260	      1.956	      0.527	      0.001	      0.001	      0.018	      0.333	
       0.380	      2.064	      0.981	      0.001	      0.001	      0.018	      0.336	
       0.277	      1.729	      0.699	      0.000	      0.001	      0.021	      0.550	
       0.310	      1.823	      0.692	      0.001	      0.001	      0.015	      0.433	
       0.404	      1.870	      0.622	      0.001	      0.001	      0.013	      0.305	
       0.330	      1.596	      0.552	      0.001	      0.001	      0.014	      0.312	
       0.479	      1.548	      0.557	      0.001	      0.001	      0.014	      0.542	
       0.337	      1.815	      0.531	      0.001	      0.001	      0.012	      0.301	
       0.278	      2.012	      0.476	      0.001	      0.001	      0.013	      0.302	
       0.269	      1.975	      0.492	      0.001	      0.000	      0.029	      0.637	
       0.327	      1.719	      0.696	      0.001	      0.001	      0.017	      0.874	
       0.311	      1.902	      0.476	      0.000	      0.001	      0.012	      0.292	
       0.302	      1.833	      0.532	      0.000	      0.001	      0.018	      0.319	
       0.258	      1.908	      0.539	      0.000	      0.000	      0.012	      0.303	
       0.340	      1.927	      0.477	      0.000	      0.001	      0.017	      0.369	
       0.339	      1.573	      0.543	      0.000	      0.001	      0.015	      0.328	
       0.312	      1.965	      0.493	      0.001	      0.001	      0.018	      0.319	
       0.368	      1.822	      0.644	      0.000	      0.001	      0.015	      0.535	
       0.496	      1.864	      0.582	      0.000	      0.001	      0.013	      0.341	
       0.432	      1.814	      0.605	      0.001	      0.001	      0.014	      0.312	
       0.391	      1.582	      0.582	      0.001	      0.001	      0.015	      0.318	
       0.313	      2.027	      0.497	      0.000	      0.001	      0.014	      0.351	
       0.268	      1.580	      0.492	      0.000	      0.000	      0.016	      0.337	
       0.255	      1.938	      0.507	      0.000	      0.001	      0.014	      0.420	
       0.315	      2.182	      0.511	      0.001	      0.000	      0.016	      0.316	
       0.309	      2.033	      0.519	      0.000	      0.001	      0.012	      0.307	
       0.302	      1.831	      0.606	      0.001	      0.003	      0.018	      0.319	
       0.265	      1.560	      0.519	      0.001	      0.001	      0.014	      0.310	
       0.349	      1.528	      0.520	      0.000	      0.001	      0.013	      0.298	
       0.748	      1.806	      0.579	      0.001	      0.001	      0.018	      0.322	
       1.693	      1.727	      1.126	      0.001	      0.001	      0.036	      0.674	
       0.405	      1.559	      0.752	      0.000	      0.001	      0.014	      0.496	
       0.327	      1.652	      0.632	      0.001	      0.001	      0.014	      0.340	
       0.716	      1.574	      0.640	      0.001	      0.001	      0.014	      0.309	
       0.298	      1.782	      0.569	      0.001	      0.001	      0.014	      0.307	
       0.275	      1.565	      0.734	      0.001	      0.001	      0.014	      0.311	
       0.284	      1.547	      0.503	      0.001	      0.001	      0.014	      0.305	
       0.291	      1.560	      0.508	      0.000	      0.001	      0.014	      0.309	
       0.276	      1.774	      0.552	      0.000	      0.001	      0.013	      0.298	
       0.316	      1.726	      0.698	      0.000	      0.001	      0.013	      0.297	
       0.307	      1.790	      0.575	      0.000	      0.001	      0.014	      0.305	
       0.366	      1.602	      0.502	      0.001	      0.001	      0.014	      0.554	
       0.313	      1.648	      0.611	      0.000	      0.001	      0.012	      0.565	
       0.328	      1.613	      0.554	      0.001	      0.001	      0.015	      0.320	
       0.299	      1.553	      0.524	      0.001	      0.001	      0.014	      0.302	
 
