Values recorded at: 01-Jan-2014 19:48:07

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       0.000	      2.558	      0.311	      0.000	      1.960	      0.005	      0.480	
       0.000	      2.583	      0.346	      0.001	      1.925	      0.005	      0.373	
       0.000	      2.603	      0.345	      0.001	      1.972	      0.005	      0.432	
       0.000	      2.573	      0.334	      0.000	      2.167	      0.006	      0.439	
       0.000	      2.727	      0.349	      0.000	      2.043	      0.006	      0.386	
       0.000	      2.789	      0.322	      0.001	      2.125	      0.015	      0.379	
       0.000	      2.638	      0.319	      0.001	      2.095	      0.006	      0.457	
       0.000	      2.597	      0.312	      0.000	      2.112	      0.005	      0.383	
       0.000	      2.665	      0.345	      0.001	      2.059	      0.006	      0.499	
       0.000	      2.577	      0.324	      0.000	      2.093	      0.007	      0.479	
       0.000	      2.507	      0.360	      0.000	      2.223	      0.014	      0.524	
       0.000	      2.671	      0.351	      0.000	      2.108	      0.006	      0.397	
       0.000	      2.710	      0.358	      0.000	      2.049	      0.006	      0.376	
       0.000	      2.585	      0.347	      0.000	      1.930	      0.006	      0.411	
       0.000	      2.605	      0.322	      0.001	      2.015	      0.006	      0.432	
       0.000	      2.543	      0.328	      0.000	      1.996	      0.006	      0.446	
       0.000	      2.612	      0.321	      0.000	      2.124	      0.006	      0.509	
       0.000	      2.629	      0.318	      0.000	      2.245	      0.006	      0.489	
       0.000	      2.609	      0.328	      0.001	      2.074	      0.007	      0.400	
       0.000	      2.682	      0.317	      0.001	      2.159	      0.006	      0.365	
       0.000	      2.558	      0.331	      0.001	      1.943	      0.006	      0.394	
       0.000	      2.529	      0.333	      0.000	      2.029	      0.006	      0.471	
       0.000	      2.582	      0.351	      0.000	      2.048	      0.010	      0.475	
       0.000	      2.544	      0.374	      0.000	      2.034	      0.005	      0.435	
       0.000	      2.528	      0.310	      0.000	      2.037	      0.005	      0.558	
       0.000	      2.560	      0.392	      0.001	      2.260	      0.007	      0.508	
       0.000	      2.685	      0.320	      0.000	      2.170	      0.005	      0.431	
       0.000	      2.586	      0.325	      0.001	      2.074	      0.006	      0.427	
       0.000	      2.591	      0.344	      0.000	      2.032	      0.007	      0.425	
       0.000	      2.615	      0.333	      0.000	      2.124	      0.005	      0.387	
       0.000	      2.605	      0.312	      0.000	      2.207	      0.006	      0.377	
       0.000	      2.611	      0.317	      0.001	      2.192	      0.006	      0.371	
       0.000	      2.583	      0.340	      0.001	      2.204	      0.008	      0.624	
       0.000	      2.824	      0.359	      0.000	      2.026	      0.009	      0.440	
       0.000	      2.558	      0.395	      0.000	      2.012	      0.007	      0.408	
       0.000	      2.614	      0.325	      0.000	      2.034	      0.006	      0.409	
       0.000	      2.548	      0.311	      0.000	      1.983	      0.006	      0.384	
       0.000	      2.709	      0.318	      0.000	      2.210	      0.006	      0.427	
       0.000	      2.828	      0.364	      0.001	      2.135	      0.006	      0.393	
       0.000	      2.580	      0.332	      0.001	      2.021	      0.006	      0.430	
       0.000	      2.608	      0.358	      0.001	      2.106	      0.006	      0.396	
       0.000	      2.577	      0.305	      0.000	      2.064	      0.007	      0.372	
       0.000	      2.700	      0.334	      0.001	      1.879	      0.006	      0.393	
       0.000	      2.541	      0.316	      0.000	      2.259	      0.032	      0.810	
       0.000	      2.879	      0.337	      0.001	      2.128	      0.007	      0.504	
       0.000	      2.820	      0.324	      0.001	      2.001	      0.048	      0.449	
       0.000	      2.640	      0.315	      0.001	      2.064	      0.006	      0.433	
       0.000	      2.581	      0.345	      0.000	      2.231	      0.006	      0.387	
       0.000	      2.599	      0.344	      0.000	      2.018	      0.005	      0.444	
       0.000	      2.570	      0.311	      0.000	      2.015	      0.006	      0.444	
       0.000	      2.520	      0.314	      0.000	      1.889	      0.006	      0.487	
       0.000	      2.553	      0.326	      0.001	      2.313	      0.007	      0.446	
       0.000	      2.688	      0.310	      0.000	      2.100	      0.007	      0.447	
       0.000	      2.592	      0.363	      0.000	      2.156	      0.006	      0.393	
       0.000	      2.576	      0.361	      0.000	      2.099	      0.005	      0.463	
       0.000	      2.682	      0.335	      0.000	      2.250	      0.006	      0.516	
       0.000	      2.645	      0.305	      0.001	      2.106	      0.005	      0.374	
       0.000	      2.559	      0.314	      0.000	      1.986	      0.006	      0.493	
       0.000	      2.546	      0.332	      0.002	      2.109	      0.006	      0.438	
       0.000	      2.749	      0.369	      0.001	      2.083	      0.007	      0.488	
       0.000	      2.598	      0.332	      0.001	      2.157	      0.006	      0.379	
       0.000	      2.605	      0.316	      0.001	      2.014	      0.006	      0.438	
       0.000	      2.762	      0.324	      0.001	      2.126	      0.006	      0.497	
       0.000	      2.626	      0.312	      0.000	      2.165	      0.006	      0.402	
       0.000	      2.618	      0.363	      0.001	      2.151	      0.006	      0.439	
       0.000	      2.668	      0.319	      0.000	      2.001	      0.047	      0.461	
       0.000	      2.641	      0.317	      0.000	      1.940	      0.006	      0.492	
       0.000	      2.570	      0.325	      0.000	      1.959	      0.006	      0.509	
       0.000	      2.596	      0.358	      0.000	      2.059	      0.008	      0.388	
       0.000	      2.572	      0.343	      0.000	      2.011	      0.006	      0.446	
       0.000	      2.578	      0.326	      0.000	      1.970	      0.007	      0.429	
       0.000	      2.562	      0.329	      0.000	      1.873	      0.006	      0.391	
       0.000	      2.591	      0.316	      0.001	      2.115	      0.006	      0.416	
       0.000	      2.652	      0.346	      0.000	      2.134	      0.006	      0.444	
       0.000	      2.768	      0.456	      0.000	      2.126	      0.007	      0.497	
       0.000	      2.631	      0.328	      0.000	      1.978	      0.007	      0.498	
       0.000	      2.550	      0.327	      0.001	      1.949	      0.006	      0.496	
       0.000	      2.586	      0.328	      0.000	      1.949	      0.005	      0.417	
       0.000	      2.572	      0.328	      0.000	      2.027	      0.005	      0.427	
       0.000	      2.592	      0.347	      0.001	      1.971	      0.005	      0.450	
       0.000	      2.632	      0.349	      0.001	      1.908	      0.007	      0.417	
       0.000	      2.625	      0.312	      0.000	      2.341	      0.007	      0.527	
       0.000	      2.635	      0.320	      0.000	      2.118	      0.006	      0.372	
       0.000	      2.672	      0.373	      0.001	      1.970	      0.007	      0.416	
       0.000	      2.608	      0.315	      0.001	      2.091	      0.006	      0.399	
       0.000	      2.825	      0.316	      0.001	      2.031	      0.006	      0.389	
       0.000	      2.548	      0.318	      0.000	      2.025	      0.006	      0.470	
       0.000	      2.577	      0.431	      0.000	      2.052	      0.006	      0.438	
       0.000	      2.651	      0.328	      0.001	      2.053	      0.006	      0.458	
       0.000	      2.753	      0.344	      0.000	      2.229	      0.006	      0.440	
       0.000	      2.602	      0.364	      0.001	      2.093	      0.007	      0.468	
       0.000	      2.578	      0.333	      0.001	      2.144	      0.006	      0.387	
       0.000	      2.582	      0.335	      0.000	      2.145	      0.006	      0.394	
       0.000	      2.588	      0.359	      0.001	      2.106	      0.006	      0.438	
       0.000	      2.543	      0.350	      0.000	      1.853	      0.006	      0.530	
       0.000	      2.578	      0.341	      0.000	      2.169	      0.006	      0.455	
       0.000	      2.620	      0.319	      0.000	      2.029	      0.006	      0.424	
       0.000	      2.820	      0.378	      0.000	      2.088	      0.006	      0.459	
       0.000	      2.573	      0.381	      0.000	      1.978	      0.006	      0.440	
       0.000	      2.544	      0.352	      0.000	      2.039	      0.047	      0.449	
       0.000	      2.582	      0.360	      0.001	      2.094	      0.006	      0.394	
       0.000	      2.667	      0.321	      0.000	      2.151	      0.006	      0.432	
       0.000	      2.699	      0.303	      0.000	      2.204	      0.006	      0.484	
       0.000	      2.789	      0.430	      0.000	      2.077	      0.006	      0.490	
       0.000	      2.617	      0.328	      0.001	      1.969	      0.006	      0.473	
       0.000	      2.620	      0.304	      0.000	      1.992	      0.006	      0.461	
       0.000	      2.552	      0.348	      0.001	      2.128	      0.006	      0.454	
       0.000	      2.571	      0.353	      0.001	      1.949	      0.005	      0.429	
       0.000	      2.583	      0.354	      0.000	      1.917	      0.005	      0.427	
       0.000	      2.648	      0.342	      0.000	      2.148	      0.006	      0.399	
       0.000	      2.526	      0.372	      0.001	      2.006	      0.007	      0.416	
       0.000	      2.637	      0.353	      0.000	      1.835	      0.006	      0.410	
       0.000	      2.626	      0.375	      0.001	      1.845	      0.009	      0.438	
       0.000	      2.582	      0.391	      0.001	      1.849	      0.006	      0.409	
       0.000	      2.534	      0.358	      0.000	      1.870	      0.007	      0.457	
       0.000	      2.549	      0.369	      0.001	      1.911	      0.006	      0.405	
       0.000	      2.660	      0.332	      0.001	      1.942	      0.006	      0.429	
       0.000	      2.597	      0.324	      0.001	      2.214	      0.006	      0.397	
       0.000	      2.615	      0.303	      0.001	      2.177	      0.005	      0.393	
       0.000	      2.598	      0.313	      0.001	      2.163	      0.006	      0.369	
       0.000	      2.722	      0.414	      0.001	      2.136	      0.006	      0.394	
       0.000	      2.557	      0.340	      0.001	      2.126	      0.006	      0.450	
       0.000	      2.527	      0.351	      0.001	      1.964	      0.006	      0.392	
       0.000	      2.598	      0.321	      0.000	      2.190	      0.006	      0.428	
       0.000	      2.616	      0.355	      0.000	      2.212	      0.006	      0.500	
       0.000	      2.562	      0.327	      0.000	      2.110	      0.005	      0.387	
       0.000	      2.542	      0.307	      0.000	      2.071	      0.006	      0.498	
       0.000	      2.572	      0.353	      0.001	      2.271	      0.007	      0.409	
       0.000	      2.666	      0.352	      0.001	      2.138	      0.006	      0.377	
       0.000	      2.602	      0.378	      0.001	      2.062	      0.006	      0.470	
       0.000	      2.612	      0.326	      0.000	      2.162	      0.015	      0.392	
       0.000	      2.529	      0.319	      0.000	      2.149	      0.005	      0.375	
       0.000	      2.566	      0.317	      0.000	      2.066	      0.006	      0.433	
       0.000	      2.608	      0.332	      0.001	      1.985	      0.006	      0.538	
       0.000	      2.560	      0.419	      0.001	      2.000	      0.006	      0.511	
       0.000	      2.576	      0.328	      0.001	      1.975	      0.005	      0.461	
       0.000	      2.589	      0.384	      0.000	      2.188	      0.006	      0.427	
       0.000	      2.630	      0.341	      0.001	      2.118	      0.005	      0.383	
       0.000	      2.613	      0.313	      0.001	      2.135	      0.006	      0.377	
       0.000	      2.623	      0.323	      0.000	      2.147	      0.007	      0.397	
       0.000	      2.613	      0.326	      0.001	      2.201	      0.007	      0.449	
       0.000	      2.605	      0.393	      0.000	      1.970	      0.005	      0.474	
       0.000	      2.606	      0.328	      0.001	      1.973	      0.005	      0.499	
       0.000	      2.579	      0.367	      0.001	      2.056	      0.048	      0.455	
       0.000	      2.493	      0.328	      0.000	      1.950	      0.006	      0.483	
       0.000	      2.561	      0.354	      0.001	      2.010	      0.006	      0.463	
       0.000	      2.602	      0.351	      0.001	      1.997	      0.006	      0.433	
       0.000	      2.534	      0.308	      0.000	      2.102	      0.007	      0.437	
       0.000	      2.564	      0.417	      0.000	      1.909	      0.007	      0.425	
       0.000	      2.732	      0.372	      0.000	      1.995	      0.007	      0.426	
       0.000	      2.762	      0.364	      0.000	      1.953	      0.006	      0.402	
       0.000	      2.595	      0.319	      0.001	      2.255	      0.006	      0.448	
       0.000	      2.558	      0.322	      0.000	      2.005	      0.006	      0.387	
       0.000	      2.568	      0.328	      0.000	      1.935	      0.007	      0.390	
       0.000	      2.612	      0.351	      0.001	      1.915	      0.006	      0.399	
       0.000	      2.731	      0.319	      0.000	      2.267	      0.007	      0.396	
       0.000	      2.561	      0.354	      0.001	      2.191	      0.006	      0.411	
       0.000	      2.682	      0.320	      0.001	      2.288	      0.007	      0.508	
       0.000	      2.583	      0.366	      0.000	      2.115	      0.005	      0.470	
       0.000	      2.567	      0.327	      0.001	      2.124	      0.006	      0.387	
       0.000	      2.607	      0.321	      0.001	      2.100	      0.006	      0.378	
       0.000	      2.533	      0.343	      0.000	      2.023	      0.006	      0.517	
       0.000	      2.581	      0.312	      0.001	      1.968	      0.006	      0.506	
       0.000	      2.620	      0.325	      0.000	      2.021	      0.007	      0.674	
       0.000	      2.641	      0.311	      0.001	      2.038	      0.005	      0.431	
       0.000	      2.588	      0.344	      0.000	      1.980	      0.006	      0.437	
       0.000	      2.600	      0.342	      0.000	      1.970	      0.006	      0.421	
       0.000	      2.611	      0.349	      0.000	      1.936	      0.006	      0.471	
       0.000	      2.573	      0.340	      0.001	      1.936	      0.005	      0.407	
       0.000	      2.562	      0.366	      0.000	      1.958	      0.006	      0.452	
       0.000	      2.615	      0.366	      0.000	      1.952	      0.006	      0.547	
       0.000	      2.683	      0.432	      0.001	      2.018	      0.006	      0.413	
       0.000	      2.680	      0.343	      0.000	      1.964	      0.006	      0.445	
       0.000	      2.759	      0.364	      0.001	      2.065	      0.006	      0.479	
       0.000	      2.626	      0.347	      0.000	      1.962	      0.005	      0.437	
       0.000	      2.685	      0.339	      0.000	      1.993	      0.007	      0.425	
       0.000	      2.572	      0.334	      0.001	      1.919	      0.006	      0.418	
       0.000	      2.505	      0.323	      0.000	      1.883	      0.006	      0.392	
       0.000	      2.540	      0.344	      0.001	      2.158	      0.017	      0.793	
       0.000	      2.697	      0.312	      0.000	      2.002	      0.006	      0.377	
       0.000	      2.836	      0.328	      0.001	      2.081	      0.006	      0.467	
       0.000	      2.624	      0.321	      0.001	      2.115	      0.006	      0.381	
       0.000	      2.613	      0.326	      0.000	      2.147	      0.006	      0.378	
       0.000	      2.679	      0.315	      0.001	      2.039	      0.005	      0.384	
       0.000	      2.539	      0.339	      0.001	      1.941	      0.005	      0.541	
       0.000	      2.630	      0.310	      0.000	      1.961	      0.006	      0.488	
       0.000	      2.664	      0.454	      0.000	      2.005	      0.006	      0.467	
       0.000	      2.517	      0.330	      0.000	      1.979	      0.006	      0.487	
       0.000	      2.553	      0.371	      0.001	      1.957	      0.006	      0.483	
       0.000	      2.556	      0.316	      0.000	      1.935	      0.006	      0.482	
       0.000	      2.561	      0.310	      0.001	      1.966	      0.005	      0.453	
       0.000	      2.569	      0.325	      0.001	      1.961	      0.006	      0.469	
       0.000	      2.567	      0.346	      0.000	      1.853	      0.006	      0.457	
       0.000	      2.571	      0.349	      0.000	      2.273	      0.007	      0.401	
       0.000	      2.712	      0.343	      0.000	      2.102	      0.005	      0.382	
 
