Values recorded at: 15-Dec-2013 16:56:35

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       0.000	      0.000	      0.306	      0.001	      0.251	      0.002	      0.300	
       0.000	      0.000	      0.332	      0.001	      0.201	      0.002	      0.298	
       0.000	      0.000	      0.370	      0.000	      0.197	      0.002	      0.398	
       0.000	      0.000	      0.376	      0.001	      0.252	      0.005	      0.452	
       0.000	      0.000	      0.324	      0.001	      0.260	      0.002	      0.312	
       0.000	      0.000	      0.287	      0.000	      0.229	      0.002	      0.277	
       0.000	      0.000	      0.294	      0.000	      0.197	      0.002	      0.279	
       0.000	      0.000	      0.474	      0.000	      0.191	      0.002	      0.318	
       0.000	      0.000	      0.330	      0.001	      0.252	      0.003	      0.302	
       0.000	      0.000	      0.297	      0.002	      0.239	      0.002	      0.295	
       0.000	      0.000	      0.305	      0.001	      0.186	      0.002	      0.311	
       0.000	      0.000	      0.326	      0.000	      0.174	      0.002	      0.278	
       0.000	      0.000	      0.453	      0.001	      0.233	      0.002	      0.290	
       0.000	      0.000	      0.304	      0.001	      0.242	      0.002	      0.307	
       0.000	      0.000	      0.298	      0.000	      0.196	      0.002	      0.296	
       0.000	      0.000	      0.299	      0.001	      0.195	      0.002	      0.284	
       0.000	      0.000	      0.313	      0.000	      0.248	      0.002	      0.296	
       0.000	      0.000	      0.297	      0.000	      0.239	      0.002	      0.293	
       0.000	      0.000	      0.332	      0.001	      0.205	      0.002	      0.286	
       0.000	      0.000	      0.315	      0.001	      0.194	      0.002	      0.276	
       0.000	      0.000	      0.363	      0.001	      0.306	      0.003	      0.541	
       0.000	      0.000	      0.298	      0.000	      0.327	      0.002	      0.280	
       0.000	      0.000	      0.328	      0.000	      0.191	      0.002	      0.287	
       0.000	      0.000	      0.731	      0.001	      0.269	      0.002	      0.332	
       0.000	      0.000	      0.293	      0.000	      0.246	      0.002	      0.328	
       0.000	      0.000	      0.289	      0.000	      0.189	      0.002	      0.284	
       0.000	      0.000	      0.328	      0.000	      0.184	      0.002	      0.288	
       0.000	      0.000	      0.298	      0.001	      0.237	      0.002	      0.284	
       0.000	      0.000	      0.307	      0.000	      0.302	      0.002	      0.558	
       0.000	      0.000	      0.292	      0.001	      0.288	      0.003	      0.383	
       0.000	      0.000	      0.298	      0.001	      0.239	      0.002	      0.298	
       0.000	      0.000	      0.306	      0.000	      0.235	      0.002	      0.306	
       0.000	      0.000	      0.627	      0.001	      0.309	      0.002	      0.315	
       0.000	      0.000	      0.407	      0.000	      0.209	      0.002	      0.309	
       0.000	      0.000	      0.364	      0.001	      0.228	      0.006	      0.568	
       0.000	      0.000	      0.298	      0.000	      0.251	      0.002	      0.277	
       0.000	      0.000	      0.301	      0.001	      0.257	      0.003	      0.489	
       0.000	      0.000	      0.289	      0.001	      0.230	      0.002	      0.292	
       0.000	      0.000	      0.329	      0.000	      0.199	      0.002	      0.286	
       0.000	      0.000	      0.316	      0.001	      0.257	      0.002	      0.316	
       0.000	      0.000	      0.337	      0.001	      0.251	      0.002	      0.399	
       0.000	      0.000	      0.295	      0.001	      0.201	      0.003	      0.284	
       0.000	      0.000	      0.334	      0.000	      0.209	      0.002	      0.285	
       0.000	      0.000	      0.401	      0.001	      0.311	      0.002	      0.287	
       0.000	      0.000	      0.297	      0.001	      0.213	      0.002	      0.299	
       0.000	      0.000	      0.295	      0.001	      0.207	      0.002	      0.297	
       0.000	      0.000	      0.325	      0.001	      0.201	      0.002	      0.295	
       0.000	      0.000	      0.639	      0.001	      1.294	      0.002	      0.314	
       0.000	      0.000	      0.498	      0.000	      0.307	      0.002	      0.297	
       0.000	      0.000	      0.302	      0.001	      0.189	      0.002	      0.287	
       0.000	      0.000	      0.299	      0.000	      0.189	      0.002	      0.282	
       0.000	      0.000	      0.331	      0.000	      1.771	      0.002	      0.301	
       0.000	      0.000	      0.302	      0.002	      0.297	      0.003	      0.463	
       0.000	      0.000	      0.302	      0.001	      0.188	      0.002	      0.294	
       0.000	      0.000	      0.612	      0.001	      0.205	      0.003	      0.305	
       0.000	      0.000	      0.363	      0.001	      1.570	      0.003	      0.307	
       0.000	      0.000	      0.306	      0.000	      0.245	      0.002	      0.465	
       0.000	      0.000	      0.474	      0.000	      0.201	      0.002	      0.636	
       0.000	      0.000	      0.325	      0.001	      0.194	      0.002	      0.290	
       0.000	      0.000	      0.371	      0.001	      0.323	      0.002	      0.290	
       0.000	      0.000	      0.298	      0.000	      0.200	      0.002	      0.290	
       0.000	      0.000	      0.300	      0.001	      0.194	      0.002	      0.294	
       0.000	      0.000	      0.422	      0.001	      0.247	      0.002	      0.296	
       0.000	      0.000	      0.300	      0.001	      0.241	      0.002	      0.284	
       0.000	      0.000	      0.304	      0.000	      0.198	      0.002	      0.311	
       0.000	      0.000	      0.343	      0.001	      0.200	      0.002	      0.298	
       0.000	      0.000	      0.302	      0.001	      0.256	      0.003	      0.294	
       0.000	      0.000	      0.295	      0.001	      0.246	      0.002	      0.296	
       0.000	      0.000	      0.291	      0.001	      0.184	      0.002	      0.280	
       0.000	      0.000	      0.372	      0.000	      0.192	      0.002	      0.288	
       0.000	      0.000	      0.299	      0.001	      0.316	      0.002	      0.295	
       0.000	      0.000	      0.363	      0.001	      0.296	      0.002	      0.522	
       0.000	      0.000	      0.300	      0.001	      0.195	      0.002	      0.419	
       0.000	      0.000	      0.343	      0.001	      0.191	      0.002	      0.296	
       0.000	      0.000	      0.300	      0.001	      0.240	      0.002	      0.295	
       0.000	      0.000	      0.417	      0.002	      0.313	      0.004	      0.456	
       0.000	      0.000	      0.373	      0.001	      0.195	      0.002	      0.308	
       0.000	      0.000	      0.302	      0.000	      0.185	      0.002	      0.425	
       0.000	      0.000	      0.303	      0.001	      0.238	      0.002	      0.292	
       0.000	      0.000	      0.307	      0.000	      0.236	      0.002	      0.337	
       0.000	      0.000	      0.439	      0.001	      0.197	      0.002	      0.294	
       0.000	      0.000	      0.353	      0.000	      0.200	      0.005	      0.442	
       0.000	      0.000	      0.301	      0.001	      0.256	      0.002	      0.296	
       0.000	      0.000	      0.299	      0.000	      0.237	      0.002	      0.298	
       0.000	      0.000	      0.338	      0.001	      0.193	      0.002	      0.301	
       0.000	      0.000	      0.316	      0.000	      0.224	      0.002	      0.294	
       0.000	      0.000	      0.290	      0.001	      0.254	      0.002	      0.287	
       0.000	      0.000	      0.296	      0.001	      0.183	      0.002	      0.278	
       0.000	      0.000	      0.456	      0.001	      0.200	      0.002	      0.291	
       0.000	      0.000	      0.298	      0.001	      0.227	      0.002	      0.282	
       0.000	      0.000	      0.328	      0.001	      0.325	      0.003	      0.498	
       0.000	      0.000	      0.301	      0.000	      0.190	      0.002	      0.299	
       0.000	      0.000	      0.308	      0.001	      0.230	      0.002	      0.405	
       0.000	      0.000	      0.295	      0.000	      0.244	      0.002	      0.284	
       0.000	      0.000	      0.329	      0.001	      0.284	      0.002	      0.321	
       0.000	      0.000	      0.300	      0.001	      0.201	      0.002	      0.290	
       0.000	      0.000	      0.344	      0.000	      0.262	      0.005	      0.817	
       0.000	      0.000	      0.306	      0.001	      0.357	      0.004	      0.330	
       0.000	      0.000	      0.298	      0.000	      0.252	      0.002	      0.287	
       0.000	      0.000	      0.370	      0.002	      0.295	      0.003	      0.323	
       0.000	      0.000	      0.327	      0.000	      0.204	      0.003	      0.289	
       0.000	      0.000	      0.305	      0.001	      0.255	      0.002	      0.287	
       0.000	      0.000	      0.303	      0.001	      0.258	      0.004	      0.590	
       0.000	      0.000	      0.303	      0.000	      0.209	      0.002	      0.356	
       0.000	      0.000	      0.326	      0.001	      0.199	      0.002	      0.288	
       0.000	      0.000	      0.318	      0.000	      0.267	      0.002	      0.281	
       0.000	      0.000	      0.326	      0.000	      0.287	      0.002	      0.319	
       0.000	      0.000	      0.570	      0.001	      0.208	      0.003	      0.329	
       0.000	      0.000	      0.305	      0.001	      0.399	      0.002	      0.314	
       0.000	      0.000	      0.393	      0.001	      0.193	      0.002	      0.294	
       0.000	      0.000	      0.287	      0.001	      0.189	      0.002	      0.276	
       0.000	      0.000	      0.301	      0.000	      0.249	      0.002	      0.292	
       0.000	      0.000	      0.381	      0.001	      0.200	      0.002	      0.289	
       0.000	      0.000	      0.304	      0.001	      0.231	      0.007	      0.390	
       0.000	      0.000	      0.324	      0.001	      0.199	      0.002	      0.292	
       0.000	      0.000	      0.310	      0.000	      0.244	      0.002	      0.300	
       0.000	      0.000	      0.306	      0.001	      0.372	      0.004	      0.708	
       0.000	      0.000	      0.297	      0.000	      0.198	      0.003	      0.288	
       0.000	      0.000	      0.374	      0.001	      0.193	      0.002	      0.312	
       0.000	      0.000	      0.458	      0.001	      0.326	      0.002	      0.296	
       0.000	      0.000	      0.304	      0.001	      0.235	      0.002	      0.329	
       0.000	      0.000	      0.310	      0.000	      0.177	      0.002	      0.287	
       0.000	      0.000	      0.555	      0.001	      0.191	      0.002	      0.328	
       0.000	      0.000	      0.373	      0.001	      0.377	      0.007	      0.594	
       0.000	      0.000	      0.298	      0.001	      0.229	      0.003	      0.292	
       0.000	      0.000	      0.331	      0.001	      0.185	      0.002	      0.286	
       0.000	      0.000	      0.364	      0.001	      0.233	      0.003	      0.675	
       0.000	      0.000	      0.301	      0.001	      0.233	      0.002	      0.315	
       0.000	      0.000	      0.315	      0.000	      0.228	      0.002	      0.306	
       0.000	      0.000	      0.332	      0.001	      0.204	      0.002	      0.293	
       0.000	      0.000	      0.309	      0.001	      0.243	      0.002	      0.303	
       0.000	      0.000	      0.304	      0.010	      0.227	      0.002	      0.281	
       0.000	      0.000	      0.614	      0.001	      0.213	      0.003	      0.300	
       0.000	      0.000	      0.331	      0.000	      0.198	      0.002	      0.558	
       0.000	      0.000	      0.543	      0.001	      0.255	      0.002	      0.305	
       0.000	      0.000	      0.294	      0.001	      0.211	      0.002	      0.289	
       0.000	      0.000	      0.299	      0.000	      0.226	      0.002	      0.342	
       0.000	      0.000	      0.323	      0.000	      0.203	      0.003	      0.293	
       0.000	      0.000	      0.291	      0.000	      0.250	      0.002	      0.279	
       0.000	      0.000	      0.298	      0.001	      0.248	      0.002	      0.287	
       0.000	      0.000	      0.301	      0.000	      0.208	      0.003	      0.337	
       0.000	      0.000	      0.335	      0.001	      0.197	      0.001	      0.295	
       0.000	      0.000	      0.296	      0.001	      0.244	      0.002	      0.285	
       0.000	      0.000	      0.380	      0.001	      0.358	      0.002	      0.291	
       0.000	      0.000	      0.298	      0.001	      0.197	      0.002	      0.284	
       0.000	      0.000	      0.361	      0.001	      0.254	      0.004	      0.443	
       0.000	      0.000	      0.459	      0.001	      0.317	      0.002	      0.294	
       0.000	      0.000	      0.297	      0.001	      0.243	      0.002	      0.286	
       0.000	      0.000	      0.301	      0.001	      0.194	      0.002	      0.299	
       0.000	      0.000	      0.337	      0.001	      0.193	      0.002	      0.308	
       0.000	      0.000	      0.337	      0.000	      1.790	      0.002	      0.313	
       0.000	      0.000	      0.301	      0.000	      0.186	      0.002	      0.304	
       0.000	      0.000	      0.305	      0.000	      0.190	      0.002	      0.299	
       0.000	      0.000	      0.345	      0.000	      0.201	      0.002	      0.316	
 
