Values recorded at: 03-Apr-2015 03:27:19

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       6.929	      2.626	      0.256	      0.001	      0.194	      0.035	      0.296	
       6.929	      2.584	      0.242	      0.001	      0.188	      0.033	      0.259	
       6.833	      2.632	      0.243	      0.001	      0.184	      0.033	      0.259	
       6.956	      2.652	      0.253	      0.001	      0.189	      0.035	      0.289	
       6.862	      2.597	      0.244	      0.001	      0.170	      0.032	      0.247	
       6.884	      2.619	      0.244	      0.000	      0.172	      0.032	      0.267	
       7.004	      2.581	      0.269	      0.000	      0.169	      0.035	      0.277	
       6.988	      2.578	      0.241	      0.001	      0.180	      0.033	      0.253	
       7.004	      2.631	      0.261	      0.000	      0.173	      0.036	      0.305	
       6.860	      2.578	      0.242	      0.001	      0.173	      0.045	      0.255	
       6.895	      2.687	      0.252	      0.000	      0.179	      0.099	      0.303	
       7.043	      2.694	      0.247	      0.001	      0.175	      0.036	      0.328	
       7.069	      2.702	      0.249	      0.001	      0.169	      0.035	      0.302	
       6.987	      2.652	      0.252	      0.000	      0.204	      0.036	      0.299	
       6.939	      2.619	      0.241	      0.000	      0.170	      0.033	      0.263	
       6.838	      2.616	      0.240	      0.000	      0.164	      0.032	      0.245	
       6.877	      2.592	      0.249	      0.001	      0.184	      0.035	      0.289	
       7.028	      2.720	      0.244	      0.001	      0.172	      0.035	      0.293	
       6.877	      2.630	      0.249	      0.001	      0.182	      0.036	      0.291	
       6.965	      2.593	      0.240	      0.001	      0.170	      0.033	      0.263	
       6.890	      2.625	      0.243	      0.000	      0.179	      0.033	      0.256	
       6.941	      2.584	      0.245	      0.001	      0.182	      0.034	      0.292	
       6.876	      2.628	      0.245	      0.001	      0.188	      0.034	      0.272	
       6.929	      2.574	      0.254	      0.001	      0.184	      0.033	      0.245	
       6.927	      2.593	      0.269	      0.000	      0.164	      0.034	      0.279	
       6.915	      2.605	      0.244	      0.000	      0.168	      0.033	      0.250	
       6.924	      2.689	      0.264	      0.001	      0.164	      0.035	      0.284	
       6.859	      2.613	      0.239	      0.001	      0.168	      0.033	      0.252	
       6.868	      2.622	      0.242	      0.000	      0.170	      0.032	      0.245	
       6.865	      2.584	      0.242	      0.000	      0.162	      0.033	      0.278	
       7.152	      2.676	      0.242	      0.001	      0.201	      0.035	      0.272	
       7.109	      2.769	      0.298	      0.001	      0.192	      0.037	      0.327	
       6.953	      2.619	      0.240	      0.000	      0.175	      0.035	      0.278	
       6.865	      2.615	      0.243	      0.001	      0.175	      0.033	      0.252	
       6.979	      2.654	      0.247	      0.001	      0.171	      0.035	      0.296	
       6.848	      2.647	      0.245	      0.001	      0.168	      0.102	      0.290	
       7.020	      2.702	      0.273	      0.001	      0.196	      0.035	      0.310	
       7.093	      2.767	      0.273	      0.000	      0.189	      0.038	      0.306	
       6.820	      2.645	      0.244	      0.001	      0.204	      0.033	      0.258	
       6.924	      2.612	      0.244	      0.000	      0.188	      0.034	      0.298	
       6.884	      2.629	      0.251	      0.000	      0.192	      0.034	      0.285	
       6.919	      2.660	      0.274	      0.001	      0.190	      0.035	      0.300	
       7.068	      2.681	      0.250	      0.001	      0.180	      0.035	      0.281	
       6.943	      2.618	      0.257	      0.000	      0.172	      0.032	      0.245	
       7.140	      2.729	      0.284	      0.000	      0.179	      0.036	      0.315	
       6.959	      2.600	      0.261	      0.001	      0.183	      0.033	      0.253	
       6.944	      2.647	      0.260	      0.000	      0.182	      0.036	      0.301	
       6.898	      2.582	      0.239	      0.001	      0.185	      0.033	      0.258	
       7.022	      2.616	      0.243	      0.000	      0.190	      0.033	      0.255	
       6.931	      2.661	      0.294	      0.001	      0.186	      0.037	      0.302	
       7.010	      2.665	      0.243	      0.001	      0.179	      0.034	      0.287	
       6.872	      2.601	      0.241	      0.000	      0.180	      0.032	      0.244	
       6.929	      2.637	      0.244	      0.001	      0.172	      0.035	      0.299	
       6.902	      2.589	      0.240	      0.001	      0.177	      0.034	      0.262	
       7.036	      2.659	      0.272	      0.001	      0.186	      0.036	      0.289	
       6.953	      2.600	      0.242	      0.000	      0.178	      0.032	      0.248	
       6.805	      2.577	      0.286	      0.000	      0.170	      0.032	      0.252	
       6.932	      2.593	      0.245	      0.000	      0.185	      0.034	      0.293	
       6.869	      2.574	      0.241	      0.001	      0.190	      0.033	      0.254	
       6.927	      2.612	      0.244	      0.000	      0.186	      0.033	      0.249	
       6.921	      2.586	      0.242	      0.000	      0.193	      0.095	      0.278	
       6.864	      2.631	      0.289	      0.001	      0.181	      0.035	      0.283	
       6.916	      2.605	      0.244	      0.000	      0.190	      0.035	      0.296	
       7.057	      2.651	      0.242	      0.001	      0.218	      0.035	      0.298	
       6.886	      2.636	      0.263	      0.001	      0.180	      0.036	      0.297	
       6.887	      2.607	      0.245	      0.001	      0.173	      0.033	      0.256	
       6.930	      2.564	      0.240	      0.000	      0.181	      0.033	      0.244	
       6.997	      2.705	      0.249	      0.000	      0.191	      0.035	      0.293	
       6.904	      2.556	      0.243	      0.000	      0.183	      0.033	      0.255	
       6.936	      2.663	      0.257	      0.001	      0.195	      0.035	      0.288	
       6.914	      2.590	      0.242	      0.000	      0.170	      0.033	      0.254	
       6.911	      2.636	      0.247	      0.001	      0.174	      0.033	      0.259	
       7.066	      2.799	      0.263	      0.001	      0.195	      0.037	      0.305	
       6.880	      2.610	      0.241	      0.001	      0.173	      0.032	      0.250	
       6.919	      2.605	      0.291	      0.001	      0.165	      0.033	      0.247	
       6.945	      2.610	      0.242	      0.001	      0.186	      0.035	      0.289	
       7.004	      2.642	      0.253	      0.001	      0.191	      0.035	      0.304	
       6.997	      2.648	      0.252	      0.001	      0.175	      0.035	      0.297	
       6.977	      2.646	      0.251	      0.001	      0.188	      0.032	      0.251	
       6.935	      2.582	      0.242	      0.001	      0.175	      0.032	      0.244	
       6.922	      2.592	      0.244	      0.001	      0.185	      0.034	      0.298	
       6.875	      2.575	      0.286	      0.001	      0.167	      0.034	      0.262	
       7.097	      2.751	      0.279	      0.001	      0.178	      0.037	      0.316	
       6.977	      2.675	      0.263	      0.000	      0.177	      0.035	      0.305	
       6.899	      2.612	      0.243	      0.001	      0.168	      0.032	      0.251	
       6.861	      2.590	      0.248	      0.001	      0.174	      0.035	      0.296	
       6.967	      2.588	      0.240	      0.000	      0.170	      0.033	      0.250	
       7.028	      2.777	      0.273	      0.001	      0.175	      0.036	      0.326	
       6.935	      2.630	      0.245	      0.000	      0.165	      0.035	      0.307	
       6.901	      2.618	      0.246	      0.001	      0.167	      0.032	      0.248	
       7.064	      2.717	      0.269	      0.001	      0.167	      0.035	      0.307	
       6.895	      2.598	      0.245	      0.001	      0.162	      0.034	      0.277	
       6.903	      2.637	      0.252	      0.001	      0.196	      0.035	      0.286	
       6.904	      2.600	      0.259	      0.001	      0.170	      0.033	      0.251	
       6.854	      2.597	      0.241	      0.000	      0.162	      0.033	      0.242	
       7.052	      2.642	      0.247	      0.000	      0.177	      0.035	      0.314	
       6.646	      2.626	      0.247	      0.000	      0.190	      0.033	      0.281	
       6.848	      2.752	      0.257	      0.000	      0.179	      0.037	      0.330	
       6.842	      2.675	      0.270	      0.000	      0.190	      0.035	      0.310	
       6.728	      2.619	      0.249	      0.001	      0.182	      0.035	      0.290	
       6.916	      2.663	      0.244	      0.000	      0.185	      0.035	      0.314	
       6.853	      2.706	      0.249	      0.000	      0.172	      0.034	      0.285	
       6.766	      2.631	      0.269	      0.001	      0.178	      0.034	      0.298	
       6.682	      2.610	      0.239	      0.001	      0.178	      0.032	      0.251	
       6.687	      2.613	      0.248	      0.001	      0.169	      0.032	      0.253	
       6.779	      2.601	      0.247	      0.000	      0.192	      0.035	      0.301	
       6.663	      2.614	      0.250	      0.001	      0.187	      0.034	      0.264	
       6.718	      2.583	      0.253	      0.001	      0.182	      0.037	      0.297	
       6.644	      2.619	      0.240	      0.001	      0.188	      0.034	      0.280	
       6.942	      2.682	      0.247	      0.001	      0.182	      0.035	      0.302	
       6.784	      2.599	      0.251	      0.001	      0.192	      0.035	      0.306	
       6.909	      2.629	      0.254	      0.001	      0.176	      0.036	      0.308	
       6.812	      2.611	      0.251	      0.001	      0.176	      0.036	      0.307	
       6.918	      2.671	      0.294	      0.001	      0.175	      0.036	      0.306	
       6.835	      2.569	      0.245	      0.001	      0.191	      0.035	      0.310	
       6.983	      2.747	      0.251	      0.000	      0.178	      0.037	      0.315	
       6.961	      2.709	      0.271	      0.000	      0.188	      0.036	      0.315	
       6.866	      2.584	      0.253	      0.000	      0.193	      0.035	      0.296	
       6.975	      2.704	      0.250	      0.000	      0.188	      0.037	      0.338	
       6.816	      2.620	      0.242	      0.001	      0.185	      0.034	      0.283	
       6.884	      2.703	      0.300	      0.001	      0.179	      0.036	      0.309	
       6.877	      2.684	      0.241	      0.001	      0.177	      0.034	      0.309	
       6.883	      2.620	      0.245	      0.000	      0.185	      0.035	      0.308	
       6.893	      2.672	      0.243	      0.001	      0.175	      0.035	      0.309	
       6.886	      2.629	      0.257	      0.001	      0.187	      0.036	      0.321	
       7.060	      2.831	      0.293	      0.001	      0.179	      0.038	      0.341	
       6.764	      2.646	      0.252	      0.000	      0.179	      0.035	      0.307	
       7.082	      2.669	      0.241	      0.001	      0.175	      0.034	      0.304	
       6.854	      2.675	      0.259	      0.001	      0.187	      0.035	      0.306	
       6.859	      2.625	      0.244	      0.001	      0.187	      0.034	      0.281	
       6.855	      2.625	      0.294	      0.001	      0.170	      0.037	      0.355	
       6.875	      2.647	      0.268	      0.000	      0.160	      0.034	      0.284	
       6.881	      2.616	      0.247	      0.001	      0.177	      0.034	      0.284	
       6.945	      2.641	      0.245	      0.001	      0.178	      0.035	      0.300	
       6.917	      2.571	      0.244	      0.001	      0.177	      0.034	      0.288	
       6.895	      2.633	      0.262	      0.001	      0.177	      0.034	      0.282	
       6.915	      2.568	      0.244	      0.000	      0.174	      0.033	      0.257	
       7.042	      2.936	      0.286	      0.001	      0.176	      0.039	      0.358	
       6.901	      2.619	      0.261	      0.001	      0.185	      0.034	      0.274	
       6.875	      2.606	      0.244	      0.000	      0.181	      0.032	      0.250	
       6.881	      2.573	      0.243	      0.001	      0.180	      0.034	      0.298	
       7.008	      2.610	      0.246	      0.000	      0.182	      0.032	      0.252	
       6.922	      2.660	      0.321	      0.001	      0.185	      0.037	      0.299	
       7.026	      2.717	      0.252	      0.001	      0.179	      0.036	      0.338	
       6.951	      2.616	      0.244	      0.000	      0.186	      0.033	      0.254	
       7.117	      2.838	      0.271	      0.001	      0.183	      0.037	      0.349	
       6.926	      2.621	      0.240	      0.000	      0.184	      0.034	      0.267	
       6.914	      2.644	      0.257	      0.000	      0.180	      0.036	      0.293	
       6.937	      2.603	      0.245	      0.001	      0.180	      0.033	      0.257	
       6.839	      2.588	      0.241	      0.001	      0.195	      0.033	      0.254	
       6.967	      2.685	      0.261	      0.001	      0.189	      0.035	      0.298	
       6.919	      2.615	      0.260	      0.000	      0.182	      0.033	      0.257	
       6.889	      2.584	      0.243	      0.001	      0.175	      0.033	      0.265	
       6.976	      2.590	      0.244	      0.001	      0.161	      0.035	      0.303	
       6.869	      2.581	      0.240	      0.000	      0.158	      0.033	      0.258	
       6.950	      2.681	      0.280	      0.001	      0.170	      0.035	      0.293	
       6.888	      2.616	      0.242	      0.001	      0.176	      0.033	      0.255	
 
