Values recorded at: 27-Jul-2013 22:02:40

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       0.403	      0.996	      0.003	      0.000	      0.004	      0.002	      0.228	
       0.485	      1.073	      0.003	      0.000	      0.004	      0.002	      0.236	
       0.399	      1.018	      0.002	      0.000	      0.003	      0.002	      0.260	
       0.449	      1.113	      0.003	      0.000	      0.004	      0.002	      0.270	
       0.345	      1.002	      0.003	      0.000	      0.003	      0.001	      0.281	
       1.186	      1.042	      0.003	      0.000	      0.003	      0.002	      0.222	
       0.492	      1.041	      0.003	      0.000	      0.005	      0.002	      0.228	
       0.364	      0.996	      0.003	      0.000	      0.003	      0.001	      0.200	
       0.393	      0.986	      0.003	      0.000	      0.003	      0.001	      0.286	
       0.482	      1.085	      0.004	      0.000	      0.004	      0.002	      0.212	
       0.344	      0.982	      0.003	      0.000	      0.003	      0.002	      0.236	
       0.460	      1.094	      0.003	      0.000	      0.004	      0.002	      0.227	
       0.427	      1.026	      0.005	      0.000	      0.004	      0.002	      0.352	
       0.385	      0.991	      0.003	      0.000	      0.003	      0.001	      0.194	
       0.346	      1.026	      0.002	      0.000	      0.003	      0.001	      0.181	
       1.290	      1.058	      0.003	      0.000	      0.003	      0.001	      0.222	
       0.350	      0.989	      0.003	      0.000	      0.003	      0.001	      0.186	
       1.055	      1.027	      0.004	      0.000	      0.004	      0.008	      0.603	
       0.366	      1.381	      0.003	      0.000	      0.003	      0.002	      0.270	
       0.384	      1.034	      0.003	      0.000	      0.004	      0.001	      0.220	
       0.422	      1.264	      0.003	      0.000	      0.005	      0.006	      0.290	
       0.407	      1.064	      0.004	      0.000	      0.004	      0.002	      0.225	
       0.506	      1.148	      0.003	      0.000	      0.008	      0.002	      0.322	
       0.485	      1.034	      0.003	      0.001	      0.003	      0.002	      0.232	
       0.451	      1.025	      0.003	      0.000	      0.003	      0.002	      0.417	
       0.411	      1.021	      0.003	      0.000	      0.003	      0.001	      0.199	
       0.374	      1.007	      0.003	      0.000	      0.004	      0.001	      0.349	
       0.374	      1.014	      0.003	      0.000	      0.003	      0.002	      0.200	
       0.455	      1.012	      0.003	      0.001	      0.003	      0.002	      0.356	
       0.476	      1.094	      0.003	      0.000	      0.003	      0.004	      0.366	
       0.381	      1.034	      0.003	      0.000	      0.003	      0.002	      0.213	
       0.411	      1.025	      0.003	      0.000	      0.003	      0.002	      0.270	
       0.473	      1.031	      0.003	      0.000	      0.003	      0.001	      0.341	
       0.454	      1.009	      0.003	      0.000	      0.004	      0.002	      0.223	
       0.362	      0.987	      0.003	      0.000	      0.003	      0.001	      0.201	
       0.380	      1.022	      0.003	      0.000	      0.003	      0.001	      0.204	
       0.359	      0.980	      0.003	      0.000	      0.003	      0.001	      0.205	
       0.453	      1.064	      0.003	      0.000	      0.003	      0.001	      0.200	
       0.453	      1.000	      0.003	      0.000	      0.004	      0.002	      0.230	
       0.472	      1.051	      0.003	      0.000	      0.003	      0.001	      0.204	
       0.470	      0.992	      0.003	      0.000	      0.003	      0.002	      0.270	
       0.378	      1.034	      0.003	      0.000	      0.004	      0.002	      0.219	
       0.359	      1.009	      0.004	      0.000	      0.003	      0.002	      0.210	
       0.450	      1.068	      0.003	      0.000	      0.003	      0.002	      0.198	
       0.399	      0.977	      0.003	      0.000	      0.004	      0.001	      0.360	
       0.493	      0.986	      0.003	      0.000	      0.003	      0.002	      0.209	
       0.529	      0.990	      0.003	      0.000	      0.003	      0.002	      0.388	
       0.374	      1.045	      0.003	      0.001	      0.003	      0.002	      0.216	
       0.514	      1.028	      0.003	      0.000	      0.004	      0.002	      0.213	
       0.385	      1.001	      0.003	      0.000	      0.003	      0.001	      0.211	
       0.567	      1.068	      0.003	      0.000	      0.004	      0.002	      0.227	
       0.449	      1.010	      0.003	      0.000	      0.003	      0.001	      0.197	
       0.443	      1.016	      0.003	      0.000	      0.004	      0.002	      0.538	
       0.451	      1.126	      0.003	      0.000	      0.004	      0.006	      0.372	
       0.520	      1.061	      0.003	      0.000	      0.003	      0.001	      0.328	
       0.528	      0.992	      0.002	      0.000	      0.003	      0.001	      0.202	
       0.349	      1.037	      0.003	      0.000	      0.004	      0.008	      0.644	
       0.409	      1.050	      0.003	      0.000	      0.012	      0.002	      0.244	
       0.376	      1.170	      0.002	      0.000	      0.004	      0.003	      0.248	
       0.371	      1.140	      0.003	      0.000	      0.003	      0.002	      0.226	
       0.408	      0.998	      0.003	      0.000	      0.003	      0.001	      0.332	
       0.382	      1.023	      0.003	      0.000	      0.003	      0.001	      0.203	
       0.370	      1.058	      0.003	      0.000	      0.003	      0.002	      0.228	
       0.492	      1.014	      0.003	      0.000	      0.003	      0.001	      0.206	
       0.370	      1.109	      0.003	      0.000	      0.005	      0.002	      0.249	
       0.402	      1.062	      0.003	      0.000	      0.004	      0.002	      0.226	
       0.361	      1.066	      0.002	      0.000	      0.003	      0.001	      0.254	
       0.410	      1.016	      0.003	      0.000	      0.003	      0.001	      0.244	
       0.467	      1.016	      0.003	      0.000	      0.005	      0.002	      0.239	
       0.355	      1.026	      0.003	      0.000	      0.003	      0.001	      0.196	
       0.522	      1.292	      0.003	      0.000	      0.005	      0.002	      0.234	
       0.433	      1.032	      0.003	      0.000	      0.003	      0.001	      0.216	
       0.409	      1.212	      0.004	      0.000	      0.005	      0.002	      0.289	
       0.418	      1.208	      0.004	      0.000	      0.004	      0.002	      0.250	
       0.354	      1.016	      0.003	      0.000	      0.003	      0.001	      0.220	
       0.365	      1.044	      0.003	      0.000	      0.003	      0.001	      0.221	
       0.405	      1.463	      0.003	      0.000	      0.007	      0.003	      0.263	
       0.372	      1.163	      0.003	      0.000	      0.006	      0.001	      0.216	
       0.414	      1.338	      0.004	      0.000	      0.009	      0.002	      0.247	
       0.400	      1.065	      0.006	      0.000	      0.004	      0.007	      0.542	
       0.367	      0.999	      0.003	      0.000	      0.003	      0.001	      0.219	
       0.387	      1.062	      0.003	      0.000	      0.003	      0.001	      0.273	
       0.484	      1.187	      0.003	      0.000	      0.004	      0.003	      0.245	
       0.376	      1.014	      0.003	      0.000	      0.004	      0.001	      0.207	
       0.400	      1.293	      0.004	      0.000	      0.003	      0.002	      0.243	
       0.425	      1.346	      0.003	      0.000	      0.004	      0.002	      0.239	
       0.371	      0.978	      0.003	      0.000	      0.003	      0.002	      0.206	
       0.378	      1.001	      0.003	      0.087	      0.003	      0.001	      0.240	
       0.384	      1.123	      0.003	      0.001	      0.003	      0.006	      0.286	
       0.414	      1.024	      0.003	      0.000	      0.003	      0.001	      0.198	
       0.358	      1.175	      0.003	      0.000	      0.005	      0.005	      0.641	
       0.420	      1.146	      0.003	      0.000	      0.005	      0.007	      0.410	
       0.515	      0.990	      0.003	      0.000	      0.003	      0.002	      0.246	
       0.380	      1.022	      0.003	      0.000	      0.003	      0.002	      0.214	
       0.406	      1.124	      0.003	      0.000	      0.003	      0.002	      0.242	
       0.383	      1.004	      0.003	      0.000	      0.003	      0.002	      0.210	
       0.368	      1.018	      0.003	      0.000	      0.005	      0.005	      0.671	
       0.405	      1.117	      0.003	      0.000	      0.012	      0.002	      0.519	
       0.366	      0.998	      0.003	      0.000	      0.003	      0.002	      0.208	
       0.375	      1.016	      0.003	      0.000	      0.003	      0.001	      0.208	
       0.407	      1.147	      0.003	      0.000	      0.010	      0.003	      0.241	
 
