Values recorded at: 11-Jul-2015 00:27:52

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       0.277	      0.000	      0.241	      0.000	      0.960	      0.002	      0.301	
       0.276	      0.000	      0.243	      0.001	      0.959	      0.003	      0.297	
       0.292	      0.000	      0.247	      0.000	      0.977	      0.002	      0.294	
       0.296	      0.000	      0.244	      0.000	      0.988	      0.002	      0.312	
       0.285	      0.000	      0.242	      0.000	      0.979	      0.003	      0.300	
       0.271	      0.000	      0.239	      0.000	      0.944	      0.002	      0.274	
       0.275	      0.000	      0.240	      0.001	      1.021	      0.002	      0.291	
       0.272	      0.000	      0.239	      0.000	      1.004	      0.002	      0.295	
       0.267	      0.000	      0.241	      0.002	      0.936	      0.002	      0.267	
       0.265	      0.000	      0.250	      0.000	      0.961	      0.002	      0.260	
       0.264	      0.000	      0.240	      0.000	      0.938	      0.002	      0.275	
       0.314	      0.000	      0.240	      0.000	      0.971	      0.002	      0.301	
       0.280	      0.000	      0.240	      0.000	      0.968	      0.002	      0.272	
       0.269	      0.000	      0.241	      0.000	      0.966	      0.002	      0.260	
       0.282	      0.000	      0.239	      0.001	      0.940	      0.002	      0.270	
       0.275	      0.000	      0.240	      0.000	      0.953	      0.002	      0.272	
       0.270	      0.000	      0.241	      0.002	      0.946	      0.002	      0.268	
       0.276	      0.000	      0.240	      0.000	      0.948	      0.002	      0.278	
       0.269	      0.000	      0.241	      0.000	      0.943	      0.002	      0.265	
       0.269	      0.000	      0.241	      0.000	      0.937	      0.002	      0.280	
       0.270	      0.000	      0.240	      0.001	      0.961	      0.002	      0.262	
       0.250	      0.000	      0.239	      0.000	      0.933	      0.002	      0.287	
       0.281	      0.000	      0.242	      0.000	      0.970	      0.003	      0.293	
       0.287	      0.000	      0.240	      0.000	      0.943	      0.002	      0.284	
       0.274	      0.000	      0.242	      0.000	      0.947	      0.002	      0.282	
       0.248	      0.000	      0.243	      0.000	      0.935	      0.002	      0.273	
       0.294	      0.000	      0.244	      0.000	      0.967	      0.002	      0.277	
       0.274	      0.000	      0.244	      0.000	      0.948	      0.002	      0.278	
       0.311	      0.000	      0.271	      0.001	      1.000	      0.002	      0.288	
       0.301	      0.000	      0.240	      0.000	      0.950	      0.002	      0.323	
       0.280	      0.000	      0.277	      0.000	      0.958	      0.002	      0.274	
       0.272	      0.000	      0.241	      0.001	      0.963	      0.002	      0.270	
       0.288	      0.000	      0.251	      0.000	      1.009	      0.002	      0.301	
       0.284	      0.000	      0.242	      0.000	      1.032	      0.002	      0.273	
       0.281	      0.000	      0.275	      0.001	      0.973	      0.002	      0.287	
       0.274	      0.000	      0.242	      0.001	      0.946	      0.003	      0.289	
       0.293	      0.000	      0.254	      0.001	      0.990	      0.002	      0.289	
       0.276	      0.000	      0.242	      0.000	      0.985	      0.003	      0.292	
       0.276	      0.000	      0.242	      0.000	      0.977	      0.002	      0.273	
       0.281	      0.000	      0.242	      0.001	      0.958	      0.002	      0.279	
       0.272	      0.000	      0.243	      0.001	      0.979	      0.002	      0.265	
       0.280	      0.000	      0.241	      0.000	      1.003	      0.002	      0.284	
       0.274	      0.000	      0.241	      0.001	      0.946	      0.002	      0.299	
       0.299	      0.000	      0.241	      0.000	      0.980	      0.003	      0.343	
       0.277	      0.000	      0.242	      0.000	      0.959	      0.002	      0.300	
       0.268	      0.000	      0.241	      0.000	      0.950	      0.002	      0.282	
       0.251	      0.000	      0.240	      0.001	      0.937	      0.002	      0.263	
       0.251	      0.000	      0.240	      0.000	      0.929	      0.002	      0.271	
       0.251	      0.000	      0.239	      0.000	      0.915	      0.001	      0.256	
       0.284	      0.000	      0.240	      0.000	      0.973	      0.003	      0.290	
       0.254	      0.000	      0.239	      0.000	      0.905	      0.002	      0.264	
       0.274	      0.000	      0.241	      0.000	      0.956	      0.002	      0.273	
       0.255	      0.000	      0.240	      0.001	      1.015	      0.002	      0.260	
       0.265	      0.000	      0.240	      0.001	      0.919	      0.003	      0.278	
       0.282	      0.000	      0.269	      0.001	      0.967	      0.003	      0.295	
       0.269	      0.000	      0.270	      0.001	      0.937	      0.002	      0.274	
       0.324	      0.000	      0.251	      0.001	      0.988	      0.003	      0.304	
       0.303	      0.000	      0.244	      0.000	      0.994	      0.003	      0.313	
       0.281	      0.000	      0.242	      0.000	      0.945	      0.003	      0.294	
       0.284	      0.000	      0.247	      0.000	      0.996	      0.003	      0.297	
       0.273	      0.000	      0.242	      0.001	      0.940	      0.002	      0.282	
       0.271	      0.000	      0.244	      0.000	      0.981	      0.002	      0.275	
       0.257	      0.000	      0.241	      0.000	      0.977	      0.002	      0.293	
       0.271	      0.000	      0.246	      0.000	      0.953	      0.002	      0.269	
       0.294	      0.000	      0.241	      0.001	      1.030	      0.002	      0.303	
       0.257	      0.000	      0.244	      0.001	      0.917	      0.002	      0.264	
       0.281	      0.000	      0.240	      0.000	      0.963	      0.002	      0.293	
       0.273	      0.000	      0.240	      0.000	      0.969	      0.002	      0.301	
       0.251	      0.000	      0.241	      0.000	      0.951	      0.002	      0.270	
       0.273	      0.000	      0.243	      0.001	      0.964	      0.002	      0.281	
       0.273	      0.000	      0.240	      0.001	      0.921	      0.002	      0.257	
       0.249	      0.000	      0.241	      0.000	      0.924	      0.002	      0.263	
       0.291	      0.000	      0.241	      0.000	      0.934	      0.002	      0.276	
       0.270	      0.000	      0.242	      0.000	      0.924	      0.002	      0.262	
       0.283	      0.000	      0.241	      0.001	      0.958	      0.002	      0.300	
       0.282	      0.000	      0.241	      0.001	      0.956	      0.002	      0.277	
       0.270	      0.000	      0.268	      0.001	      0.938	      0.002	      0.267	
       0.269	      0.000	      0.239	      0.000	      0.957	      0.002	      0.269	
       0.300	      0.000	      0.241	      0.000	      0.955	      0.002	      0.282	
       0.276	      0.000	      0.242	      0.000	      0.967	      0.002	      0.281	
       0.253	      0.000	      0.239	      0.000	      0.964	      0.002	      0.272	
       0.250	      0.000	      0.240	      0.000	      0.914	      0.002	      0.282	
       0.277	      0.000	      0.242	      0.001	      0.983	      0.002	      0.265	
       0.271	      0.000	      0.240	      0.000	      0.946	      0.002	      0.279	
       0.269	      0.000	      0.241	      0.001	      0.960	      0.002	      0.278	
       0.272	      0.000	      0.241	      0.000	      0.956	      0.002	      0.292	
       0.278	      0.000	      0.242	      0.000	      0.972	      0.002	      0.278	
       0.279	      0.000	      0.242	      0.000	      0.986	      0.002	      0.291	
       0.274	      0.000	      0.244	      0.000	      0.958	      0.002	      0.270	
       0.281	      0.000	      0.245	      0.000	      0.955	      0.002	      0.280	
       0.315	      0.000	      0.317	      0.001	      1.032	      0.003	      0.302	
       0.306	      0.000	      0.256	      0.000	      0.943	      0.002	      0.291	
       0.272	      0.000	      0.241	      0.000	      0.954	      0.002	      0.297	
       0.301	      0.000	      0.240	      0.000	      0.965	      0.002	      0.277	
       0.284	      0.000	      0.242	      0.001	      0.992	      0.002	      0.309	
       0.295	      0.000	      0.253	      0.000	      0.997	      0.003	      0.309	
       0.272	      0.000	      0.241	      0.000	      0.968	      0.002	      0.270	
       0.275	      0.000	      0.278	      0.000	      0.960	      0.002	      0.270	
       0.277	      0.000	      0.242	      0.000	      0.923	      0.001	      0.258	
       0.269	      0.000	      0.241	      0.001	      0.945	      0.002	      0.273	
       0.283	      0.000	      0.239	      0.000	      0.971	      0.002	      0.277	
       0.255	      0.000	      0.240	      0.000	      0.945	      0.001	      0.263	
       0.275	      0.000	      0.239	      0.000	      0.941	      0.003	      0.282	
       0.254	      0.000	      0.240	      0.001	      0.919	      0.002	      0.261	
       0.273	      0.000	      0.241	      0.000	      0.938	      0.002	      0.276	
       0.274	      0.000	      0.241	      0.000	      0.953	      0.003	      0.302	
       0.280	      0.000	      0.240	      0.001	      0.930	      0.002	      0.288	
       0.254	      0.000	      0.240	      0.000	      0.962	      0.002	      0.268	
       0.256	      0.000	      0.240	      0.000	      0.959	      0.002	      0.289	
       0.253	      0.000	      0.240	      0.000	      0.908	      0.002	      0.263	
       0.254	      0.000	      0.239	      0.000	      0.911	      0.002	      0.279	
       0.255	      0.000	      0.244	      0.001	      0.977	      0.002	      0.295	
       0.254	      0.000	      0.240	      0.000	      0.902	      0.002	      0.282	
       0.259	      0.000	      0.254	      0.000	      0.994	      0.002	      0.288	
       0.275	      0.000	      0.243	      0.001	      0.943	      0.002	      0.272	
       0.296	      0.000	      0.246	      0.000	      0.982	      0.002	      0.294	
       0.316	      0.000	      0.268	      0.000	      0.998	      0.003	      0.305	
       0.268	      0.000	      0.242	      0.001	      0.943	      0.002	      0.294	
       0.270	      0.000	      0.239	      0.000	      0.966	      0.002	      0.271	
       0.310	      0.000	      0.241	      0.000	      0.968	      0.003	      0.306	
       0.277	      0.000	      0.241	      0.001	      0.979	      0.003	      0.306	
       0.277	      0.000	      0.246	      0.000	      0.960	      0.003	      0.292	
       0.285	      0.000	      0.240	      0.000	      0.940	      0.002	      0.269	
       0.251	      0.000	      0.241	      0.000	      0.915	      0.002	      0.257	
