Values recorded at: 27-Apr-2013 14:16:12

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       0.547	      1.924	      1.032	      0.002	      0.002	      0.017	      0.504	
       0.558	      1.878	      1.192	      0.002	      0.001	      0.015	      0.548	
       0.539	      1.879	      1.106	      0.002	      0.002	      0.015	      0.500	
       0.550	      2.083	      1.108	      0.002	      0.002	      0.015	      0.493	
       0.556	      1.979	      1.129	      0.002	      0.002	      0.015	      0.492	
       0.597	      1.886	      1.151	      0.002	      0.002	      0.014	      0.486	
       0.561	      1.880	      1.164	      0.002	      0.002	      0.015	      0.487	
       0.564	      1.887	      1.110	      0.002	      0.002	      0.015	      0.492	
       0.538	      1.872	      1.109	      0.002	      0.001	      0.015	      0.483	
       0.587	      2.030	      1.109	      0.002	      0.002	      0.015	      0.486	
       0.578	      1.984	      1.117	      0.002	      0.002	      0.015	      0.486	
       0.557	      1.911	      1.131	      0.002	      0.002	      0.015	      0.480	
       0.547	      1.911	      1.106	      0.002	      0.002	      0.015	      0.485	
       0.559	      1.885	      1.140	      0.002	      0.002	      0.015	      0.484	
       0.597	      1.962	      1.122	      0.002	      0.001	      0.016	      0.497	
       0.550	      1.873	      1.133	      0.002	      0.001	      0.015	      0.488	
       0.586	      1.879	      1.124	      0.002	      0.001	      0.015	      0.493	
       0.543	      1.875	      1.167	      0.002	      0.002	      0.016	      0.529	
       0.745	      1.911	      1.165	      0.002	      0.002	      0.016	      0.493	
       0.597	      1.903	      1.178	      0.002	      0.002	      0.016	      0.485	
       0.546	      1.940	      1.122	      0.002	      0.002	      0.016	      0.494	
       0.563	      1.974	      1.169	      0.002	      0.002	      0.016	      0.502	
       0.554	      1.956	      1.113	      0.002	      0.002	      0.016	      0.508	
       0.561	      1.988	      1.171	      0.002	      0.001	      0.015	      0.491	
       0.546	      2.097	      1.121	      0.002	      0.002	      0.016	      0.509	
       0.544	      1.885	      1.100	      0.002	      0.002	      0.019	      0.569	
       0.552	      1.956	      1.111	      0.002	      0.002	      0.016	      0.496	
