Values recorded at: 13-Apr-2013 01:05:39

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       0.994	      1.247	      0.165	      0.002	      0.001	      0.002	      0.269	
       1.081	      1.245	      0.163	      0.002	      0.001	      0.001	      0.209	
       1.026	      1.222	      0.117	      0.002	      0.001	      0.002	      0.236	
       1.179	      1.041	      0.122	      0.002	      0.001	      0.002	      0.202	
       1.070	      1.190	      0.160	      0.002	      0.001	      0.001	      0.196	
       1.037	      1.234	      0.159	      0.001	      0.001	      0.001	      0.189	
       1.047	      1.218	      0.154	      0.002	      0.001	      0.001	      0.226	
       0.982	      1.341	      0.112	      0.002	      0.000	      0.002	      0.215	
       1.013	      1.229	      0.115	      0.002	      0.001	      0.001	      0.195	
       0.998	      1.250	      0.114	      0.002	      0.001	      0.001	      0.189	
       1.267	      1.222	      0.174	      0.002	      0.000	      0.002	      0.204	
       1.011	      1.308	      0.160	      0.003	      0.001	      0.001	      0.192	
       1.250	      1.250	      0.112	      0.002	      0.001	      0.002	      0.192	
       1.678	      1.391	      0.183	      0.002	      0.001	      0.006	      0.445	
       0.979	      1.266	      0.107	      0.001	      0.000	      0.002	      0.191	
       1.012	      1.377	      0.164	      0.002	      0.001	      0.002	      0.230	
       1.034	      1.192	      0.159	      0.002	      0.001	      0.001	      0.187	
       1.048	      1.227	      0.166	      0.002	      0.001	      0.002	      0.364	
       1.056	      1.304	      0.110	      0.003	      0.001	      0.001	      0.193	
       0.981	      1.353	      0.110	      0.002	      0.001	      0.002	      0.192	
       1.008	      1.158	      0.174	      0.002	      0.001	      0.002	      0.188	
       1.028	      1.165	      0.159	      0.002	      0.001	      0.001	      0.194	
       0.993	      1.210	      0.159	      0.002	      0.001	      0.001	      0.192	
       0.987	      1.284	      0.165	      0.001	      0.001	      0.002	      0.228	
       1.011	      1.185	      0.151	      0.001	      0.006	      0.001	      0.186	
       0.968	      1.238	      0.153	      0.001	      0.001	      0.002	      0.208	
       1.005	      1.228	      0.153	      0.002	      0.001	      0.001	      0.183	
       1.073	      1.273	      0.161	      0.002	      0.001	      0.002	      0.188	
       1.029	      1.258	      0.115	      0.002	      0.001	      0.001	      0.195	
       1.707	      1.164	      0.165	      0.002	      0.001	      0.001	      0.192	
       1.300	      1.214	      0.166	      0.002	      0.001	      0.001	      0.193	
       1.077	      1.203	      0.256	      0.002	      0.001	      0.003	      0.261	
       1.805	      1.200	      0.348	      0.004	      0.001	      0.001	      0.202	
       1.025	      1.161	      0.190	      0.003	      0.001	      0.001	      0.237	
       1.112	      1.610	      0.215	      0.002	      0.001	      0.003	      0.242	
       0.981	      1.277	      0.222	      0.001	      0.000	      0.001	      0.187	
       1.208	      1.312	      0.214	      0.002	      0.001	      0.002	      0.227	
       1.081	      1.193	      0.260	      0.002	      0.001	      0.001	      0.192	
       0.977	      1.168	      0.202	      0.002	      0.001	      0.004	      0.365	
       0.979	      1.019	      0.113	      0.002	      0.001	      0.002	      0.191	
       1.231	      1.176	      0.174	      0.002	      0.001	      0.002	      0.218	
       1.006	      0.998	      0.111	      0.002	      0.001	      0.001	      0.188	
       1.153	      1.211	      0.273	      0.045	      0.001	      0.002	      0.228	
       1.080	      1.158	      0.212	      0.002	      0.001	      0.001	      0.193	
       1.246	      1.092	      0.127	      0.002	      0.001	      0.002	      0.214	
       1.047	      1.204	      0.154	      0.002	      0.000	      0.001	      0.247	
       0.991	      1.161	      0.163	      0.044	      0.001	      0.002	      0.191	
       1.007	      1.187	      0.219	      0.003	      0.001	      0.001	      0.187	
       1.010	      1.182	      0.165	      0.002	      0.001	      0.002	      0.193	
       1.111	      1.108	      0.200	      0.002	      0.001	      0.001	      0.181	
       0.981	      1.158	      0.158	      0.002	      0.001	      0.002	      0.217	
       1.000	      1.235	      0.208	      0.002	      0.001	      0.001	      0.183	
       1.054	      1.167	      0.157	      0.002	      0.001	      0.001	      0.198	
       1.080	      1.180	      0.210	      0.001	      0.001	      0.001	      0.203	
       0.997	      1.237	      0.162	      0.001	      0.001	      0.002	      0.247	
       0.982	      1.215	      0.208	      0.002	      0.001	      0.001	      0.190	
       1.101	      1.182	      0.154	      0.001	      0.001	      0.001	      0.186	
       1.746	      1.165	      0.211	      0.002	      0.001	      0.006	      0.275	
       0.985	      1.206	      0.155	      0.002	      0.001	      0.001	      0.186	
       1.034	      1.258	      0.210	      0.002	      0.001	      0.004	      0.304	
       1.035	      1.229	      0.153	      0.001	      0.001	      0.002	      0.193	
       1.082	      1.111	      0.216	      0.002	      0.001	      0.003	      0.199	
       1.048	      1.201	      0.226	      0.002	      0.001	      0.001	      0.187	
       0.982	      1.276	      0.157	      0.001	      0.001	      0.001	      0.181	
       1.046	      1.213	      0.160	      0.001	      0.001	      0.001	      0.183	
       1.168	      1.128	      0.208	      0.002	      0.001	      0.001	      0.192	
       1.025	      1.146	      0.233	      0.002	      0.001	      0.001	      0.183	
       0.996	      1.085	      0.885	      0.002	      0.001	      0.002	      0.208	
       1.111	      1.113	      0.892	      0.002	      0.001	      0.001	      0.203	
       0.952	      1.371	      0.715	      0.002	      0.000	      0.002	      0.192	
       1.007	      1.111	      0.809	      0.001	      0.001	      0.002	      0.242	
       1.713	      1.069	      0.719	      0.002	      0.000	      0.002	      0.211	
       0.992	      1.057	      0.796	      0.002	      0.001	      0.002	      0.188	
       1.286	      1.406	      1.077	      0.003	      0.001	      0.001	      0.214	
       1.124	      1.217	      0.863	      0.003	      0.001	      0.003	      0.331	
       0.958	      1.258	      0.693	      0.002	      0.001	      0.002	      0.222	
       1.411	      1.246	      1.074	      0.004	      0.001	      0.002	      0.210	
       1.022	      1.263	      0.833	      0.002	      0.000	      0.002	      0.220	
       1.480	      1.211	      0.840	      0.002	      0.001	      0.002	      0.335	
       0.984	      1.163	      0.764	      0.003	      0.001	      0.001	      0.188	
       1.134	      1.153	      0.993	      0.005	      0.001	      0.002	      0.235	
       0.975	      1.142	      0.792	      0.002	      0.000	      0.002	      0.184	
       1.004	      1.080	      0.790	      0.002	      0.000	      0.001	      0.192	
       0.989	      1.197	      0.718	      0.002	      0.001	      0.001	      0.185	
       1.000	      1.112	      0.760	      0.002	      0.001	      0.001	      0.184	
       1.044	      1.191	      0.798	      0.001	      0.001	      0.002	      0.209	
       1.001	      1.105	      0.721	      0.002	      0.000	      0.009	      0.200	
       1.126	      1.054	      0.649	      0.002	      0.001	      0.002	      0.196	
       0.991	      1.004	      0.577	      0.002	      0.001	      0.002	      0.210	
       0.963	      1.185	      0.756	      0.002	      0.001	      0.001	      0.191	
       1.268	      1.159	      0.774	      0.003	      0.001	      0.001	      0.197	
       1.018	      1.158	      0.758	      0.002	      0.001	      0.001	      0.182	
       2.126	      1.099	      0.778	      0.002	      0.000	      0.002	      0.196	
       1.630	      1.179	      0.965	      0.002	      0.001	      0.001	      0.189	
       1.143	      1.087	      0.760	      0.002	      0.001	      0.001	      0.184	
       1.957	      1.165	      0.785	      0.002	      0.001	      0.001	      0.195	
       1.098	      1.131	      0.781	      0.002	      0.001	      0.004	      0.304	
       1.398	      1.260	      1.104	      0.003	      0.000	      0.002	      0.204	
       0.997	      1.120	      0.706	      0.002	      0.000	      0.002	      0.205	
       1.462	      1.352	      0.774	      0.002	      0.001	      0.009	      0.396	
       1.035	      1.192	      0.857	      0.004	      0.001	      0.002	      0.207	
       0.963	      1.257	      0.813	      0.001	      0.000	      0.001	      0.192	
       1.001	      1.070	      0.763	      0.002	      0.001	      0.001	      0.186	
       0.980	      1.207	      0.704	      0.002	      0.001	      0.001	      0.192	
       0.989	      1.097	      0.755	      0.001	      0.000	      0.001	      0.182	
       1.061	      1.167	      0.748	      0.002	      0.001	      0.002	      0.189	
       1.076	      1.031	      0.764	      0.002	      0.001	      0.001	      0.183	
       1.030	      1.163	      0.765	      0.002	      0.001	      0.001	      0.188	
       1.076	      1.068	      0.778	      0.002	      0.000	      0.001	      0.186	
       1.019	      1.161	      0.777	      0.002	      0.001	      0.001	      0.183	
       1.072	      1.093	      0.775	      0.002	      0.001	      0.002	      0.186	
       0.997	      1.235	      0.774	      0.002	      0.001	      0.002	      0.193	
       1.097	      1.049	      0.771	      0.002	      0.001	      0.001	      0.188	
       1.078	      1.153	      0.799	      0.002	      0.001	      0.001	      0.191	
       1.053	      1.059	      0.804	      0.002	      0.001	      0.001	      0.212	
       0.984	      1.248	      0.709	      0.002	      0.000	      0.001	      0.184	
       1.003	      1.153	      0.841	      0.002	      0.001	      0.001	      0.198	
       0.988	      1.236	      0.762	      0.002	      0.001	      0.001	      0.186	
       1.011	      1.072	      0.777	      0.002	      0.001	      0.001	      0.228	
       2.123	      1.195	      0.784	      0.002	      0.001	      0.001	      0.200	
       1.690	      1.066	      0.762	      0.002	      0.000	      0.001	      0.191	
       1.049	      1.174	      0.764	      0.003	      0.001	      0.001	      0.186	
       2.230	      1.086	      0.798	      0.002	      0.000	      0.002	      0.199	
       1.042	      1.182	      0.804	      0.003	      0.001	      0.006	      0.452	
       1.188	      1.294	      1.162	      0.003	      0.001	      0.002	      0.204	
       0.984	      1.118	      0.756	      0.002	      0.001	      0.002	      0.195	
       1.671	      1.232	      0.847	      0.004	      0.001	      0.003	      0.234	
       1.014	      1.264	      0.711	      0.002	      0.000	      0.002	      0.238	
       1.065	      1.074	      0.767	      0.001	      0.000	      0.001	      0.191	
       0.958	      1.176	      0.771	      0.002	      0.001	      0.002	      0.186	
       1.063	      1.075	      0.795	      0.001	      0.000	      0.001	      0.193	
       0.979	      1.217	      0.764	      0.002	      0.001	      0.001	      0.192	
       1.075	      1.075	      0.782	      0.002	      0.001	      0.001	      0.189	
       1.010	      1.243	      0.780	      0.001	      0.000	      0.002	      0.313	
       1.561	      1.070	      0.789	      0.003	      0.001	      0.002	      0.207	
       2.086	      1.167	      0.692	      0.002	      0.001	      0.001	      0.197	
       1.755	      1.145	      1.152	      0.003	      0.001	      0.002	      0.199	
       1.327	      1.194	      0.975	      0.002	      0.001	      0.002	      0.201	
       2.001	      1.140	      0.824	      0.002	      0.001	      0.002	      0.216	
       0.982	      1.214	      0.801	      0.002	      0.000	      0.003	      0.283	
       1.048	      1.402	      0.632	      0.002	      0.001	      0.002	      0.247	
       1.382	      1.320	      0.599	      0.004	      0.001	      0.003	      0.232	
       1.807	      1.154	      0.815	      0.003	      0.001	      0.003	      0.337	
       1.071	      1.278	      0.801	      0.001	      0.001	      0.001	      0.186	
       1.103	      1.096	      0.806	      0.002	      0.001	      0.003	      0.237	
       0.974	      1.140	      0.801	      0.001	      0.001	      0.001	      0.187	
       1.378	      1.129	      0.888	      0.002	      0.001	      0.006	      0.366	
       0.993	      1.170	      0.776	      0.002	      0.000	      0.002	      0.192	
       1.022	      1.069	      0.767	      0.002	      0.001	      0.002	      0.206	
       0.967	      1.138	      0.589	      0.002	      0.001	      0.001	      0.186	
       1.164	      1.080	      0.777	      0.002	      0.001	      0.002	      0.198	
       0.996	      1.156	      0.757	      0.002	      0.001	      0.002	      0.184	
       1.021	      1.096	      0.795	      0.002	      0.001	      0.001	      0.190	
       0.971	      1.151	      0.778	      0.001	      0.000	      0.001	      0.202	
       1.029	      1.104	      0.712	      0.002	      0.001	      0.001	      0.183	
       1.002	      1.164	      0.757	      0.002	      0.001	      0.001	      0.195	
       1.201	      1.040	      0.778	      0.001	      0.001	      0.001	      0.185	
       1.002	      1.182	      0.781	      0.002	      0.001	      0.001	      0.189	
       1.007	      1.111	      0.714	      0.002	      0.001	      0.001	      0.190	
       1.064	      1.155	      0.813	      0.004	      0.001	      0.003	      0.345	
       1.099	      1.199	      0.689	      0.002	      0.000	      0.001	      0.202	
       1.293	      1.288	      0.826	      0.002	      0.001	      0.003	      0.225	
       1.009	      1.096	      0.823	      0.002	      0.001	      0.002	      0.206	
       1.189	      1.186	      0.833	      0.002	      0.001	      0.003	      0.295	
       1.026	      1.237	      0.836	      0.004	      0.001	      0.002	      0.219	
       1.147	      1.192	      0.650	      0.002	      0.001	      0.002	      0.216	
       1.001	      1.274	      0.724	      0.002	      0.001	      0.001	      0.186	
       0.989	      1.213	      0.721	      0.002	      0.001	      0.001	      0.187	
       0.988	      1.254	      0.730	      0.001	      0.001	      0.001	      0.190	
       1.141	      1.165	      0.781	      0.003	      0.000	      0.001	      0.194	
       0.995	      1.008	      0.567	      0.002	      0.000	      0.001	      0.189	
       1.019	      1.211	      0.898	      0.003	      0.000	      0.002	      0.221	
       1.049	      1.110	      0.720	      0.002	      0.000	      0.002	      0.196	
       0.992	      1.169	      0.775	      0.002	      0.000	      0.001	      0.186	
       1.019	      1.103	      0.721	      0.002	      0.001	      0.001	      0.186	
       0.988	      1.270	      0.797	      0.002	      0.000	      0.002	      0.224	
       1.026	      1.117	      0.724	      0.001	      0.000	      0.001	      0.181	
       1.040	      1.198	      0.724	      0.002	      0.001	      0.001	      0.189	
       1.016	      1.123	      0.725	      0.001	      0.001	      0.001	      0.191	
       1.572	      1.164	      0.843	      0.002	      0.000	      0.002	      0.193	
       1.256	      1.086	      0.850	      0.002	      0.001	      0.001	      0.195	
       1.023	      1.280	      0.863	      0.002	      0.000	      0.002	      0.198	
       1.669	      1.094	      1.081	      0.002	      0.001	      0.001	      0.205	
       0.983	      1.282	      0.719	      0.002	      0.000	      0.002	      0.243	
       1.040	      1.304	      0.947	      0.002	      0.001	      0.002	      0.219	
       1.300	      1.125	      0.774	      0.002	      0.001	      0.002	      0.202	
       1.042	      1.158	      0.864	      0.002	      0.000	      0.002	      0.215	
       1.015	      1.190	      0.733	      0.002	      0.001	      0.001	      0.198	
       0.978	      1.178	      0.733	      0.002	      0.000	      0.002	      0.215	
       1.434	      1.277	      1.047	      0.003	      0.001	      0.002	      0.292	
       0.961	      1.229	      0.734	      0.002	      0.001	      0.001	      0.187	
       1.068	      1.240	      1.019	      0.004	      0.001	      0.002	      0.358	
       1.004	      1.247	      0.733	      0.002	      0.000	      0.001	      0.193	
       0.993	      1.241	      0.736	      0.001	      0.001	      0.001	      0.562	
       0.992	      1.283	      0.666	      0.002	      0.001	      0.001	      0.427	
       1.019	      1.238	      0.724	      0.002	      0.000	      0.002	      0.493	
       1.007	      1.242	      0.700	      0.001	      0.001	      0.001	      0.383	
       1.053	      1.165	      0.727	      0.002	      0.001	      0.001	      0.396	
       1.007	      1.250	      0.677	      0.002	      0.000	      0.001	      0.411	
       1.016	      1.176	      0.740	      0.002	      0.001	      0.002	      0.419	
       1.002	      1.310	      0.701	      0.002	      0.000	      0.001	      0.425	
       1.024	      1.214	      0.744	      0.002	      0.001	      0.001	      0.434	
       1.066	      1.289	      0.694	      0.002	      0.001	      0.002	      0.363	
       1.960	      1.156	      0.821	      0.002	      0.001	      0.001	      0.467	
       1.512	      1.264	      0.750	      0.002	      0.001	      0.001	      0.475	
       1.029	      1.031	      0.574	      0.002	      0.001	      0.001	      0.430	
       1.000	      1.264	      1.019	      0.006	      0.001	      0.001	      0.440	
       1.106	      1.158	      0.916	      0.002	      0.001	      0.002	      0.451	
       1.599	      1.207	      0.352	      0.004	      0.002	      0.002	      0.205	
       0.955	      1.344	      0.103	      0.002	      0.000	      0.003	      0.263	
       1.646	      1.569	      0.122	      0.002	      0.001	      0.004	      0.320	
       1.551	      1.130	      0.176	      0.002	      0.001	      0.002	      0.219	
       1.046	      1.201	      0.115	      0.002	      0.001	      0.002	      0.207	
       1.055	      1.427	      0.105	      0.002	      0.001	      0.001	      0.194	
 
