Values recorded at: 19-Nov-2012 20:40:31

       World	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       0.405	      7.165	      3.315	      0.001	      0.028	      0.503	
       0.409	      6.762	      2.926	      0.001	      0.017	      0.453	
       0.453	      7.351	      2.887	      0.001	      0.017	      0.456	
       0.435	      6.767	      2.957	      0.001	      0.018	      0.468	
       0.419	      6.978	      3.003	      0.001	      0.018	      0.472	
       0.447	      6.952	      3.028	      0.000	      0.017	      0.460	
       0.480	      7.032	      2.676	      0.001	      0.019	      0.468	
       0.480	      6.761	      3.012	      0.001	      0.018	      0.460	
       0.456	      6.832	      2.862	      0.001	      0.017	      0.670	
       0.503	      6.579	      2.656	      0.001	      0.019	      0.489	
       0.404	      7.020	      4.636	      0.001	      0.022	      0.501	
       0.343	      6.598	      4.312	      0.001	      0.018	      0.459	
       0.363	      6.816	      4.387	      0.001	      0.022	      0.475	
       0.369	      6.239	      4.203	      0.001	      0.018	      0.471	
       0.396	      6.503	      4.174	      0.001	      0.018	      0.474	
       0.448	      7.076	      0.000	      0.001	      0.011	      0.494	
       0.408	      7.023	      0.000	      0.001	      0.013	      0.487	
       0.431	      7.229	      0.000	      0.001	      0.012	      0.511	
       0.425	      6.709	      0.000	      0.001	      0.011	      0.486	
       0.427	      7.021	      0.000	      0.001	      0.011	      0.475	
       0.397	      6.969	      0.000	      0.001	      0.012	      0.477	
       0.411	      7.019	      0.000	      0.001	      0.013	      0.483	
       0.440	      6.941	      0.000	      0.001	      0.012	      0.474	
       0.493	      7.186	      0.000	      0.001	      0.015	      0.511	
       0.416	      6.947	      0.000	      0.001	      0.014	      0.486	
       0.426	      7.125	      0.000	      0.001	      0.012	      0.485	
       0.418	      7.057	      0.000	      0.001	      0.012	      0.485	
       0.422	      7.026	      0.000	      0.001	      0.012	      0.476	
       0.405	      6.874	      0.000	      0.001	      0.013	      0.476	
       0.408	      7.014	      0.000	      0.001	      0.013	      0.479	
       0.411	      6.899	      0.000	      0.001	      0.017	      0.474	
       0.420	      6.876	      0.000	      0.001	      0.017	      0.603	
       0.431	      7.031	      0.000	      0.001	      0.012	      0.511	
       0.408	      7.019	      0.000	      0.001	      0.011	      0.480	
       0.408	      6.902	      0.000	      0.000	      0.011	      0.482	
       0.408	      6.996	      0.000	      0.001	      0.012	      0.479	
       0.417	      6.778	      0.000	      0.001	      0.014	      0.488	
       0.434	      7.142	      0.000	      0.001	      0.011	      0.527	
       0.430	      7.168	      0.000	      0.001	      0.012	      0.482	
       0.424	      6.831	      0.000	      0.001	      0.012	      0.478	
       0.403	      6.908	      0.000	      0.001	      0.012	      0.478	
       0.460	      6.897	      0.000	      0.001	      0.011	      0.471	
       0.436	      7.128	      0.000	      0.001	      0.012	      0.517	
       0.438	      7.117	      0.000	      0.001	      0.015	      0.513	
       0.428	      6.981	      0.000	      0.001	      0.014	      0.470	
       0.433	      7.054	      0.000	      0.001	      0.012	      0.478	
       0.406	      6.971	      0.000	      0.001	      0.012	      0.479	
       0.418	      7.232	      0.000	      0.001	      0.013	      0.517	
       0.425	      7.145	      0.000	      0.001	      0.014	      0.490	
       0.419	      6.784	      0.000	      0.001	      0.016	      0.486	
       0.415	      7.072	      0.000	      0.001	      0.012	      0.485	
       0.437	      7.045	      0.000	      0.001	      0.015	      0.499	
       0.430	      7.019	      0.000	      0.001	      0.015	      0.490	
       0.449	      6.878	      0.000	      0.001	      0.013	      0.478	
       0.449	      7.050	      0.000	      0.001	      0.012	      0.489	
       0.432	      6.948	      0.000	      0.001	      0.012	      0.483	
       0.444	      7.019	      0.000	      0.001	      0.015	      0.494	
       0.446	      7.111	      0.000	      0.001	      0.012	      0.520	
       0.417	      6.856	      0.000	      0.001	      0.012	      0.487	
       0.434	      6.792	      0.000	      0.001	      0.012	      0.500	
       0.417	      6.954	      0.000	      0.001	      0.012	      0.477	
       0.413	      6.954	      0.000	      0.001	      0.011	      0.484	
       0.422	      6.727	      0.000	      0.001	      0.014	      0.502	
       0.475	      7.024	      0.000	      0.001	      0.012	      0.484	
       0.416	      6.973	      0.000	      0.001	      0.012	      0.485	
       0.506	      7.159	      0.000	      0.001	      0.013	      0.500	
       0.421	      7.004	      0.000	      0.001	      0.012	      0.486	
       0.422	      6.948	      0.000	      0.001	      0.014	      0.524	
       0.413	      6.626	      0.000	      0.001	      0.014	      0.502	
       0.411	      6.828	      0.000	      0.000	      0.012	      0.484	
       0.410	      7.082	      0.000	      0.001	      0.014	      0.475	
       0.470	      6.640	      0.000	      0.001	      0.012	      0.472	
       0.437	      6.577	      0.000	      0.001	      0.015	      0.502	
       0.455	      6.962	      0.000	      0.001	      0.014	      0.483	
       0.554	      6.864	      0.000	      0.001	      0.014	      0.611	
       0.407	      6.806	      0.000	      0.001	      0.012	      0.490	
       0.431	      6.955	      0.000	      0.001	      0.014	      0.470	
       0.399	      6.796	      0.000	      0.001	      0.012	      0.485	
       0.447	      6.646	      0.000	      0.001	      0.012	      0.508	
       0.448	      6.753	      0.000	      0.001	      0.014	      0.473	
       0.432	      7.090	      0.000	      0.001	      0.015	      0.505	
       0.447	      7.024	      0.000	      0.001	      0.012	      0.496	
       0.428	      7.105	      0.000	      0.001	      0.012	      0.488	
       0.449	      7.094	      0.000	      0.001	      0.013	      0.493	
       0.539	      7.066	      0.000	      0.001	      0.014	      0.519	
       0.427	      7.234	      0.000	      0.001	      0.013	      0.502	
       0.444	      7.119	      0.000	      0.001	      0.013	      0.515	
       0.428	      6.852	      0.000	      0.001	      0.017	      0.484	
       0.346	      6.289	      0.000	      0.001	      0.015	      0.483	
       0.369	      6.474	      0.000	      0.001	      0.015	      0.486	
       0.457	      7.120	      0.000	      0.001	      0.014	      0.505	
       0.419	      7.100	      0.000	      0.001	      0.013	      0.485	
       0.475	      6.943	      0.000	      0.001	      0.014	      0.494	
       0.473	      7.099	      0.000	      0.001	      0.015	      0.505	
       0.422	      6.877	      0.000	      0.001	      0.015	      0.619	
       0.428	      6.574	      0.000	      0.001	      0.012	      0.459	
       0.457	      7.067	      0.000	      0.001	      0.012	      0.499	
       0.442	      7.011	      0.000	      0.001	      0.012	      0.481	
       0.415	      7.064	      0.000	      0.001	      0.013	      0.492	
       0.390	      6.755	      0.000	      0.001	      0.015	      0.508	
       0.445	      7.017	      0.000	      0.001	      0.012	      0.527	
       0.457	      6.876	      0.000	      0.001	      0.012	      0.490	
       0.431	      7.113	      0.000	      0.001	      0.013	      0.478	
       0.405	      6.600	      0.000	      0.000	      0.011	      0.480	
       0.491	      6.661	      0.000	      0.001	      0.011	      0.484	
       0.423	      6.937	      0.000	      0.001	      0.014	      0.539	
       0.507	      6.646	      0.000	      0.001	      0.015	      0.503	
       0.434	      6.919	      0.000	      0.001	      0.015	      0.499	
       0.414	      6.895	      0.000	      0.001	      0.012	      0.470	
       0.429	      6.958	      0.000	      0.001	      0.014	      0.491	
       0.414	      6.940	      0.000	      0.001	      0.013	      0.482	
       0.417	      6.689	      0.000	      0.001	      0.014	      0.503	
       0.460	      6.594	      0.000	      0.001	      0.015	      0.500	
       0.434	      7.181	      0.000	      0.001	      0.013	      0.499	
       0.420	      6.961	      0.000	      0.002	      0.015	      0.501	
       0.414	      7.140	      0.000	      0.001	      0.015	      0.494	
       0.414	      7.084	      0.000	      0.000	      0.012	      0.725	
       0.421	      7.106	      0.000	      0.000	      0.012	      0.476	
       0.414	      6.875	      0.000	      0.000	      0.011	      0.484	
       0.420	      6.656	      0.000	      0.001	      0.011	      0.485	
       0.437	      6.951	      0.000	      0.001	      0.012	      0.479	
       0.438	      6.966	      0.000	      0.001	      0.013	      0.500	
       0.435	      6.958	      0.000	      0.001	      0.014	      0.529	
       0.434	      6.644	      0.000	      0.001	      0.015	      0.501	
       0.436	      6.887	      0.000	      0.001	      0.015	      0.496	
       0.445	      6.993	      0.000	      0.001	      0.018	      0.511	
       0.498	      7.207	      0.000	      0.001	      0.014	      0.483	
       0.425	      7.120	      0.000	      0.001	      0.013	      0.480	
       0.447	      6.825	      0.000	      0.001	      0.015	      0.481	
       0.426	      7.007	      0.000	      0.001	      0.013	      0.475	
       0.398	      7.097	      0.000	      0.001	      0.016	      0.490	
       0.449	      7.028	      0.000	      0.001	      0.015	      0.490	
       0.436	      7.056	      0.000	      0.001	      0.013	      0.476	
       0.424	      7.170	      0.000	      0.001	      0.013	      0.472	
       0.414	      6.844	      0.000	      0.001	      0.013	      0.464	
       0.425	      6.956	      0.000	      0.001	      0.013	      0.479	
       0.414	      6.794	      0.000	      0.001	      0.014	      0.479	
       0.420	      6.979	      0.000	      0.001	      0.012	      0.617	
       0.424	      6.817	      0.000	      0.001	      0.012	      0.460	
       0.405	      7.028	      0.000	      0.001	      0.012	      0.476	
       0.414	      6.980	      0.000	      0.001	      0.012	      0.472	
       0.413	      6.981	      0.000	      0.001	      0.012	      0.477	
       0.433	      6.975	      0.000	      0.001	      0.012	      0.480	
       0.445	      6.643	      0.000	      0.001	      0.013	      0.481	
       0.429	      6.940	      0.000	      0.001	      0.012	      0.466	
       0.456	      6.574	      0.000	      0.001	      0.012	      0.475	
       0.419	      6.881	      0.000	      0.001	      0.012	      0.472	
       0.463	      6.969	      0.000	      0.001	      0.013	      0.469	
       0.471	      6.859	      0.000	      0.001	      0.018	      0.517	
       0.427	      6.761	      0.000	      0.002	      0.018	      0.521	
       0.425	      7.130	      0.000	      0.001	      0.014	      0.490	
       0.414	      6.838	      0.000	      0.001	      0.013	      0.471	
       0.408	      6.999	      0.000	      0.001	      0.013	      0.471	
       0.416	      6.836	      0.000	      0.001	      0.013	      0.475	
       0.441	      7.025	      0.000	      0.001	      0.012	      0.474	
       0.404	      6.954	      0.000	      0.002	      0.015	      0.478	
       0.433	      7.047	      0.000	      0.001	      0.013	      0.481	
       0.438	      7.022	      0.000	      0.001	      0.013	      0.474	
       0.435	      7.021	      0.000	      0.001	      0.014	      0.473	
       0.420	      7.023	      0.000	      0.001	      0.012	      0.500	
       0.432	      7.021	      0.000	      0.001	      0.012	      0.465	
       0.428	      7.040	      0.000	      0.001	      0.016	      0.498	
       0.434	      6.949	      0.000	      0.001	      0.013	      0.491	
       0.443	      7.076	      0.000	      0.001	      0.011	      0.482	
       0.410	      7.172	      0.000	      0.001	      0.012	      0.478	
       0.405	      7.023	      0.000	      0.001	      0.011	      0.476	
       0.417	      7.095	      0.000	      0.001	      0.012	      0.473	
       0.407	      7.117	      0.000	      0.000	      0.012	      0.479	
       0.435	      7.062	      0.000	      0.001	      0.013	      0.500	
       0.465	      7.160	      0.000	      0.001	      0.013	      0.482	
       0.410	      7.046	      0.000	      0.001	      0.012	      0.471	
       0.401	      6.967	      0.000	      0.001	      0.013	      0.473	
       0.409	      7.010	      0.000	      0.001	      0.012	      0.471	
       0.429	      7.099	      0.000	      0.001	      0.015	      0.485	
       0.461	      7.105	      0.000	      0.001	      0.016	      0.499	
       0.411	      6.834	      0.000	      0.000	      0.013	      0.492	
       0.426	      6.817	      0.000	      0.001	      0.013	      0.473	
       0.413	      6.978	      0.000	      0.001	      0.015	      0.496	
       0.418	      6.831	      0.000	      0.001	      0.013	      0.473	
       0.414	      6.993	      0.000	      0.001	      0.013	      0.470	
       0.429	      6.928	      0.000	      0.001	      0.016	      0.584	
       0.412	      6.784	      0.000	      0.001	      0.012	      0.468	
       0.409	      6.938	      0.000	      0.001	      0.012	      0.474	
       0.414	      7.055	      0.000	      0.001	      0.012	      0.478	
       0.421	      6.890	      0.000	      0.001	      0.012	      0.466	
       0.427	      6.736	      0.000	      0.001	      0.015	      0.494	
       0.436	      7.007	      0.000	      0.001	      0.012	      0.487	
       0.432	      6.903	      0.000	      0.001	      0.012	      0.485	
       0.427	      6.993	      0.000	      0.001	      0.011	      0.471	
       0.441	      6.981	      0.000	      0.001	      0.012	      0.496	
       0.468	      6.816	      0.000	      0.001	      0.012	      0.471	
       0.410	      7.109	      0.000	      0.001	      0.012	      0.473	
       0.404	      6.980	      0.000	      0.000	      0.014	      0.482	
       0.393	      6.978	      0.000	      0.001	      0.012	      0.488	
       0.451	      6.738	      0.000	      0.001	      0.013	      0.502	
       0.424	      6.655	      0.000	      0.001	      0.013	      0.488	
       0.420	      6.920	      0.000	      0.001	      0.013	      0.487	
       0.427	      7.111	      0.000	      0.001	      0.012	      0.488	
       0.428	      7.098	      0.000	      0.001	      0.013	      0.480	
       0.421	      6.929	      0.000	      0.001	      0.013	      0.494	
       0.437	      6.974	      0.000	      0.001	      0.014	      0.479	
       0.450	      6.884	      0.001	      0.001	      0.018	      0.495	
       0.422	      7.003	      0.000	      0.000	      0.012	      0.485	
       0.455	      7.036	      0.000	      0.001	      0.011	      0.473	
       0.409	      6.884	      0.000	      0.001	      0.012	      0.476	
       0.425	      6.932	      0.000	      0.001	      0.013	      0.502	
 
