Values recorded at: 02-Jan-2014 15:39:41

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       0.013	      2.673	      0.345	      0.001	      0.173	      0.017	      1.270	
       0.016	      2.577	      0.343	      0.001	      0.188	      0.024	      1.062	
       0.012	      2.550	      0.314	      0.001	      0.186	      0.014	      0.955	
       0.013	      2.599	      0.339	      0.001	      0.160	      0.014	      0.980	
       0.014	      2.615	      0.349	      0.002	      0.230	      0.032	      1.167	
       0.013	      2.695	      0.338	      0.001	      0.171	      0.015	      1.067	
       0.012	      2.567	      0.339	      0.001	      0.241	      0.015	      0.984	
       0.013	      2.586	      0.346	      0.001	      0.204	      0.015	      1.048	
       0.013	      2.565	      0.344	      0.001	      0.232	      0.015	      1.160	
       0.013	      2.560	      0.315	      0.001	      0.217	      0.014	      1.121	
       0.013	      2.641	      0.327	      0.001	      0.223	      0.014	      1.090	
       0.013	      2.618	      0.316	      0.001	      0.214	      0.013	      1.151	
       0.012	      2.677	      0.346	      0.001	      0.181	      0.015	      1.273	
       0.014	      2.736	      0.329	      0.001	      0.186	      0.015	      1.164	
       0.012	      2.551	      0.309	      0.001	      0.175	      0.014	      0.959	
       0.013	      2.609	      0.338	      0.001	      0.199	      0.015	      1.066	
       0.012	      2.552	      0.359	      0.001	      0.203	      0.015	      1.082	
       0.014	      2.638	      0.343	      0.001	      0.226	      0.015	      1.142	
       0.013	      2.598	      0.348	      0.001	      0.232	      0.018	      1.051	
       0.013	      2.606	      0.317	      0.001	      0.233	      0.014	      1.170	
       0.013	      2.633	      0.360	      0.001	      0.183	      0.015	      1.195	
       0.017	      2.730	      0.348	      0.002	      0.185	      0.019	      1.180	
       0.013	      2.577	      0.324	      0.001	      0.181	      0.015	      0.529	
       0.012	      2.506	      0.353	      0.001	      0.180	      0.015	      0.470	
       0.012	      2.608	      0.310	      0.001	      0.166	      0.015	      0.467	
       0.013	      2.565	      0.312	      0.001	      0.167	      0.014	      0.446	
       0.013	      2.599	      0.337	      0.001	      0.198	      0.014	      0.487	
       0.014	      2.610	      0.353	      0.001	      0.201	      0.014	      0.460	
       0.013	      2.579	      0.325	      0.001	      0.216	      0.015	      0.505	
       0.014	      2.556	      0.334	      0.001	      0.248	      0.016	      0.479	
       0.012	      2.694	      0.340	      0.001	      0.210	      0.015	      0.466	
       0.014	      2.710	      0.326	      0.001	      0.215	      0.015	      0.563	
       0.012	      2.657	      0.329	      0.001	      0.179	      0.015	      0.523	
       0.013	      2.633	      0.349	      0.001	      0.179	      0.015	      0.478	
       0.012	      2.538	      0.352	      0.001	      0.179	      0.015	      0.491	
       0.013	      2.615	      0.331	      0.001	      0.177	      0.015	      0.497	
       0.012	      2.612	      0.328	      0.001	      0.175	      0.015	      0.497	
       0.013	      2.585	      0.329	      0.001	      0.185	      0.015	      0.466	
       0.012	      2.526	      0.345	      0.001	      0.168	      0.013	      0.438	
       0.013	      2.663	      0.381	      0.002	      0.286	      0.019	      0.526	
       0.024	      2.776	      0.379	      0.001	      0.217	      0.015	      0.523	
       0.013	      2.614	      0.346	      0.001	      0.223	      0.016	      0.492	
       0.013	      2.622	      0.360	      0.001	      0.209	      0.015	      0.479	
       0.012	      2.594	      0.339	      0.001	      0.217	      0.017	      0.478	
       0.013	      2.578	      0.337	      0.002	      0.174	      0.016	      0.486	
       0.012	      2.665	      0.306	      0.002	      0.158	      0.014	      0.441	
       0.012	      2.535	      0.345	      0.001	      0.177	      0.014	      0.484	
       0.018	      2.627	      0.360	      0.001	      0.185	      0.019	      0.508	
       0.017	      2.639	      0.348	      0.001	      0.175	      0.017	      0.527	
       0.013	      2.626	      0.360	      0.001	      0.232	      0.025	      0.567	
       0.014	      2.701	      0.337	      0.001	      0.226	      0.015	      0.500	
       0.014	      2.693	      0.331	      0.001	      0.224	      0.016	      0.480	
       0.012	      2.611	      0.322	      0.001	      0.216	      0.015	      0.459	
       0.013	      2.638	      0.328	      0.001	      0.224	      0.015	      0.460	
       0.013	      2.634	      0.332	      0.001	      0.179	      0.015	      0.469	
       0.013	      2.678	      0.334	      0.001	      0.187	      0.016	      0.480	
       0.012	      2.608	      0.327	      0.001	      0.180	      0.015	      0.495	
       0.012	      2.494	      0.344	      0.001	      0.174	      0.015	      0.497	
       0.013	      2.628	      0.349	      0.001	      0.195	      0.017	      0.506	
       0.013	      2.591	      0.322	      0.001	      0.177	      0.013	      0.506	
       0.022	      2.564	      0.347	      0.002	      0.230	      0.015	      0.463	
       0.015	      2.704	      0.334	      0.001	      0.225	      0.015	      0.499	
       0.013	      2.603	      0.321	      0.001	      0.202	      0.015	      0.475	
       0.013	      2.623	      0.342	      0.001	      0.329	      0.015	      0.445	
       0.013	      2.644	      0.316	      0.001	      0.200	      0.015	      0.460	
       0.013	      2.621	      0.319	      0.001	      0.164	      0.015	      0.477	
       0.012	      2.628	      0.348	      0.001	      0.164	      0.015	      0.514	
       0.013	      2.620	      0.315	      0.001	      0.179	      0.013	      0.440	
 
