Values recorded at: 28-Aug-2013 22:58:45

   Collision	    Weather	Deformation	    Buffers	
       0.192	      0.000	      0.012	      0.000	
       0.130	      0.000	      0.010	      0.000	
       0.133	      0.000	      0.010	      0.000	
       0.127	      0.000	      0.010	      0.000	
       0.192	      0.000	      0.012	      0.000	
       0.193	      0.000	      0.013	      0.000	
       0.127	      0.000	      0.011	      0.000	
       0.191	      0.000	      0.013	      0.000	
       0.191	      0.000	      0.012	      0.000	
       0.240	      0.000	      0.012	      0.000	
       0.196	      0.000	      0.012	      0.000	
       0.131	      0.000	      0.010	      0.000	
       0.192	      0.000	      0.014	      0.000	
       0.191	      0.000	      0.013	      0.000	
       0.129	      0.000	      0.009	      0.000	
       0.192	      0.000	      0.011	      0.000	
       0.130	      0.000	      0.010	      0.000	
       0.192	      0.000	      0.013	      0.000	
       0.192	      0.000	      0.015	      0.000	
       0.134	      0.000	      0.011	      0.000	
       0.191	      0.000	      0.012	      0.000	
       0.127	      0.000	      0.010	      0.000	
       0.197	      0.000	      0.013	      0.000	
       0.130	      0.000	      0.010	      0.000	
       0.194	      0.000	      0.011	      0.000	
       0.192	      0.000	      0.012	      0.000	
       0.128	      0.000	      0.011	      0.000	
       0.126	      0.000	      0.010	      0.000	
       0.128	      0.000	      0.011	      0.000	
       0.195	      0.000	      0.013	      0.000	
       0.191	      0.000	      0.013	      0.000	
       0.129	      0.000	      0.010	      0.000	
       0.192	      0.000	      0.013	      0.000	
       0.193	      0.000	      0.013	      0.000	
       0.191	      0.000	      0.013	      0.000	
       0.128	      0.000	      0.010	      0.000	
       0.127	      0.000	      0.009	      0.000	
       0.127	      0.000	      0.009	      0.000	
       0.137	      0.000	      0.011	      0.000	
       0.188	      0.000	      0.035	      0.000	
       0.142	      0.000	      0.033	      0.000	
       0.127	      0.000	      0.009	      0.000	
       0.191	      0.000	      0.011	      0.000	
       0.133	      0.000	      0.009	      0.000	
       0.151	      0.000	      0.024	      0.000	
       0.130	      0.000	      0.009	      0.000	
       0.128	      0.000	      0.009	      0.000	
       0.127	      0.000	      0.009	      0.000	
       0.130	      0.000	      0.010	      0.000	
       0.192	      0.000	      0.012	      0.000	
       0.192	      0.000	      0.012	      0.000	
       0.130	      0.000	      0.011	      0.000	
       0.195	      0.000	      0.012	      0.000	
       0.127	      0.000	      0.010	      0.000	
       0.129	      0.000	      0.016	      0.000	
       0.127	      0.000	      0.010	      0.000	
       0.127	      0.000	      0.010	      0.000	
       0.166	      0.000	      0.026	      0.000	
       0.126	      0.000	      0.011	      0.000	
       0.129	      0.000	      0.011	      0.000	
       0.132	      0.000	      0.012	      0.000	
       0.133	      0.000	      0.010	      0.000	
       0.129	      0.000	      0.012	      0.000	
       0.129	      0.000	      0.011	      0.000	
       0.130	      0.000	      0.010	      0.000	
       0.127	      0.000	      0.009	      0.000	
       0.129	      0.000	      0.010	      0.000	
       0.132	      0.000	      0.011	      0.000	
       0.127	      0.000	      0.011	      0.000	
       0.127	      0.000	      0.011	      0.000	
       0.129	      0.000	      0.010	      0.000	
       0.127	      0.000	      0.012	      0.000	
       0.128	      0.000	      0.012	      0.000	
       0.140	      0.000	      0.011	      0.000	
       0.127	      0.000	      0.012	      0.000	
       0.148	      0.000	      0.012	      0.000	
       0.133	      0.000	      0.013	      0.000	
       0.129	      0.000	      0.012	      0.000	
       0.127	      0.000	      0.012	      0.000	
       0.130	      0.000	      0.012	      0.000	
       0.127	      0.000	      0.012	      0.000	
       0.128	      0.000	      0.012	      0.000	
       0.131	      0.000	      0.014	      0.000	
       0.127	      0.000	      0.012	      0.000	
       0.129	      0.000	      0.012	      0.000	
       0.156	      0.000	      0.025	      0.000	
       0.141	      0.000	      0.012	      0.000	
       0.127	      0.000	      0.012	      0.000	
       0.128	      0.000	      0.011	      0.000	
       0.131	      0.000	      0.012	      0.000	
       0.128	      0.000	      0.011	      0.000	
       0.127	      0.000	      0.009	      0.000	
       0.127	      0.000	      0.009	      0.000	
       0.127	      0.000	      0.009	      0.000	
       0.128	      0.000	      0.014	      0.000	
       0.128	      0.000	      0.009	      0.000	
       0.127	      0.000	      0.009	      0.000	
       0.141	      0.000	      0.009	      0.000	
       0.131	      0.000	      0.010	      0.000	
       0.127	      0.000	      0.011	      0.000	
       0.138	      0.000	      0.011	      0.000	
       0.139	      0.000	      0.011	      0.000	
       0.127	      0.000	      0.011	      0.000	
       0.192	      0.000	      0.014	      0.000	
       0.128	      0.000	      0.011	      0.000	
       0.192	      0.000	      0.014	      0.000	
       0.128	      0.000	      0.011	      0.000	
       0.132	      0.000	      0.011	      0.000	
       0.196	      0.000	      0.014	      0.000	
       0.127	      0.000	      0.011	      0.000	
       0.127	      0.000	      0.012	      0.000	
       0.195	      0.000	      0.012	      0.000	
       0.127	      0.000	      0.010	      0.000	
       0.248	      0.000	      0.021	      0.000	
       0.201	      0.000	      0.011	      0.000	
       0.132	      0.000	      0.010	      0.000	
       0.193	      0.000	      0.014	      0.000	
       0.192	      0.000	      0.012	      0.000	
       0.215	      0.000	      0.014	      0.000	
       0.127	      0.000	      0.010	      0.000	
       0.128	      0.000	      0.010	      0.000	
       0.192	      0.000	      0.013	      0.000	
       0.191	      0.000	      0.014	      0.000	
       0.129	      0.000	      0.011	      0.000	
       0.193	      0.000	      0.013	      0.000	
       0.194	      0.000	      0.013	      0.000	
       0.193	      0.000	      0.013	      0.000	
       0.145	      0.000	      0.012	      0.000	
       0.128	      0.000	      0.011	      0.000	
       0.193	      0.000	      0.013	      0.000	
       0.192	      0.000	      0.012	      0.000	
       0.195	      0.000	      0.013	      0.000	
       0.248	      0.000	      0.012	      0.000	
       0.179	      0.000	      0.012	      0.000	
       0.123	      0.000	      0.011	      0.000	
       0.172	      0.000	      0.010	      0.000	
       0.198	      0.000	      0.014	      0.000	
       0.194	      0.000	      0.013	      0.000	
       0.193	      0.000	      0.016	      0.000	
       0.193	      0.000	      0.015	      0.000	
       0.131	      0.000	      0.010	      0.000	
       0.193	      0.000	      0.012	      0.000	
       0.195	      0.000	      0.013	      0.000	
       0.175	      0.000	      0.012	      0.000	
       0.192	      0.000	      0.012	      0.000	
       0.193	      0.000	      0.014	      0.000	
       0.201	      0.000	      0.012	      0.000	
       0.136	      0.000	      0.011	      0.000	
       0.193	      0.000	      0.014	      0.000	
       0.127	      0.000	      0.010	      0.000	
       0.127	      0.000	      0.010	      0.000	
       0.164	      0.000	      0.011	      0.000	
       0.204	      0.000	      0.018	      0.000	
       0.201	      0.000	      0.012	      0.000	
       0.192	      0.000	      0.013	      0.000	
       0.227	      0.000	      0.014	      0.000	
       0.192	      0.000	      0.013	      0.000	
       0.192	      0.000	      0.014	      0.000	
       0.192	      0.000	      0.013	      0.000	
       0.170	      0.000	      0.011	      0.000	
       0.124	      0.000	      0.012	      0.000	
       0.153	      0.000	      0.029	      0.000	
       0.198	      0.000	      0.016	      0.000	
       0.132	      0.000	      0.013	      0.000	
       0.192	      0.000	      0.012	      0.000	
       0.193	      0.000	      0.012	      0.000	
       0.127	      0.000	      0.011	      0.000	
       0.127	      0.000	      0.011	      0.000	
       0.133	      0.000	      0.011	      0.000	
       0.212	      0.000	      0.028	      0.000	
       0.177	      0.000	      0.012	      0.000	
       0.128	      0.000	      0.010	      0.000	
       0.127	      0.000	      0.011	      0.000	
       0.129	      0.000	      0.032	      0.000	
       0.198	      0.000	      0.014	      0.000	
       0.141	      0.000	      0.010	      0.000	
       0.129	      0.000	      0.011	      0.000	
       0.135	      0.000	      0.012	      0.000	
       0.131	      0.000	      0.012	      0.000	
       0.193	      0.000	      0.014	      0.000	
       0.139	      0.000	      0.011	      0.000	
       0.130	      0.000	      0.010	      0.000	
       0.130	      0.000	      0.009	      0.000	
       0.174	      0.000	      0.010	      0.000	
       0.199	      0.000	      0.013	      0.000	
       0.182	      0.000	      0.013	      0.000	
       0.128	      0.000	      0.010	      0.000	
       0.128	      0.000	      0.010	      0.000	
       0.161	      0.000	      0.027	      0.000	
       0.197	      0.000	      0.015	      0.000	
       0.127	      0.000	      0.010	      0.000	
       0.129	      0.000	      0.011	      0.000	
 
