Values recorded at: 14-Apr-2013 20:59:37

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       0.911	      1.428	      1.027	      0.000	      0.002	      0.032	      0.366	
       0.838	      1.337	      0.694	      0.000	      0.001	      0.015	      0.290	
       0.815	      1.435	      0.773	      0.001	      0.001	      0.018	      0.347	
       1.370	      1.510	      0.871	      0.000	      0.001	      0.045	      0.399	
       0.938	      1.383	      0.727	      0.000	      0.002	      0.018	      0.306	
       0.942	      1.452	      0.738	      0.000	      0.001	      0.024	      0.413	
       0.910	      1.417	      0.987	      0.000	      0.002	      0.014	      0.266	
       1.305	      1.367	      1.312	      0.000	      0.001	      0.015	      0.268	
       0.827	      1.341	      0.853	      0.000	      0.001	      0.016	      0.373	
       1.022	      1.433	      1.024	      0.002	      0.002	      0.019	      0.286	
       0.820	      1.464	      0.764	      0.001	      0.001	      0.012	      0.256	
       1.356	      1.493	      0.847	      0.000	      0.001	      0.023	      0.379	
       0.908	      1.428	      0.883	      0.002	      0.001	      0.025	      0.449	
       0.884	      1.405	      0.939	      0.001	      0.001	      0.016	      0.303	
       0.854	      1.317	      0.848	      0.000	      0.001	      0.011	      0.253	
       0.843	      1.332	      0.807	      0.000	      0.002	      0.012	      0.263	
       0.822	      1.281	      0.721	      0.000	      0.001	      0.012	      0.257	
       0.811	      1.264	      0.702	      0.000	      0.001	      0.013	      0.256	
       0.789	      1.348	      0.831	      0.001	      0.002	      0.011	      0.250	
       0.848	      1.317	      0.833	      0.000	      0.002	      0.011	      0.247	
       0.857	      1.299	      0.835	      0.000	      0.001	      0.011	      0.257	
       0.849	      1.398	      0.845	      0.001	      0.003	      0.023	      0.353	
       0.866	      1.386	      0.846	      0.001	      0.002	      0.011	      0.246	
       0.855	      1.411	      0.769	      0.000	      0.002	      0.017	      0.339	
       0.817	      1.282	      0.740	      0.000	      0.001	      0.011	      0.257	
       2.026	      1.352	      0.867	      0.000	      0.002	      0.014	      0.284	
       1.513	      1.352	      1.268	      0.001	      0.001	      0.015	      0.270	
       0.835	      1.296	      0.898	      0.001	      0.001	      0.024	      0.431	
       1.411	      1.407	      1.346	      0.000	      0.001	      0.015	      0.264	
       0.827	      1.340	      0.870	      0.001	      0.002	      0.025	      0.307	
       1.015	      1.396	      1.042	      0.001	      0.001	      0.018	      0.280	
       0.828	      1.256	      0.793	      0.000	      0.001	      0.016	      0.272	
       1.427	      1.535	      0.906	      0.000	      0.001	      0.033	      0.492	
       0.848	      1.386	      0.810	      0.000	      0.041	      0.011	      0.254	
       0.863	      1.400	      0.917	      0.000	      0.001	      0.017	      0.307	
       0.827	      1.313	      0.767	      0.001	      0.042	      0.011	      0.248	
       0.857	      1.297	      0.765	      0.001	      0.001	      0.015	      0.325	
       0.853	      1.375	      0.765	      0.000	      0.003	      0.021	      0.297	
       0.868	      1.332	      0.820	      0.001	      0.001	      0.011	      0.257	
       0.887	      1.304	      1.059	      0.000	      0.001	      0.013	      0.260	
       0.921	      1.332	      0.834	      0.001	      0.002	      0.013	      0.254	
       0.857	      1.377	      0.823	      0.001	      0.002	      0.011	      0.249	
       0.824	      1.423	      1.054	      0.000	      0.001	      0.021	      0.300	
       0.890	      1.353	      0.866	      0.000	      0.001	      0.010	      0.239	
       0.858	      1.361	      0.822	      0.000	      0.002	      0.010	      0.247	
       0.843	      1.281	      0.670	      0.000	      0.001	      0.012	      0.257	
       1.397	      1.321	      0.867	      0.001	      0.002	      0.014	      0.263	
       0.855	      1.260	      0.862	      0.000	      0.001	      0.012	      0.280	
       1.023	      1.278	      0.924	      0.000	      0.002	      0.013	      0.267	
       1.910	      1.317	      0.720	      0.000	      0.002	      0.015	      0.266	
       0.914	      1.405	      0.857	      0.001	      0.002	      0.027	      0.417	
       1.060	      1.381	      0.911	      0.000	      0.001	      0.016	      0.303	
       0.841	      1.385	      0.922	      0.000	      0.001	      0.025	      0.443	
       1.017	      1.425	      1.012	      0.001	      0.002	      0.036	      0.502	
       0.860	      1.471	      0.785	      0.000	      0.002	      0.012	      0.249	
       0.839	      1.354	      0.759	      0.001	      0.001	      0.017	      0.340	
       0.901	      1.457	      1.001	      0.001	      0.001	      0.022	      0.332	
       0.866	      1.342	      0.806	      0.003	      0.042	      0.011	      0.247	
       0.841	      1.421	      0.831	      0.001	      0.001	      0.011	      0.250	
       0.809	      1.277	      0.676	      0.001	      0.001	      0.012	      0.257	
       0.798	      1.266	      0.673	      0.000	      0.001	      0.011	      0.248	
       0.864	      1.400	      0.797	      0.001	      0.002	      0.013	      0.255	
       0.866	      1.324	      0.860	      0.001	      0.002	      0.011	      0.252	
       0.955	      1.421	      0.926	      0.001	      0.001	      0.021	      0.333	
       0.802	      1.257	      0.672	      0.000	      0.001	      0.011	      0.249	
       0.954	      1.321	      0.827	      0.001	      0.002	      0.013	      0.251	
       0.843	      1.323	      0.800	      0.043	      0.001	      0.011	      0.246	
       0.838	      1.371	      0.770	      0.001	      0.001	      0.012	      0.244	
       0.838	      1.427	      0.766	      0.001	      0.002	      0.010	      0.244	
       1.544	      1.324	      0.919	      0.001	      0.002	      0.012	      0.255	
       1.020	      1.346	      1.044	      0.000	      0.001	      0.012	      0.251	
       1.122	      1.328	      1.327	      0.000	      0.001	      0.015	      0.257	
       0.925	      1.324	      1.397	      0.001	      0.001	      0.015	      0.260	
       0.836	      1.413	      0.788	      0.001	      0.001	      0.013	      0.315	
       0.841	      1.375	      0.983	      0.000	      0.001	      0.023	      0.419	
       1.509	      1.570	      1.042	      0.001	      0.002	      0.040	      0.334	
       0.816	      1.406	      0.766	      0.000	      0.001	      0.018	      0.273	
       0.871	      1.418	      1.005	      0.001	      0.001	      0.021	      0.325	
       0.797	      1.245	      0.666	      0.000	      0.001	      0.012	      0.255	
       0.856	      1.428	      0.928	      0.001	      0.001	      0.013	      0.256	
       0.872	      1.286	      0.836	      0.001	      0.002	      0.011	      0.249	
       0.856	      1.388	      0.839	      0.001	      0.002	      0.012	      0.248	
       0.882	      1.364	      0.810	      0.041	      0.002	      0.011	      0.239	
       0.878	      1.380	      0.885	      0.000	      0.001	      0.011	      0.247	
       0.872	      1.261	      0.680	      0.000	      0.001	      0.011	      0.242	
       0.848	      1.322	      0.809	      0.001	      0.003	      0.012	      0.251	
       0.949	      1.277	      0.745	      0.000	      0.001	      0.013	      0.260	
       0.813	      1.280	      0.677	      0.001	      0.001	      0.011	      0.284	
       1.622	      1.353	      0.890	      0.000	      0.001	      0.014	      0.256	
       1.783	      1.335	      0.836	      0.001	      0.002	      0.014	      0.259	
       1.373	      1.291	      0.925	      0.001	      0.001	      0.018	      0.275	
       1.813	      1.362	      0.799	      0.001	      0.002	      0.013	      0.260	
       0.920	      1.418	      0.996	      0.000	      0.002	      0.028	      0.337	
       0.806	      1.407	      0.909	      0.001	      0.002	      0.017	      0.326	
       0.865	      1.481	      1.031	      0.001	      0.001	      0.022	      0.320	
       0.996	      1.462	      0.998	      0.000	      0.001	      0.023	      0.315	
       0.798	      1.269	      0.714	      0.000	      0.001	      0.012	      0.256	
       0.836	      1.451	      0.674	      0.000	      0.001	      0.019	      0.334	
       0.872	      1.392	      0.777	      0.000	      0.003	      0.011	      0.249	
       0.867	      1.442	      0.856	      0.001	      0.002	      0.019	      0.285	
       0.864	      1.524	      0.796	      0.000	      0.001	      0.025	      0.319	
       0.854	      1.678	      0.794	      0.000	      0.001	      0.014	      0.280	
       0.877	      1.452	      0.827	      0.000	      0.001	      0.012	      0.233	
       0.907	      1.386	      0.850	      0.001	      0.001	      0.012	      0.279	
       0.846	      1.369	      0.794	      0.000	      0.001	      0.012	      0.236	
       0.854	      1.380	      0.770	      0.000	      0.001	      0.012	      0.243	
       0.804	      1.280	      0.661	      0.001	      0.001	      0.022	      0.322	
       0.861	      1.317	      0.838	      0.000	      0.001	      0.011	      0.233	
       0.862	      1.345	      0.767	      0.000	      0.001	      0.011	      0.236	
       0.870	      1.408	      0.710	      0.000	      0.001	      0.012	      0.251	
       0.755	      1.358	      0.780	      0.000	      0.001	      0.012	      0.243	
       0.860	      1.305	      0.760	      0.000	      0.001	      0.016	      0.270	
       1.434	      1.360	      1.002	      0.001	      0.041	      0.014	      0.246	
       1.572	      1.478	      0.877	      0.001	      0.001	      0.013	      0.244	
       1.784	      1.361	      0.828	      0.001	      0.002	      0.014	      0.248	
       0.900	      1.367	      0.891	      0.001	      0.002	      0.022	      0.422	
       0.865	      1.413	      0.818	      0.001	      0.042	      0.015	      0.270	
       1.065	      1.467	      1.300	      0.001	      0.002	      0.018	      0.263	
       0.805	      1.242	      0.677	      0.000	      0.001	      0.013	      0.244	
       1.527	      1.537	      0.942	      0.000	      0.001	      0.031	      0.405	
       0.827	      1.326	      0.852	      0.000	      0.001	      0.011	      0.223	
       0.880	      1.376	      0.758	      0.000	      0.001	      0.011	      0.239	
       0.862	      1.341	      0.741	      0.000	      0.001	      0.015	      0.300	
       0.749	      1.382	      0.892	      0.000	      0.001	      0.011	      0.261	
       0.907	      1.514	      0.755	      0.001	      0.001	      0.025	      0.435	
       0.829	      1.309	      0.812	      0.001	      0.002	      0.012	      0.258	
       0.778	      1.268	      0.735	      0.001	      0.001	      0.012	      0.298	
       0.834	      1.399	      0.757	      0.000	      0.001	      0.012	      0.269	
       0.799	      1.278	      0.668	      0.001	      0.001	      0.012	      0.257	
       0.783	      1.255	      0.693	      0.000	      0.001	      0.012	      0.264	
       0.904	      1.411	      0.758	      0.000	      0.001	      0.010	      0.256	
       0.848	      1.286	      0.855	      0.000	      0.001	      0.012	      0.275	
       0.778	      1.312	      0.903	      0.001	      0.001	      0.012	      0.271	
       0.801	      1.404	      0.684	      0.000	      0.001	      0.013	      0.262	
       1.039	      1.265	      0.667	      0.001	      0.001	      0.012	      0.263	
       1.096	      1.305	      0.780	      0.000	      0.001	      0.013	      0.266	
       0.792	      1.427	      0.929	      0.001	      0.001	      0.015	      0.278	
       0.901	      1.404	      0.763	      0.001	      0.001	      0.011	      0.272	
       1.023	      1.461	      0.978	      0.001	      0.001	      0.015	      0.269	
       0.855	      1.368	      1.439	      0.001	      0.002	      0.016	      0.275	
       0.919	      1.453	      0.781	      0.000	      0.001	      0.025	      0.373	
       1.441	      1.315	      0.743	      0.000	      0.001	      0.032	      0.352	
       0.800	      1.278	      0.758	      0.000	      0.001	      0.010	      0.261	
       0.950	      1.554	      0.919	      0.001	      0.002	      0.046	      0.628	
       1.356	      1.790	      1.049	      0.002	      0.002	      0.022	      0.330	
       0.808	      1.288	      0.871	      0.001	      0.001	      0.012	      0.275	
       0.888	      1.449	      0.768	      0.001	      0.001	      0.010	      0.253	
       0.896	      1.339	      0.824	      0.000	      0.001	      0.012	      0.259	
       0.794	      1.371	      0.921	      0.000	      0.001	      0.012	      0.266	
       0.784	      1.259	      0.747	      0.000	      0.001	      0.011	      0.255	
       0.907	      1.431	      0.832	      0.000	      0.001	      0.013	      0.275	
       0.834	      1.479	      0.943	      0.001	      0.002	      0.014	      0.278	
       0.779	      1.333	      0.917	      0.001	      0.001	      0.011	      0.260	
       0.886	      1.451	      0.759	      0.000	      0.001	      0.011	      0.267	
       0.842	      1.411	      0.812	      0.000	      0.002	      0.012	      0.258	
       0.781	      1.323	      0.851	      0.001	      0.001	      0.011	      0.255	
       0.907	      1.456	      0.753	      0.000	      0.001	      0.012	      0.260	
       1.522	      1.390	      0.900	      0.001	      0.001	      0.018	      0.314	
       0.948	      1.308	      0.929	      0.001	      0.001	      0.012	      0.266	
       0.995	      2.151	      0.909	      0.000	      0.001	      0.024	      0.409	
       1.169	      1.474	      1.001	      0.001	      0.002	      0.014	      0.304	
       0.880	      1.438	      1.372	      0.001	      0.001	      0.016	      0.276	
       0.891	      1.442	      0.747	      0.000	      0.001	      0.012	      0.324	
       0.820	      1.433	      0.827	      0.000	      0.001	      0.026	      0.432	
       1.417	      1.439	      0.770	      0.000	      0.001	      0.021	      0.329	
       0.947	      1.556	      0.785	      0.000	      0.002	      0.019	      0.387	
       0.873	      1.427	      0.902	      0.001	      0.001	      0.016	      0.330	
       0.794	      1.253	      0.696	      0.000	      0.001	      0.012	      0.256	
       0.786	      1.377	      0.860	      0.001	      0.001	      0.012	      0.328	
       0.917	      1.535	      0.808	      0.000	      0.001	      0.024	      0.385	
       0.941	      1.262	      0.667	      0.000	      0.001	      0.012	      0.292	
       0.833	      1.375	      0.866	      0.000	      0.001	      0.011	      0.263	
       0.818	      1.282	      0.668	      0.000	      0.001	      0.011	      0.265	
       0.858	      1.462	      0.828	      0.001	      0.001	      0.011	      0.263	
       0.829	      1.263	      0.665	      0.001	      0.001	      0.013	      0.270	
       0.788	      1.287	      0.854	      0.000	      0.001	      0.012	      0.268	
       0.840	      1.312	      0.665	      0.001	      0.001	      0.012	      0.267	
       1.341	      1.302	      0.855	      0.001	      0.001	      0.012	      0.308	
       1.711	      1.326	      0.889	      0.001	      0.001	      0.013	      0.277	
       1.521	      1.438	      0.844	      0.000	      0.001	      0.014	      0.277	
       1.256	      1.324	      0.907	      0.000	      0.001	      0.012	      0.298	
       1.108	      1.287	      0.814	      0.000	      0.001	      0.014	      0.280	
       1.033	      1.485	      0.782	      0.001	      0.002	      0.017	      0.302	
       1.249	      1.559	      1.170	      0.001	      0.003	      0.018	      0.291	
       1.150	      1.340	      0.841	      0.000	      0.001	      0.018	      0.384	
       0.827	      1.305	      0.838	      0.000	      0.001	      0.011	      0.260	
       0.933	      1.372	      1.148	      0.001	      0.001	      0.052	      0.460	
       0.809	      1.280	      0.665	      0.001	      0.001	      0.012	      0.258	
       0.855	      1.411	      0.830	      0.001	      0.002	      0.012	      0.265	
       0.810	      1.302	      0.659	      0.001	      0.001	      0.024	      0.414	
       0.833	      1.318	      0.857	      0.001	      0.002	      0.012	      0.271	
       0.887	      1.361	      0.850	      0.000	      0.001	      0.011	      0.260	
       0.973	      1.440	      0.765	      0.000	      0.001	      0.026	      0.356	
       0.864	      1.388	      0.838	      0.000	      0.001	      0.011	      0.317	
       0.818	      1.269	      0.671	      0.000	      0.001	      0.012	      0.265	
       0.797	      1.295	      0.694	      0.000	      0.001	      0.012	      0.273	
       0.804	      1.268	      0.703	      0.001	      0.001	      0.013	      0.281	
       0.873	      1.392	      0.752	      0.000	      0.001	      0.011	      0.277	
       0.845	      1.383	      0.767	      0.000	      0.001	      0.011	      0.276	
       0.973	      1.432	      0.811	      0.000	      0.001	      0.012	      0.277	
       0.854	      1.322	      0.867	      0.000	      0.002	      0.010	      0.255	
       0.863	      1.273	      0.827	      0.000	      0.001	      0.021	      0.334	
       0.991	      1.457	      1.040	      0.000	      0.001	      0.013	      0.277	
       1.228	      1.406	      0.874	      0.000	      0.001	      0.017	      0.286	
       1.275	      1.386	      1.114	      0.001	      0.002	      0.016	      0.277	
       0.908	      1.308	      0.733	      0.001	      0.001	      0.024	      0.375	
       0.928	      1.353	      0.829	      0.000	      0.001	      0.012	      0.256	
       0.827	      1.397	      0.825	      0.002	      0.001	      0.011	      0.257	
       0.829	      1.269	      0.680	      0.000	      0.001	      0.013	      0.267	
       0.798	      1.269	      0.662	      0.000	      0.001	      0.010	      0.248	
 
