Values recorded at: 23-Oct-2014 15:12:25

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       0.000	      9.853	      0.394	      0.001	      0.905	      0.701	      0.390	
       0.000	      9.503	      0.420	      0.000	      0.909	      0.699	      0.389	
       0.000	      9.496	      0.395	      0.001	      0.907	      0.723	      0.389	
       0.000	      9.439	      0.418	      0.001	      0.910	      0.698	      0.373	
       0.000	      9.439	      0.390	      0.001	      0.916	      0.674	      0.362	
       0.000	      9.526	      0.392	      0.001	      0.908	      0.672	      0.404	
       0.000	      9.447	      0.386	      0.000	      0.916	      0.671	      0.365	
       0.000	      9.584	      0.417	      0.000	      0.889	      0.698	      0.378	
       0.000	      9.488	      0.426	      0.001	      0.933	      0.754	      0.369	
       0.000	      9.455	      0.419	      0.000	      0.901	      0.718	      0.364	
       0.000	      9.449	      0.387	      0.000	      0.936	      0.671	      0.363	
       0.000	      9.469	      0.391	      0.000	      0.851	      0.704	      0.360	
       0.000	      9.478	      0.386	      0.001	      0.875	      0.672	      0.363	
       0.000	      9.400	      0.383	      0.000	      0.892	      0.696	      0.398	
       0.000	      9.462	      0.428	      0.001	      0.893	      0.745	      0.366	
       0.000	      9.453	      0.416	      0.000	      0.910	      0.718	      0.364	
       0.000	      9.446	      0.389	      0.001	      0.925	      0.676	      0.410	
       0.000	      9.516	      0.392	      0.001	      0.924	      0.744	      0.020	
       0.000	      9.572	      0.426	      0.000	      0.888	      0.700	      0.024	
       0.000	      9.458	      0.389	      0.001	      0.883	      0.697	      0.023	
       0.000	      9.469	      0.386	      0.001	      0.909	      0.695	      0.020	
       0.000	     10.163	      0.397	      0.001	      0.915	      0.702	      0.023	
       0.000	      9.489	      0.387	      0.001	      0.890	      0.674	      0.020	
       0.000	     10.097	      0.415	      0.001	      0.907	      0.699	      0.022	
       0.000	      9.469	      0.392	      0.001	      0.902	      0.705	      0.022	
       0.000	      9.431	      0.384	      0.001	      0.864	      0.698	      0.022	
       0.000	      9.478	      0.384	      0.000	      0.909	      0.696	      0.021	
       0.000	      9.507	      0.401	      0.000	      0.919	      0.701	      0.022	
       0.000	      9.447	      0.386	      0.001	      0.905	      0.674	      0.020	
       0.000	     10.169	      0.410	      0.000	      0.900	      0.706	      0.021	
       0.000	      9.477	      0.386	      0.001	      0.893	      0.669	      0.020	
       0.000	      9.435	      0.390	      0.001	      0.898	      0.672	      0.021	
       0.000	      9.436	      0.389	      0.001	      0.891	      0.726	      0.022	
       0.000	      9.455	      0.387	      0.001	      0.883	      0.699	      0.021	
       0.000	      9.455	      0.431	      0.001	      0.899	      0.721	      0.020	
       0.000	      9.446	      0.405	      0.000	      0.922	      0.722	      0.021	
       0.000	      9.492	      0.393	      0.000	      0.923	      0.674	      0.021	
       0.000	      9.489	      0.390	      0.001	      0.880	      0.669	      0.020	
       0.000	      9.447	      0.386	      0.000	      0.920	      0.725	      0.024	
       0.000	      9.507	      0.395	      0.001	      0.886	      0.700	      0.022	
       0.000	      9.484	      0.430	      0.001	      0.889	      0.703	      0.022	
       0.000	      9.920	      0.400	      0.001	      0.970	      0.702	      0.023	
       0.000	      9.422	      0.385	      0.001	      0.905	      0.700	      0.022	
       0.000	      9.399	      0.431	      0.001	      0.914	      0.682	      0.020	
       0.000	      9.426	      0.384	      0.001	      0.879	      0.722	      0.022	
       0.000	      9.447	      0.388	      0.000	      0.901	      0.672	      0.020	
       0.000	      9.542	      0.396	      0.001	      0.928	      0.699	      0.021	
       0.000	      9.504	      0.388	      0.000	      0.902	      0.675	      0.021	
       0.000	      9.789	      0.417	      0.001	      0.914	      0.698	      0.022	
       0.000	      9.604	      0.402	      0.001	      0.890	      0.680	      0.022	
       0.000	      9.482	      0.393	      0.000	      0.919	      0.696	      0.022	
       0.000	      9.466	      0.392	      0.001	      0.884	      0.705	      0.024	
       0.000	      9.988	      0.406	      0.001	      0.898	      0.702	      0.024	
       0.000	      9.572	      0.392	      0.001	      0.856	      0.682	      0.021	
       0.000	      9.461	      0.383	      0.001	      0.888	      0.676	      0.021	
       0.000	      9.411	      0.383	      0.001	      0.882	      0.698	      0.021	
       0.000	      9.440	      0.398	      0.000	      0.918	      0.702	      0.021	
       0.000	      9.542	      0.386	      0.001	      0.911	      0.704	      0.025	
       0.000	      9.500	      0.385	      0.000	      0.897	      0.673	      0.020	
       0.000	      9.405	      0.412	      0.000	      0.919	      0.698	      0.022	
       0.000	      9.462	      0.384	      0.000	      0.921	      0.702	      0.022	
       0.000	      9.457	      0.385	      0.001	      0.883	      0.699	      0.022	
       0.000	      9.453	      0.387	      0.001	      0.898	      0.693	      0.020	
       0.000	      9.690	      0.484	      0.000	      0.896	      0.707	      0.024	
       0.000	      9.511	      0.387	      0.001	      0.898	      0.673	      0.020	
       0.000	      9.467	      0.387	      0.000	      0.907	      0.672	      0.020	
       0.000	      9.474	      0.391	      0.001	      0.930	      0.674	      0.020	
       0.000	      9.460	      0.388	      0.000	      0.895	      0.681	      0.021	
       0.000	      9.470	      0.382	      0.001	      0.891	      0.726	      0.023	
       0.000	      9.466	      0.390	      0.000	      0.897	      0.676	      0.020	
       0.000	      9.458	      0.389	      0.001	      0.914	      0.673	      0.020	
       0.000	      9.434	      0.386	      0.001	      0.876	      0.722	      0.020	
       0.000	      9.392	      0.381	      0.001	      0.885	      0.698	      0.022	
       0.000	      9.440	      0.389	      0.001	      0.920	      0.674	      0.020	
       0.000	      9.465	      0.384	      0.001	      0.902	      0.699	      0.020	
       0.000	      9.507	      0.398	      0.001	      0.906	      0.709	      0.022	
       0.000	      9.442	      0.387	      0.000	      0.907	      0.673	      0.020	
       0.000	      9.666	      0.416	      0.001	      0.858	      0.699	      0.022	
       0.000	      9.524	      0.387	      0.001	      0.922	      0.713	      0.022	
       0.000	      9.436	      0.390	      0.000	      0.889	      0.672	      0.020	
       0.000	      9.449	      0.403	      0.001	      0.944	      0.724	      0.022	
       0.000	      9.446	      0.394	      0.000	      0.909	      0.705	      0.023	
       0.000	      9.530	      0.398	      0.001	      0.911	      0.704	      0.022	
       0.000	     10.236	      0.454	      0.001	      0.858	      0.678	      0.022	
       0.000	      9.441	      0.388	      0.000	      0.874	      0.673	      0.020	
       0.000	      9.440	      0.390	      0.000	      0.883	      0.691	      0.030	
       0.000	      9.511	      0.386	      0.001	      0.902	      0.703	      0.022	
       0.000	      9.511	      0.386	      0.001	      0.897	      0.673	      0.020	
       0.000	     10.248	      0.434	      0.001	      0.942	      0.700	      0.022	
       0.000	      9.413	      0.391	      0.000	      0.907	      0.674	      0.020	
