Values recorded at: 01-May-2013 10:09:31

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       2.846	      3.232	      1.574	      0.001	      0.168	      0.003	      0.710	
       2.808	      3.226	      1.647	      0.002	      0.170	      0.003	      0.715	
       2.812	      3.152	      1.577	      0.001	      0.173	      0.003	      0.771	
       1.236	      1.349	      0.689	      0.000	      0.079	      0.002	      0.277	
       1.254	      1.359	      0.695	      0.000	      0.080	      0.001	      0.278	
       1.561	      1.720	      0.943	      0.001	      0.145	      0.002	      0.383	
       1.590	      1.712	      0.937	      0.001	      0.143	      0.002	      0.400	
       1.596	      1.692	      0.940	      0.001	      0.145	      0.002	      0.382	
       1.595	      1.672	      0.934	      0.001	      0.144	      0.002	      0.383	
       1.584	      1.693	      0.964	      0.001	      0.144	      0.002	      0.386	
       1.565	      1.667	      0.932	      0.001	      0.138	      0.002	      0.383	
       1.569	      1.677	      0.936	      0.042	      0.101	      0.002	      0.387	
       1.566	      1.693	      0.940	      0.041	      0.103	      0.002	      0.388	
       1.567	      1.716	      0.927	      0.001	      0.144	      0.002	      0.389	
       1.830	      1.717	      0.944	      0.001	      0.097	      0.002	      0.394	
       1.583	      1.843	      0.883	      0.001	      0.188	      0.002	      0.393	
       1.574	      1.771	      0.930	      0.000	      0.140	      0.002	      0.391	
       1.589	      1.707	      0.939	      0.040	      0.100	      0.002	      0.396	
       1.554	      1.703	      0.929	      0.001	      0.141	      0.002	      0.399	
       1.567	      1.692	      0.924	      0.001	      0.143	      0.002	      0.384	
       1.574	      1.729	      0.936	      0.000	      0.142	      0.002	      0.393	
       1.566	      1.698	      0.933	      0.001	      0.140	      0.002	      0.384	
       1.564	      1.681	      0.875	      0.001	      0.144	      0.001	      0.383	
       1.587	      1.713	      0.945	      0.040	      0.101	      0.002	      0.384	
       1.591	      1.677	      0.928	      0.001	      0.143	      0.002	      0.384	
       1.568	      1.671	      0.927	      0.001	      0.147	      0.002	      0.390	
       1.560	      1.680	      0.929	      0.001	      0.141	      0.002	      0.386	
       1.561	      1.689	      0.926	      0.001	      0.144	      0.002	      0.388	
       1.787	      1.796	      0.926	      0.001	      0.140	      0.002	      0.386	
