Values recorded at: 29-Apr-2013 19:59:57

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       0.763	      0.987	      0.576	      0.000	      0.473	      0.002	      0.290	
       0.756	      0.991	      0.601	      0.000	      0.507	      0.001	      0.284	
       0.771	      0.974	      0.582	      0.000	      0.495	      0.002	      0.322	
       0.772	      0.980	      0.685	      0.001	      0.521	      0.002	      0.286	
       0.766	      0.997	      0.711	      0.000	      0.517	      0.001	      0.299	
       0.775	      0.987	      0.704	      0.001	      0.561	      0.002	      0.277	
       0.772	      0.957	      0.713	      0.000	      0.535	      0.002	      0.291	
       0.763	      0.962	      0.575	      0.000	      0.473	      0.002	      0.292	
       0.754	      0.969	      0.698	      0.000	      0.595	      0.002	      0.309	
       0.814	      0.984	      0.735	      0.001	      0.514	      0.002	      0.334	
       0.812	      0.967	      0.595	      0.001	      0.544	      0.003	      0.313	
       0.767	      0.967	      0.736	      0.001	      0.509	      0.002	      0.315	
       0.770	      1.002	      0.595	      0.001	      0.515	      0.003	      0.319	
       0.870	      1.040	      0.699	      0.001	      0.498	      0.004	      0.330	
       0.815	      1.016	      0.863	      0.001	      0.765	      0.002	      0.303	
       1.088	      1.040	      0.952	      0.000	      0.507	      0.002	      0.323	
       0.760	      0.972	      0.579	      0.000	      0.462	      0.002	      0.292	
       1.313	      1.326	      0.671	      0.000	      0.975	      0.002	      0.327	
       1.781	      1.004	      0.610	      0.000	      0.472	      0.002	      0.297	
       0.865	      0.990	      0.580	      0.001	      0.469	      0.002	      0.293	
       0.780	      0.979	      0.686	      0.000	      0.502	      0.002	      0.284	
       0.795	      0.962	      0.579	      0.001	      0.478	      0.002	      0.289	
       0.749	      0.988	      0.579	      0.001	      0.520	      0.003	      0.375	
       0.757	      1.291	      0.691	      0.000	      0.583	      0.002	      0.353	
       0.780	      1.138	      0.763	      0.001	      0.724	      0.003	      0.294	
       1.237	      1.035	      0.699	      0.001	      0.501	      0.005	      0.438	
       1.009	      0.955	      0.851	      0.000	      0.507	      0.002	      0.298	
       0.934	      1.217	      0.607	      0.001	      1.604	      0.002	      0.342	
       0.768	      1.203	      0.689	      0.002	      0.498	      0.002	      0.288	
       0.795	      0.996	      0.752	      0.000	      0.534	      0.002	      0.292	
       0.886	      1.107	      0.608	      0.001	      0.895	      0.003	      0.340	
       1.024	      0.980	      0.824	      0.001	      0.641	      0.002	      0.339	
       0.770	      1.008	      0.579	      0.000	      0.488	      0.002	      0.317	
       0.807	      0.990	      0.709	      0.001	      0.509	      0.002	      0.299	
