Values recorded at: 05-Dec-2012 22:50:25

       World	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       9.956	      0.845	      0.001	      0.000	      0.013	      0.653	
      10.608	      0.863	      0.000	      0.000	      0.012	      0.871	
       9.832	      0.780	      0.000	      0.000	      0.012	      0.454	
       9.393	      0.770	      0.000	      0.000	      0.011	      0.453	
      10.226	      0.771	      0.000	      0.000	      0.011	      0.450	
       9.683	      0.779	      0.000	      0.000	      0.011	      0.634	
       9.622	      0.778	      0.000	      0.000	      0.011	      0.724	
      10.037	      0.767	      0.000	      0.000	      0.012	      0.462	
       9.654	      0.793	      0.000	      0.000	      0.011	      0.446	
       9.896	      0.972	      0.000	      0.000	      0.027	      0.637	
      10.926	      1.036	      0.000	      0.000	      0.012	      0.658	
      10.254	      0.867	      0.000	      0.000	      0.012	      0.759	
      10.711	      0.773	      0.000	      0.000	      0.053	      0.670	
      10.021	      0.836	      0.000	      0.000	      0.012	      0.954	
      10.472	      0.861	      0.000	      0.000	      0.024	      0.591	
      10.379	      0.857	      0.000	      0.000	      0.014	      0.589	
       9.698	      0.916	      0.000	      0.000	      0.011	      0.600	
      10.999	      0.868	      0.000	      0.000	      0.011	      0.664	
      10.576	      0.815	      0.000	      0.000	      0.013	      0.649	
      10.627	      1.113	      0.001	      0.000	      0.012	      0.594	
      10.323	      0.913	      0.000	      0.000	      0.056	      0.721	
       9.444	      0.774	      0.000	      0.000	      0.011	      0.449	
      10.341	      0.781	      0.000	      0.000	      0.011	      0.446	
       9.681	      0.778	      0.000	      0.000	      0.011	      0.467	
       9.531	      0.919	      0.001	      0.000	      0.019	      0.620	
       9.808	      0.784	      0.000	      0.000	      0.012	      0.460	
       9.818	      0.768	      0.000	      0.000	      0.011	      0.468	
       9.749	      0.840	      0.001	      0.000	      0.023	      0.742	
       9.754	      0.777	      0.000	      0.000	      0.012	      0.448	
      10.160	      0.784	      0.000	      0.000	      0.012	      0.455	
      10.119	      0.981	      0.000	      0.000	      0.012	      0.453	
       9.700	      0.995	      0.000	      0.000	      0.023	      0.562	
       9.465	      0.776	      0.000	      0.000	      0.011	      0.435	
      10.275	      0.771	      0.001	      0.000	      0.012	      0.452	
       9.771	      0.841	      0.001	      0.188	      0.019	      0.765	
       9.808	      0.777	      0.000	      0.163	      0.013	      0.474	
      10.866	      0.797	      0.000	      0.161	      0.055	      0.627	
      11.387	      0.860	      0.000	      0.160	      0.034	      0.715	
      11.276	      0.775	      0.000	      0.158	      0.013	      0.754	
      11.566	      0.778	      0.000	      0.157	      0.055	      0.609	
      10.701	      0.772	      0.000	      0.155	      0.013	      0.463	
      10.900	      0.866	      0.000	      0.235	      0.014	      0.698	
      10.482	      0.916	      0.000	      0.162	      0.021	      0.631	
      10.808	      0.813	      0.000	      0.152	      0.014	      0.689	
      11.631	      0.795	      0.000	      0.160	      0.016	      0.633	
      11.248	      0.839	      0.000	      0.254	      0.013	      0.756	
      10.807	      0.937	      0.000	      0.159	      0.014	      0.461	
      11.198	      0.774	      0.000	      0.154	      0.013	      0.460	
       9.714	      1.020	      0.000	      0.219	      0.013	      0.617	
      11.238	      0.792	      0.000	      0.154	      0.016	      0.667	
      11.249	      0.786	      0.000	      0.153	      0.012	      0.603	
      10.542	      0.787	      0.000	      0.167	      0.022	      0.709	
      11.172	      0.831	      0.000	      0.151	      0.079	      0.466	
      10.186	      0.874	      0.000	      0.160	      0.029	      0.536	
      10.464	      0.784	      0.000	      0.157	      0.012	      0.457	
       9.667	      0.779	      0.000	      0.156	      0.012	      0.506	
       9.890	      0.971	      0.000	      0.159	      0.014	      0.480	
       9.620	      0.920	      0.000	      0.162	      0.026	      0.523	
       9.646	      0.783	      0.000	      0.163	      0.013	      0.459	
      11.395	      0.777	      0.000	      0.157	      0.050	      0.629	
      11.157	      0.777	      0.000	      0.154	      0.014	      0.551	
      10.990	      1.058	      0.000	      0.258	      0.015	      0.608	
      11.044	      0.801	      0.000	      0.160	      0.013	      0.464	
       9.306	      0.772	      0.000	      0.168	      0.016	      0.648	
      11.283	      0.798	      0.000	      0.153	      0.013	      0.600	
      10.227	      0.773	      0.000	      0.159	      0.013	      0.462	
      11.096	      0.828	      0.000	      0.160	      0.013	      0.730	
      10.647	      1.054	      0.000	      0.272	      0.015	      0.525	
      10.259	      0.797	      0.000	      0.171	      0.013	      0.597	
      10.108	      0.779	      0.000	      0.159	      0.012	      0.470	
      10.410	      0.804	      0.000	      0.159	      0.013	      0.471	
       9.759	      0.823	      0.000	      0.185	      0.022	      0.548	
      10.878	      0.885	      0.000	      0.293	      0.014	      0.779	
      10.719	      0.769	      0.000	      0.152	      0.013	      0.745	
      11.282	      0.774	      0.000	      0.165	      0.052	      0.629	
      11.207	      0.788	      0.000	      0.165	      0.050	      0.638	
      11.170	      0.811	      0.001	      0.176	      0.026	      0.889	
      10.818	      0.786	      0.000	      0.157	      0.015	      0.514	
      10.796	      0.984	      0.000	      0.242	      0.014	      0.950	
      11.126	      0.804	      0.000	      0.223	      0.021	      0.750	
      11.139	      0.755	      0.000	      0.154	      0.012	      0.675	
      11.579	      0.772	      0.000	      0.159	      0.013	      0.471	
      11.225	      0.846	      0.000	      0.164	      0.014	      0.811	
      11.280	      1.049	      0.000	      0.301	      0.016	      0.734	
      10.121	      0.928	      0.000	      0.160	      0.025	      0.551	
       9.306	      0.785	      0.000	      0.157	      0.013	      0.470	
      10.238	      0.779	      0.000	      0.151	      0.013	      0.656	
      11.086	      0.771	      0.000	      0.177	      0.013	      0.617	
      11.177	      0.967	      0.000	      0.163	      0.014	      0.564	
       9.582	      0.781	      0.000	      0.158	      0.013	      0.588	
       9.906	      0.780	      0.001	      0.154	      0.012	      0.463	
      10.334	      0.780	      0.000	      0.154	      0.013	      0.464	
       9.544	      0.808	      0.000	      0.159	      0.013	      0.463	
       9.262	      0.773	      0.000	      0.157	      0.013	      0.527	
       9.922	      0.777	      0.000	      0.156	      0.012	      0.467	
      10.625	      0.772	      0.000	      0.160	      0.013	      0.468	
      11.185	      1.200	      0.001	      0.168	      0.014	      0.488	
       9.407	      0.844	      0.001	      0.156	      0.017	      0.622	
       9.809	      0.776	      0.000	      0.171	      0.012	      0.472	
      11.780	      0.781	      0.000	      0.164	      0.014	      0.473	
       9.578	      0.778	      0.000	      0.163	      0.013	      0.470	
      10.070	      0.878	      0.002	      0.202	      0.013	      0.498	
       9.932	      0.781	      0.000	      0.186	      0.013	      0.454	
       9.992	      0.771	      0.000	      0.157	      0.012	      0.465	
      11.082	      0.815	      0.000	      0.160	      0.014	      0.666	
      10.543	      0.776	      0.000	      0.155	      0.013	      0.727	
      10.327	      0.913	      0.000	      0.158	      0.017	      0.559	
       9.799	      0.772	      0.000	      0.151	      0.012	      0.465	
       9.457	      0.777	      0.000	      0.151	      0.012	      0.460	
       9.655	      0.855	      0.000	      0.171	      0.029	      0.758	
       9.699	      0.851	      0.000	      0.150	      0.015	      0.645	
       9.644	      0.775	      0.000	      0.142	      0.013	      0.480	
      11.593	      0.756	      0.000	      0.266	      0.013	      0.594	
      11.293	      0.769	      0.000	      0.137	      0.013	      0.467	
       9.766	      0.887	      0.000	      0.166	      0.014	      0.594	
      10.840	      0.853	      0.000	      0.253	      0.064	      0.592	
       9.989	      0.789	      0.000	      0.212	      0.014	      0.663	
      10.314	      0.777	      0.000	      0.122	      0.012	      0.461	
       9.740	      0.775	      0.000	      0.118	      0.012	      0.449	
       9.897	      1.008	      0.000	      0.119	      0.023	      0.769	
       9.524	      0.782	      0.000	      0.120	      0.013	      0.457	
       9.905	      0.775	      0.000	      0.120	      0.013	      0.447	
      10.473	      0.800	      0.000	      0.115	      0.013	      0.455	
       9.758	      0.894	      0.000	      0.110	      0.013	      0.556	
       9.381	      0.919	      0.000	      0.182	      0.016	      0.526	
      10.302	      0.797	      0.000	      0.099	      0.012	      0.456	
       9.865	      0.774	      0.000	      0.096	      0.012	      0.461	
       9.730	      1.356	      0.000	      0.134	      0.014	      0.464	
       9.458	      0.781	      0.000	      0.100	      0.012	      0.455	
      11.557	      0.823	      0.000	      0.145	      0.013	      0.607	
      11.752	      0.921	      0.000	      0.144	      0.013	      0.549	
      10.438	      0.776	      0.000	      0.091	      0.013	      0.452	
      10.299	      1.469	      0.001	      0.125	      0.027	      0.549	
      10.576	      0.833	      0.001	      0.149	      0.013	      0.523	
       9.686	      0.777	      0.000	      0.082	      0.012	      0.458	
      10.797	      0.775	      0.000	      0.083	      0.013	      0.446	
       9.936	      0.848	      0.000	      0.083	      0.014	      0.566	
       9.600	      0.999	      0.000	      0.080	      0.014	      0.469	
      10.353	      0.796	      0.000	      0.070	      0.020	      0.545	
       9.503	      0.774	      0.000	      0.072	      0.012	      0.468	
      11.523	      0.778	      0.000	      0.071	      0.012	      0.431	
       9.269	      0.770	      0.000	      0.067	      0.012	      0.682	
       9.974	      0.777	      0.000	      0.062	      0.012	      0.448	
      10.357	      0.774	      0.000	      0.060	      0.013	      0.458	
       9.621	      1.030	      0.001	      0.078	      0.014	      0.603	
      10.012	      0.938	      0.000	      0.059	      0.014	      0.500	
       9.963	      0.773	      0.000	      0.052	      0.013	      0.477	
       9.579	      0.782	      0.000	      0.052	      0.071	      0.489	
       9.874	      0.899	      0.000	      0.052	      0.035	      0.548	
       9.796	      0.776	      0.000	      0.044	      0.013	      0.497	
       9.720	      0.817	      0.000	      0.050	      0.014	      0.640	
      10.702	      0.774	      0.000	      0.042	      0.014	      0.460	
      10.938	      1.017	      0.000	      0.088	      0.014	      0.569	
      10.460	      1.198	      0.001	      0.096	      0.013	      0.589	
      10.631	      0.773	      0.000	      0.031	      0.013	      0.455	
      10.994	      0.860	      0.000	      0.031	      0.080	      0.724	
      11.279	      0.813	      0.000	      0.031	      0.013	      0.629	
      11.040	      0.839	      0.000	      0.025	      0.013	      0.595	
      10.855	      1.086	      0.000	      0.000	      0.014	      0.444	
      10.694	      0.787	      0.001	      0.000	      0.014	      0.641	
      10.045	      0.794	      0.000	      0.000	      0.014	      0.467	
      10.272	      0.838	      0.000	      0.000	      0.012	      0.628	
      10.009	      1.237	      0.001	      0.001	      0.018	      0.562	
       9.754	      0.790	      0.000	      0.000	      0.018	      0.829	
       9.454	      0.763	      0.000	      0.000	      0.011	      0.447	
      10.216	      0.816	      0.000	      0.000	      0.013	      0.629	
      11.115	      0.883	      0.001	      0.000	      0.012	      0.585	
      10.477	      0.941	      0.000	      0.000	      0.013	      0.610	
      10.145	      1.014	      0.000	      0.000	      0.053	      0.606	
      10.310	      0.774	      0.000	      0.000	      0.012	      0.452	
      10.213	      0.874	      0.000	      0.000	      0.011	      0.661	
      10.546	      0.979	      0.000	      0.000	      0.012	      0.467	
      10.465	      0.918	      0.000	      0.000	      0.012	      0.739	
      10.367	      1.060	      0.000	      0.000	      0.012	      0.603	
       9.698	      0.776	      0.000	      0.000	      0.010	      0.462	
      10.050	      0.772	      0.000	      0.000	      0.011	      0.449	
      10.508	      0.990	      0.000	      0.001	      0.016	      0.663	
      10.074	      0.772	      0.000	      0.000	      0.012	      0.443	
 
