Values recorded at: 21-Oct-2013 15:03:01

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       0.800	      0.632	      0.314	      0.000	      0.000	      0.012	      0.511	
       0.289	      0.582	      0.292	      0.000	      0.000	      0.006	      0.401	
       0.674	      0.641	      0.296	      0.000	      0.001	      0.009	      0.783	
       0.292	      0.579	      0.493	      0.000	      0.000	      0.005	      0.390	
       0.437	      0.528	      0.369	      0.000	      0.001	      0.008	      0.426	
       0.290	      0.529	      0.425	      0.000	      0.000	      0.005	      0.412	
       0.310	      0.525	      0.335	      0.000	      0.001	      0.008	      0.419	
       0.437	      1.008	      0.799	      0.000	      0.001	      0.009	      0.465	
       0.304	      0.567	      0.297	      0.000	      0.001	      0.007	      0.421	
       0.337	      0.560	      0.393	      0.000	      0.001	      0.020	      0.644	
       0.325	      0.525	      0.278	      0.000	      0.001	      0.006	      0.403	
       0.354	      0.508	      0.469	      0.000	      0.001	      0.018	      0.749	
       0.517	      0.487	      0.674	      0.000	      0.001	      0.006	      0.461	
       0.384	      0.526	      0.417	      0.000	      0.001	      0.008	      0.426	
       0.282	      0.583	      0.277	      0.000	      0.000	      0.005	      0.403	
       0.521	      0.530	      0.701	      0.000	      0.001	      0.009	      0.424	
       0.300	      1.155	      0.321	      0.000	      0.000	      0.052	      0.479	
       0.309	      0.550	      0.277	      0.000	      0.001	      0.007	      0.423	
       0.356	      0.581	      0.372	      0.000	      0.001	      0.006	      0.414	
       0.458	      0.540	      0.720	      0.000	      0.001	      0.007	      0.414	
       0.349	      0.750	      0.417	      0.000	      0.002	      0.008	      0.504	
       0.667	      0.507	      0.759	      0.000	      0.000	      0.006	      0.476	
       0.278	      0.520	      0.331	      0.000	      0.001	      0.006	      0.408	
       0.302	      0.508	      0.591	      0.000	      0.000	      0.015	      0.449	
       0.332	      0.534	      0.282	      0.000	      0.001	      0.008	      0.439	
       0.750	      0.625	      0.305	      0.000	      0.001	      0.007	      0.421	
       0.304	      0.520	      0.645	      0.000	      0.001	      0.006	      0.396	
       0.337	      0.712	      0.290	      0.000	      0.001	      0.017	      0.628	
       0.337	      0.521	      0.313	      0.000	      0.001	      0.006	      0.385	
       0.453	      0.527	      0.313	      0.000	      0.001	      0.008	      0.423	
       0.425	      0.554	      0.793	      0.000	      0.001	      0.009	      0.442	
       0.387	      0.536	      0.614	      0.000	      0.000	      0.007	      0.418	
       0.530	      0.577	      0.727	      0.000	      0.001	      0.020	      0.671	
       0.310	      0.517	      0.594	      0.000	      0.001	      0.007	      0.416	
       0.374	      0.857	      0.323	      0.001	      0.002	      0.009	      0.479	
       0.295	      0.519	      0.309	      0.000	      0.001	      0.009	      0.427	
       0.311	      0.515	      0.279	      0.000	      0.001	      0.008	      0.472	
       0.284	      0.526	      0.457	      0.000	      0.001	      0.006	      0.416	
       0.338	      0.526	      0.347	      0.000	      0.001	      0.008	      0.418	
       0.431	      0.518	      0.730	      0.000	      0.001	      0.007	      0.539	
       0.305	      0.517	      0.305	      0.000	      0.000	      0.008	      0.431	
       0.914	      0.522	      0.422	      0.000	      0.000	      0.006	      0.397	
       0.368	      0.532	      0.344	      0.000	      0.001	      0.006	      0.452	
       0.304	      0.837	      0.454	      0.000	      0.001	      0.008	      0.422	
       0.429	      0.504	      0.705	      0.000	      0.000	      0.006	      0.398	
       0.326	      0.579	      0.635	      0.000	      0.000	      0.006	      0.393	
       0.284	      0.542	      0.283	      0.000	      0.001	      0.007	      0.423	
       0.356	      0.522	      0.279	      0.000	      0.001	      0.007	      0.416	
       0.602	      1.083	      0.675	      0.000	      0.001	      0.014	      0.478	
       0.671	      0.593	      0.817	      0.000	      0.001	      0.009	      0.443	
       0.381	      0.523	      0.303	      0.000	      0.001	      0.007	      0.408	
       0.362	      0.582	      0.308	      0.000	      0.001	      0.009	      0.424	
       0.512	      0.558	      0.737	      0.000	      0.001	      0.007	      0.418	
       0.723	      0.536	      0.801	      0.000	      0.000	      0.008	      0.461	
       0.320	      0.530	      0.664	      0.000	      0.001	      0.006	      0.427	
       0.312	      0.528	      0.297	      0.000	      0.001	      0.009	      0.422	
       0.283	      0.521	      0.707	      0.000	      0.000	      0.006	      0.399	
       0.774	      0.511	      0.772	      0.000	      0.001	      0.008	      0.625	
       0.295	      0.638	      0.560	      0.000	      0.001	      0.009	      0.458	
       0.799	      0.548	      0.367	      0.000	      0.001	      0.008	      0.714	
       0.271	      0.505	      0.363	      0.000	      0.000	      0.005	      0.388	
       0.324	      0.867	      0.474	      0.000	      0.002	      0.009	      0.425	
       0.587	      0.501	      0.700	      0.000	      0.001	      0.007	      0.413	
       0.375	      0.524	      0.280	      0.000	      0.001	      0.007	      0.475	
       0.572	      0.590	      0.735	      0.000	      0.001	      0.015	      0.392	
       0.348	      0.535	      0.660	      0.000	      0.000	      0.008	      0.423	
       0.441	      0.526	      0.800	      0.000	      0.001	      0.007	      0.419	
       0.301	      0.545	      0.281	      0.000	      0.001	      0.007	      0.459	
       0.309	      0.522	      0.442	      0.000	      0.000	      0.006	      0.402	
       0.281	      0.567	      0.317	      0.000	      0.001	      0.007	      0.404	
       0.324	      0.846	      0.430	      0.001	      0.003	      0.008	      0.446	
       0.283	      0.506	      0.508	      0.000	      0.001	      0.006	      0.429	
       0.714	      0.489	      0.697	      0.000	      0.000	      0.006	      0.482	
       0.283	      0.541	      0.503	      0.000	      0.000	      0.007	      0.405	
       0.391	      0.526	      0.323	      0.000	      0.001	      0.009	      0.431	
       0.580	      1.086	      0.759	      0.000	      0.001	      0.019	      0.526	
       0.351	      0.527	      0.618	      0.000	      0.001	      0.009	      0.561	
       1.309	      0.528	      0.315	      0.000	      0.001	      0.008	      0.425	
       0.342	      0.527	      0.297	      0.000	      0.001	      0.009	      0.432	
       0.551	      0.531	      0.709	      0.000	      0.000	      0.006	      0.409	
       0.848	      0.514	      0.697	      0.000	      0.001	      0.008	      0.427	
       0.312	      0.510	      0.314	      0.000	      0.001	      0.008	      0.418	
       0.289	      0.575	      0.277	      0.000	      0.001	      0.007	      0.416	
       0.399	      0.589	      0.530	      0.000	      0.001	      0.012	      0.524	
       0.332	      0.533	      0.278	      0.000	      0.001	      0.006	      0.407	
       0.381	      0.514	      0.332	      0.000	      0.001	      0.009	      0.480	
       0.284	      0.509	      0.458	      0.000	      0.001	      0.007	      0.419	
       0.486	      0.573	      0.349	      0.000	      0.001	      0.009	      0.437	
       0.325	      0.584	      0.642	      0.000	      0.001	      0.008	      0.429	
       0.302	      0.536	      0.408	      0.000	      0.001	      0.006	      0.505	
       0.288	      0.787	      0.796	      0.000	      0.000	      0.012	      0.609	
       0.302	      0.573	      0.281	      0.000	      0.001	      0.007	      0.484	
       0.301	      0.757	      0.400	      0.000	      0.002	      0.007	      1.560	
       0.277	      0.551	      0.306	      0.000	      0.000	      0.005	      0.402	
       0.297	      0.558	      0.270	      0.000	      0.001	      0.007	      0.407	
       0.303	      0.588	      0.525	      0.000	      0.001	      0.007	      0.428	
       0.350	      0.525	      0.290	      0.000	      0.001	      0.008	      0.473	
       0.288	      0.505	      0.307	      0.000	      0.000	      0.007	      0.420	
       0.419	      0.560	      1.064	      0.000	      0.001	      0.007	      0.432	
       0.321	      0.923	      0.367	      0.000	      0.001	      0.007	      0.422	
       0.302	      0.568	      0.280	      0.000	      0.001	      0.007	      0.424	
       0.665	      0.531	      0.384	      0.000	      0.001	      0.008	      0.422	
       0.386	      0.513	      0.454	      0.000	      0.001	      0.008	      0.422	
