Values recorded at: 14-Apr-2015 11:14:41

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       0.576	      0.372	      0.310	      0.000	      3.649	      0.025	      0.235	
       0.501	      0.333	      0.301	      0.000	      3.586	      0.024	      0.235	
       0.500	      0.323	      0.333	      0.001	      3.551	      0.024	      0.223	
       0.494	      0.351	      0.306	      0.001	      3.575	      0.024	      0.229	
       0.479	      0.329	      0.339	      0.000	      3.608	      0.025	      0.239	
       0.491	      0.353	      0.350	      0.000	      3.778	      0.024	      0.236	
       0.468	      0.335	      0.328	      0.000	      3.870	      0.023	      0.226	
       0.478	      0.330	      0.277	      0.001	      3.774	      0.024	      0.233	
       0.488	      0.327	      0.303	      0.000	      3.771	      0.024	      0.255	
       0.523	      0.343	      0.353	      0.001	      3.742	      0.025	      0.241	
       0.495	      0.330	      0.278	      0.001	      3.700	      0.028	      0.254	
       0.505	      0.362	      0.305	      0.001	      3.787	      0.026	      0.254	
       0.502	      0.331	      0.337	      0.001	      3.799	      0.024	      0.238	
       0.461	      0.325	      0.291	      0.001	      3.735	      0.030	      0.250	
       0.509	      0.350	      0.302	      0.001	      3.867	      0.025	      0.258	
       0.483	      0.327	      0.331	      0.001	      3.774	      0.025	      0.242	
       0.507	      0.329	      0.307	      0.001	      3.885	      0.024	      0.231	
       0.482	      0.360	      0.303	      0.000	      3.866	      0.025	      0.226	
       0.483	      0.343	      0.332	      0.001	      3.859	      0.024	      0.234	
       0.543	      0.379	      0.345	      0.001	      3.826	      0.025	      0.265	
       0.475	      0.326	      0.296	      0.001	      3.860	      0.024	      0.231	
       0.488	      0.339	      0.330	      0.001	      3.771	      0.024	      0.231	
       0.472	      0.333	      0.278	      0.001	      3.823	      0.024	      0.239	
       0.515	      0.340	      0.343	      0.001	      3.721	      0.025	      0.248	
       0.512	      0.328	      0.302	      0.001	      3.762	      0.029	      0.253	
       0.511	      0.352	      0.302	      0.001	      3.735	      0.024	      0.245	
       0.502	      0.332	      0.333	      0.001	      3.665	      0.025	      0.247	
       0.550	      0.337	      0.327	      0.001	      3.864	      0.025	      0.262	
       0.499	      0.355	      0.302	      0.001	      3.746	      0.025	      0.249	
       0.496	      0.330	      0.329	      0.001	      3.774	      0.024	      0.254	
       0.511	      0.332	      0.340	      0.001	      3.791	      0.025	      0.247	
       0.492	      0.353	      0.301	      0.000	      3.846	      0.026	      0.242	
       0.502	      0.362	      0.333	      0.001	      3.763	      0.026	      0.244	
       0.536	      0.353	      0.358	      0.001	      3.778	      0.027	      0.254	
       0.544	      0.331	      0.360	      0.001	      3.785	      0.025	      0.267	
       0.559	      0.375	      0.319	      0.001	      3.808	      0.025	      0.247	
       0.528	      0.366	      0.302	      0.001	      3.853	      0.026	      0.306	
       0.526	      0.360	      0.338	      0.001	      3.779	      0.027	      0.248	
       0.552	      0.351	      0.345	      0.001	      3.931	      0.026	      0.248	
       0.540	      0.363	      0.307	      0.001	      3.780	      0.025	      0.245	
       0.569	      0.345	      0.395	      0.001	      3.837	      0.024	      0.268	
       0.542	      0.335	      0.338	      0.001	      3.809	      0.026	      0.247	
       0.490	      0.325	      0.297	      0.001	      3.882	      0.024	      0.239	
       0.491	      0.350	      0.298	      0.000	      3.819	      0.024	      0.245	
       0.486	      0.328	      0.331	      0.001	      3.947	      0.024	      0.227	
       0.543	      0.371	      0.343	      0.001	      3.953	      0.027	      0.244	
       0.532	      0.335	      0.326	      0.001	      3.808	      0.024	      0.234	
       0.514	      0.363	      0.335	      0.001	      3.791	      0.024	      0.241	
       0.506	      0.336	      0.333	      0.001	      3.869	      0.024	      0.231	
       0.507	      0.343	      0.328	      0.001	      3.959	      0.026	      0.231	
       0.505	      0.333	      0.332	      0.001	      3.886	      0.024	      0.250	
       0.473	      0.324	      0.342	      0.001	      3.845	      0.024	      0.260	
       0.499	      0.327	      0.329	      0.000	      3.843	      0.025	      0.265	
       0.538	      0.341	      0.329	      0.001	      3.827	      0.025	      0.267	
       0.477	      0.328	      0.335	      0.001	      3.838	      0.024	      0.234	
       0.535	      0.345	      0.353	      0.000	      3.798	      0.025	      0.250	
       0.514	      0.327	      0.352	      0.001	      3.889	      0.024	      0.251	
       0.544	      0.358	      0.293	      0.001	      3.884	      0.024	      0.233	
       0.531	      0.331	      0.341	      0.001	      3.776	      0.023	      0.239	
       0.484	      0.331	      0.331	      0.001	      3.797	      0.024	      0.235	
       0.532	      0.356	      0.319	      0.001	      3.920	      0.025	      0.240	
       0.570	      0.371	      0.392	      0.001	      3.862	      0.026	      0.245	
       0.520	      0.333	      0.332	      0.001	      3.891	      0.025	      0.247	
       0.520	      0.350	      0.301	      0.000	      3.752	      0.024	      0.229	
       0.530	      0.392	      0.323	      0.001	      3.726	      0.027	      0.250	
       0.599	      0.386	      0.371	      0.001	      3.829	      0.033	      0.259	
       0.588	      0.383	      0.367	      0.001	      3.835	      0.029	      0.255	
       0.599	      0.370	      0.345	      0.001	      3.779	      0.028	      0.272	
       0.650	      0.461	      0.382	      0.001	      3.823	      0.037	      0.265	
       0.527	      0.336	      0.341	      0.001	      3.806	      0.025	      0.263	
       0.495	      0.334	      0.325	      0.000	      3.836	      0.025	      0.238	
       0.522	      0.331	      0.338	      0.000	      3.908	      0.024	      0.227	
       0.514	      0.340	      0.321	      0.000	      3.919	      0.024	      0.232	
       0.510	      0.332	      0.293	      0.001	      3.837	      0.025	      0.245	
       0.526	      0.369	      0.303	      0.001	      3.691	      0.024	      0.236	
       0.505	      0.333	      0.334	      0.001	      3.731	      0.031	      0.254	
       0.519	      0.336	      0.356	      0.001	      3.840	      0.025	      0.237	
       0.513	      0.329	      0.299	      0.001	      3.757	      0.026	      0.254	
       0.498	      0.330	      0.302	      0.001	      3.750	      0.025	      0.241	
       0.562	      0.336	      0.339	      0.000	      3.802	      0.026	      0.242	
       0.480	      0.362	      0.300	      0.000	      3.859	      0.025	      0.237	
       0.544	      0.348	      0.354	      0.001	      3.818	      0.025	      0.243	
       0.496	      0.332	      0.334	      0.000	      3.997	      0.025	      0.271	
       0.500	      0.327	      0.298	      0.000	      3.909	      0.029	      0.275	
       0.534	      0.351	      0.301	      0.001	      3.925	      0.025	      0.276	
       0.497	      0.356	      0.302	      0.001	      3.809	      0.025	      0.240	
       0.528	      0.333	      0.342	      0.000	      3.911	      0.025	      0.237	
       0.510	      0.354	      0.296	      0.001	      3.893	      0.024	      0.244	
       0.488	      0.327	      0.335	      0.000	      3.817	      0.024	      0.243	
       0.536	      0.341	      0.345	      0.001	      3.954	      0.026	      0.246	
       0.491	      0.332	      0.326	      0.001	      4.025	      0.024	      0.237	
       0.526	      0.341	      0.345	      0.001	      3.816	      0.025	      0.239	
       0.528	      0.337	      0.327	      0.001	      3.823	      0.025	      0.245	
       0.493	      0.371	      0.296	      0.001	      3.821	      0.025	      0.236	
       0.490	      0.330	      0.345	      0.000	      3.777	      0.024	      0.234	
       0.482	      0.325	      0.348	      0.001	      3.774	      0.023	      0.234	
       0.489	      0.329	      0.340	      0.001	      3.809	      0.025	      0.241	
       0.473	      0.327	      0.341	      0.001	      3.942	      0.024	      0.238	
       0.485	      0.330	      0.289	      0.000	      3.842	      0.024	      0.232	
       0.504	      0.350	      0.309	      0.001	      3.994	      0.024	      0.226	
       0.487	      0.325	      0.334	      0.012	      3.899	      0.024	      0.238	
       0.528	      0.351	      0.334	      0.000	      3.746	      0.025	      0.242	
       0.490	      0.352	      0.309	      0.001	      3.797	      0.024	      0.238	
       0.500	      0.337	      0.335	      0.001	      3.919	      0.024	      0.238	
       0.511	      0.324	      0.331	      0.000	      3.813	      0.024	      0.238	
       0.495	      0.368	      0.298	      0.001	      3.854	      0.025	      0.247	
       0.553	      0.377	      0.312	      0.001	      3.794	      0.025	      0.270	
       0.502	      0.324	      0.329	      0.001	      3.725	      0.024	      0.223	
       0.472	      0.353	      0.300	      0.001	      3.874	      0.024	      0.226	
       0.475	      0.327	      0.342	      0.000	      3.831	      0.027	      0.233	
       0.512	      0.330	      0.340	      0.000	      3.810	      0.025	      0.254	
       0.532	      0.332	      0.306	      0.001	      3.849	      0.024	      0.226	
       0.576	      0.389	      0.317	      0.001	      3.889	      0.026	      0.242	
       0.518	      0.333	      0.340	      0.000	      3.813	      0.025	      0.238	
       0.488	      0.352	      0.308	      0.001	      3.879	      0.024	      0.228	
       0.513	      0.338	      0.334	      0.001	      4.539	      0.025	      0.245	
       0.536	      0.367	      0.327	      0.001	      3.922	      0.025	      0.270	
       0.521	      0.324	      0.352	      0.001	      3.912	      0.025	      0.240	
       0.503	      0.349	      0.301	      0.001	      3.769	      0.024	      0.236	
       0.495	      0.321	      0.301	      0.001	      3.776	      0.024	      0.227	
       0.514	      0.330	      0.308	      0.001	      3.825	      0.026	      0.237	
       0.474	      0.324	      0.298	      0.001	      3.804	      0.040	      0.226	
       0.496	      0.325	      0.324	      0.000	      3.877	      0.025	      0.235	
       0.489	      0.358	      0.300	      0.001	      3.794	      0.024	      0.233	
       0.489	      0.332	      0.346	      0.001	      3.823	      0.024	      0.237	
       0.507	      0.357	      0.311	      0.001	      3.735	      0.029	      0.241	
       0.500	      0.325	      0.300	      0.000	      3.764	      0.025	      0.234	
       0.500	      0.355	      0.299	      0.001	      3.851	      0.024	      0.233	
       0.513	      0.325	      0.303	      0.001	      3.780	      0.024	      0.226	
       0.475	      0.323	      0.310	      0.001	      3.817	      0.025	      0.252	
       0.549	      0.335	      0.339	      0.000	      3.930	      0.024	      0.234	
       0.498	      0.330	      0.355	      0.001	      3.704	      0.025	      0.230	
       0.475	      0.353	      0.300	      0.001	      3.978	      0.024	      0.229	
       0.477	      0.323	      0.296	      0.001	      3.729	      0.025	      0.229	
       0.482	      0.325	      0.322	      0.000	      3.741	      0.024	      0.236	
       0.498	      0.325	      0.337	      0.001	      3.897	      0.025	      0.244	
       0.495	      0.366	      0.309	      0.001	      3.787	      0.024	      0.234	
       0.504	      0.327	      0.331	      0.001	      3.823	      0.025	      0.226	
       0.489	      0.358	      0.329	      0.001	      3.805	      0.024	      0.232	
       0.514	      0.333	      0.327	      0.001	      3.961	      0.025	      0.247	
       0.515	      0.357	      0.307	      0.001	      3.815	      0.024	      0.228	
       0.489	      0.348	      0.343	      0.001	      3.805	      0.025	      0.231	
       0.497	      0.325	      0.300	      0.000	      3.813	      0.023	      0.225	
       0.524	      0.325	      0.352	      0.001	      3.823	      0.025	      0.237	
       0.530	      0.339	      0.289	      0.001	      3.740	      0.027	      0.250	
       0.514	      0.349	      0.331	      0.001	      3.725	      0.024	      0.236	
       0.490	      0.324	      0.301	      0.001	      3.813	      0.025	      0.234	
       0.492	      0.356	      0.311	      0.001	      3.784	      0.024	      0.238	
       0.490	      0.327	      0.293	      0.001	      3.825	      0.030	      0.221	
       0.586	      0.382	      0.333	      0.001	      3.757	      0.027	      0.249	
       0.546	      0.342	      0.345	      0.001	      3.776	      0.026	      0.243	
       0.532	      0.360	      0.306	      0.001	      3.844	      0.025	      0.237	
       0.505	      0.331	      0.356	      0.001	      3.846	      0.025	      0.238	
       0.506	      0.322	      0.335	      0.001	      3.834	      0.024	      0.229	
       0.514	      0.353	      0.300	      0.001	      3.805	      0.025	      0.235	
       0.495	      0.351	      0.300	      0.000	      3.835	      0.024	      0.236	
       0.505	      4.422	      0.461	      0.001	      3.829	      0.030	      0.250	
       0.518	      0.333	      0.352	      0.001	      3.643	      0.024	      0.241	
       0.538	      0.371	      0.296	      0.001	      3.755	      0.025	      0.247	
       0.500	      0.330	      0.359	      0.001	      3.703	      0.025	      0.247	
       0.475	      0.324	      0.340	      0.000	      3.727	      0.024	      0.243	
       0.488	      0.327	      0.336	      0.001	      3.712	      0.026	      0.246	
       0.487	      0.357	      0.304	      0.001	      3.774	      0.025	      0.243	
       0.497	      0.330	      0.355	      0.001	      3.662	      0.026	      0.245	
       0.480	      0.327	      0.346	      0.001	      3.678	      0.024	      0.242	
       0.511	      0.337	      0.334	      0.001	      3.700	      0.027	      0.246	
       0.576	      0.375	      0.389	      0.001	      3.726	      0.027	      0.250	
       0.532	      0.357	      0.346	      0.001	      3.650	      0.026	      0.245	
       0.505	      0.325	      0.334	      0.001	      3.746	      0.025	      0.242	
       0.520	      0.350	      0.343	      0.001	      3.671	      0.025	      0.254	
       0.505	      0.330	      0.332	      0.001	      3.711	      0.025	      0.244	
       0.625	      0.346	      0.344	      0.001	      3.903	      0.028	      0.242	
       0.543	      0.332	      0.340	      0.001	      3.707	      0.025	      0.249	
       0.477	      0.324	      0.370	      0.000	      3.695	      0.024	      0.243	
       0.501	      0.339	      0.336	      0.000	      3.695	      0.024	      0.243	
       0.534	      0.340	      0.345	      0.001	      3.674	      0.029	      0.259	
       0.519	      0.327	      0.333	      0.000	      3.708	      0.025	      0.242	
       0.508	      0.344	      0.329	      0.000	      3.672	      0.025	      0.238	
       0.519	      0.362	      0.306	      0.001	      3.676	      0.024	      0.245	
       0.513	      0.333	      0.351	      0.000	      3.677	      0.025	      0.241	
       0.493	      0.325	      0.331	      0.000	      3.885	      0.025	      0.229	
       0.480	      0.324	      0.328	      0.000	      3.786	      0.024	      0.233	
       0.523	      0.332	      0.312	      0.001	      3.788	      0.024	      0.229	
       0.529	      0.383	      0.319	      0.001	      3.745	      0.025	      0.249	
       0.549	      0.341	      0.342	      0.001	      3.784	      0.027	      0.231	
       0.517	      0.332	      0.301	      0.001	      3.769	      0.024	      0.232	
       0.509	      0.355	      0.307	      0.001	      3.699	      0.024	      0.237	
       0.519	      0.343	      0.360	      0.000	      3.681	      0.024	      0.231	
       0.485	      0.327	      0.301	      0.001	      3.744	      0.025	      0.240	
       0.502	      0.330	      0.302	      0.000	      3.729	      0.025	      0.241	
 
