Values recorded at: 04-Mar-2013 23:41:42

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       0.334	      1.767	      1.075	      0.002	      0.001	      0.370	      0.499	
       0.334	      1.767	      0.960	      0.002	      0.001	      0.352	      0.433	
       0.331	      1.924	      0.935	      0.002	      0.001	      0.347	      0.440	
       0.373	      1.891	      0.940	      0.002	      0.001	      0.346	      0.445	
       0.348	      1.860	      0.929	      0.002	      0.001	      0.404	      0.488	
       0.375	      1.882	      0.986	      0.002	      0.001	      0.367	      0.475	
       0.337	      1.802	      0.952	      0.003	      0.000	      0.355	      0.466	
       0.328	      1.814	      0.930	      0.002	      0.001	      0.375	      0.402	
       0.344	      1.783	      0.917	      0.002	      0.001	      0.345	      0.443	
       0.328	      1.861	      0.904	      0.002	      0.001	      0.340	      0.435	
       0.326	      1.847	      0.902	      0.002	      0.001	      0.344	      0.434	
       0.382	      1.945	      1.040	      0.002	      0.001	      0.348	      0.452	
       0.336	      1.898	      0.926	      0.002	      0.001	      0.350	      0.444	
       0.334	      1.757	      0.944	      0.002	      0.001	      0.346	      0.472	
       0.336	      1.716	      0.919	      0.002	      0.001	      0.377	      0.488	
       0.325	      1.782	      0.910	      0.002	      0.001	      0.341	      0.433	
       0.335	      1.840	      0.909	      0.002	      0.001	      0.341	      0.437	
       0.481	      2.237	      1.039	      0.002	      0.001	      0.358	      0.689	
       0.354	      1.820	      0.922	      0.002	      0.001	      0.359	      0.446	
       0.332	      1.819	      0.919	      0.002	      0.001	      0.343	      0.453	
       0.337	      1.786	      0.933	      0.002	      0.001	      0.342	      0.434	
       0.468	      1.745	      0.928	      0.002	      0.001	      0.381	      0.541	
       0.341	      1.840	      1.019	      0.002	      0.001	      0.363	      0.468	
       0.396	      1.920	      1.070	      0.003	      0.001	      0.495	      0.606	
       0.366	      1.797	      0.849	      0.002	      0.001	      0.650	      0.525	
       0.289	      1.317	      0.751	      0.001	      0.001	      0.289	      0.375	
       0.271	      1.164	      0.669	      0.002	      0.000	      0.272	      0.312	
       0.273	      1.193	      0.739	      0.002	      0.001	      0.273	      0.304	
       0.283	      1.136	      0.711	      0.001	      0.000	      0.296	      0.365	
       0.287	      1.244	      0.607	      0.001	      0.001	      0.289	      0.373	
       0.276	      1.250	      0.703	      0.001	      0.001	      0.261	      0.307	
       0.289	      1.180	      0.604	      0.002	      0.000	      0.261	      0.275	
       0.252	      1.149	      0.560	      0.001	      0.000	      0.247	      0.267	
       0.249	      1.295	      0.673	      0.001	      0.000	      0.248	      0.321	
       0.278	      1.226	      0.774	      0.002	      0.001	      0.254	      0.336	
       0.246	      1.187	      0.694	      0.001	      0.001	      0.266	      0.367	
       0.294	      1.506	      0.866	      0.003	      0.001	      0.260	      0.353	
       0.248	      1.315	      0.697	      0.001	      0.001	      0.247	      0.361	
       0.243	      1.293	      0.700	      0.001	      0.000	      0.244	      0.319	
       0.245	      1.326	      0.668	      0.001	      0.001	      0.244	      0.336	
       0.251	      1.315	      0.710	      0.001	      0.001	      0.247	      0.323	
       0.235	      1.258	      0.724	      0.001	      0.001	      0.250	      0.323	
       0.482	      1.261	      0.690	      0.001	      0.000	      0.638	      0.395	
       0.283	      1.326	      0.816	      0.001	      0.001	      0.272	      0.360	
       0.242	      1.397	      0.709	      0.001	      0.001	      0.251	      0.355	
       0.232	      1.355	      0.686	      0.001	      0.001	      0.246	      0.349	
       0.246	      1.402	      0.691	      0.001	      0.000	      0.293	      0.354	
       0.233	      1.282	      0.681	      0.001	      0.000	      0.268	      0.366	
       0.260	      1.260	      0.741	      0.001	      0.001	      0.260	      0.338	
       0.304	      1.196	      0.764	      0.001	      0.000	      0.276	      0.401	
       0.251	      1.215	      0.694	      0.001	      0.001	      0.249	      0.327	
       0.242	      1.279	      0.695	      0.001	      0.000	      0.244	      0.334	
       0.243	      1.276	      0.703	      0.001	      0.000	      0.247	      0.324	
       0.243	      1.276	      0.704	      0.001	      0.000	      0.245	      0.322	
       0.239	      1.258	      0.700	      0.001	      0.001	      0.290	      0.340	
       0.280	      1.212	      0.769	      0.002	      0.001	      0.332	      0.324	
       0.698	      1.227	      0.916	      0.002	      0.001	      0.304	      0.419	
       0.306	      1.387	      0.725	      0.002	      0.000	      0.304	      0.370	
       0.278	      1.157	      0.602	      0.002	      0.001	      0.259	      0.285	
       0.284	      1.153	      0.597	      0.001	      0.000	      0.258	      0.290	
       0.260	      1.164	      0.590	      0.001	      0.001	      0.290	      0.299	
       0.284	      1.213	      0.617	      0.002	      0.001	      0.294	      0.333	
       0.326	      1.131	      0.621	      0.001	      0.000	      0.263	      0.324	
       0.276	      1.137	      0.595	      0.001	      0.001	      0.280	      0.306	
       0.439	      1.180	      0.604	      0.001	      0.001	      0.254	      0.290	
       0.298	      1.231	      0.646	      0.002	      0.001	      0.261	      0.303	
       0.285	      1.208	      0.594	      0.002	      0.000	      0.251	      0.289	
       0.313	      1.446	      0.614	      0.002	      0.001	      0.334	      0.347	
       0.246	      1.276	      0.780	      0.001	      0.001	      0.260	      0.365	
       0.230	      1.253	      0.709	      0.001	      0.000	      0.244	      0.312	
       0.260	      1.214	      0.720	      0.001	      0.000	      0.281	      0.398	
